CID                                      InvCost              VarCost              ChargingRate        
S15_static_charger                       20.9154              0.0                  0.295               
S5_static_charger                        18.4265              0.0                  0.295               
S9_static_charger                        15.8117              0.0                  0.295               
S8_static_charger                        16.1499              0.0                  0.295               
S17_static_charger                       18.4985              0.0                  0.295               
S11_static_charger                       24.4564              0.0                  0.295               
S2_static_charger                        24.1058              0.0                  0.295               
S18_static_charger                       16.3329              0.0                  0.295               
S7_static_charger                        17.5493              0.0                  0.295               
S13_static_charger                       20.7639              0.0                  0.295               
S14_static_charger                       24.7995              0.0                  0.295               
S6_static_charger                        17.5757              0.0                  0.295               
S12_static_charger                       24.027               0.0                  0.295               
S19_static_charger                       17.3333              0.0                  0.295               
S10_static_charger                       15.2156              0.0                  0.295               
S20_static_charger                       18.8943              0.0                  0.295               
S3_static_charger                        16.2975              0.0                  0.295               
S4_static_charger                        18.0519              0.0                  0.295               
S1_static_charger                        22.0118              0.0                  0.295               
S16_static_charger                       16.8627              0.0                  0.295               
I8_static_charger                        21.7374              0.0                  0.295               
I17_static_charger                       21.9148              0.0                  0.295               
I10_static_charger                       21.6416              0.0                  0.295               
I18_static_charger                       24.4068              0.0                  0.295               
I14_static_charger                       24.3355              0.0                  0.295               
I5_static_charger                        24.177               0.0                  0.295               
I19_static_charger                       18.3941              0.0                  0.295               
I4_static_charger                        16.7702              0.0                  0.295               
I11_static_charger                       24.1434              0.0                  0.295               
I20_static_charger                       24.2751              0.0                  0.295               
I7_static_charger                        18.7014              0.0                  0.295               
I16_static_charger                       21.0999              0.0                  0.295               
I13_static_charger                       17.3741              0.0                  0.295               
C72_to_C61_dynamic_charger               1.76                 0.001                1.1799              
C53_to_C54_dynamic_charger               2.0431               0.001                0.295               
C56_to_C53_dynamic_charger               1.6527               0.001                0.295               
C52_to_Depot_dynamic_charger             2.2986               0.001                1.1799              
C93_to_C97_dynamic_charger               2.0133               0.001                0.295               
C70_to_C71_dynamic_charger               2.0991               0.001                0.295               
C5_to_Depot_dynamic_charger              2.3549               0.001                1.1799              
C83_to_C84_dynamic_charger               1.8716               0.001                1.1799              
C98_to_C96_dynamic_charger               1.5519               0.001                0.295               
C80_to_C72_dynamic_charger               2.1956               0.001                1.1799              
C94_to_C92_dynamic_charger               1.7805               0.001                1.1799              
C16_to_C19_dynamic_charger               1.86                 0.001                0.295               
C73_to_C70_dynamic_charger               1.7602               0.001                0.295               
C33_to_C31_dynamic_charger               1.6067               0.001                0.295               
C57_to_Depot_dynamic_charger             1.9094               0.001                1.1799              
C64_to_C68_dynamic_charger               2.0144               0.001                1.1799              
C78_to_C81_dynamic_charger               2.3209               0.001                0.295               
Depot_to_C41_dynamic_charger             2.1024               0.001                1.1799              
C30_to_C28_dynamic_charger               1.8259               0.001                1.1799              
C57_to_Depot_dynamic_charger             1.9094               0.001                1.1799              
C23_to_C29_dynamic_charger               1.8123               0.001                1.1799              
C23_to_C29_dynamic_charger               1.8123               0.001                1.1799              
C4_to_C6_dynamic_charger                 2.283                0.001                1.1799              
