CID                                      InvCost              VarCost              ChargingRate        
S16_static_charger                       20.273               0.0                  8.3333              
S2_static_charger                        20.2319              0.0                  8.3333              
S12_static_charger                       24.0684              0.0                  8.3333              
S10_static_charger                       19.0563              0.0                  8.3333              
S4_static_charger                        22.0378              0.0                  8.3333              
S14_static_charger                       18.6034              0.0                  8.3333              
S20_static_charger                       20.1809              0.0                  8.3333              
S1_static_charger                        21.2436              0.0                  8.3333              
S19_static_charger                       16.2186              0.0                  8.3333              
S3_static_charger                        18.106               0.0                  8.3333              
S9_static_charger                        19.7873              0.0                  8.3333              
S15_static_charger                       22.2777              0.0                  8.3333              
S17_static_charger                       21.5363              0.0                  8.3333              
S11_static_charger                       17.0752              0.0                  8.3333              
S5_static_charger                        18.0489              0.0                  8.3333              
S8_static_charger                        17.6011              0.0                  8.3333              
S18_static_charger                       18.094               0.0                  8.3333              
S13_static_charger                       16.0525              0.0                  8.3333              
S6_static_charger                        16.5466              0.0                  8.3333              
S7_static_charger                        20.2283              0.0                  8.3333              
I1_static_charger                        19.8882              0.0                  8.3333              
I3_static_charger                        20.0376              0.0                  8.3333              
I4_static_charger                        19.6589              0.0                  8.3333              
C43_to_C15_dynamic_charger               1.8829               0.001                8.3333              
C48_to_C19_dynamic_charger               1.5665               0.001                33.3333             
C29_to_C28_dynamic_charger               2.4693               0.001                8.3333              
C71_to_C66_dynamic_charger               2.2522               0.001                8.3333              
C81_to_C51_dynamic_charger               1.5942               0.001                33.3333             
C52_to_Depot_dynamic_charger             2.0301               0.001                33.3333             
C48_to_C19_dynamic_charger               1.5665               0.001                33.3333             
C20_to_C32_dynamic_charger               1.7682               0.001                8.3333              
C49_to_C36_dynamic_charger               1.5689               0.001                33.3333             
C64_to_C49_dynamic_charger               1.6169               0.001                8.3333              
C81_to_C51_dynamic_charger               1.5942               0.001                33.3333             
C54_to_C55_dynamic_charger               1.9709               0.001                33.3333             
C14_to_C43_dynamic_charger               2.3528               0.001                33.3333             
C64_to_C49_dynamic_charger               1.6169               0.001                8.3333              
C76_to_C68_dynamic_charger               2.4952               0.001                33.3333             
C90_to_C10_dynamic_charger               2.4843               0.001                8.3333              
C39_to_C56_dynamic_charger               1.8355               0.001                33.3333             
C66_to_C65_dynamic_charger               2.4678               0.001                33.3333             
C24_to_C54_dynamic_charger               2.0245               0.001                33.3333             
C42_to_C57_dynamic_charger               1.5895               0.001                33.3333             
C48_to_C19_dynamic_charger               1.5665               0.001                33.3333             
C100_to_C42_dynamic_charger              2.0287               0.001                8.3333              
C29_to_C28_dynamic_charger               2.4693               0.001                8.3333              
C73_to_C2_dynamic_charger                1.6747               0.001                33.3333             
C15_to_C26_dynamic_charger               1.5178               0.001                33.3333             
C67_to_C39_dynamic_charger               2.2516               0.001                33.3333             
C84_to_C83_dynamic_charger               2.0153               0.001                33.3333             
C53_to_C13_dynamic_charger               2.1005               0.001                33.3333             
C21_to_C40_dynamic_charger               2.3613               0.001                8.3333              
C86_to_C38_dynamic_charger               2.3174               0.001                8.3333              
C65_to_C35_dynamic_charger               2.4376               0.001                33.3333             
C30_to_C20_dynamic_charger               2.1201               0.001                33.3333             
C83_to_C48_dynamic_charger               1.9605               0.001                8.3333              
C43_to_C15_dynamic_charger               1.8829               0.001                8.3333              
C36_to_C47_dynamic_charger               1.8072               0.001                8.3333              
C35_to_C34_dynamic_charger               2.4162               0.001                33.3333             
C39_to_C56_dynamic_charger               1.8355               0.001                33.3333             
C30_to_C20_dynamic_charger               2.1201               0.001                33.3333             
C64_to_C49_dynamic_charger               1.6169               0.001                8.3333              
C9_to_C71_dynamic_charger                2.0748               0.001                33.3333             
C19_to_C11_dynamic_charger               1.9251               0.001                33.3333             
C71_to_C66_dynamic_charger               2.2522               0.001                8.3333              
C47_to_C46_dynamic_charger               1.8156               0.001                8.3333              
C50_to_C33_dynamic_charger               1.6712               0.001                8.3333              
C25_to_C4_dynamic_charger                2.3759               0.001                8.3333              
C89_to_C18_dynamic_charger               2.385                0.001                8.3333              
C26_to_C12_dynamic_charger               2.175                0.001                33.3333             
C76_to_C68_dynamic_charger               2.4952               0.001                33.3333             
C76_to_C68_dynamic_charger               2.4952               0.001                33.3333             
C66_to_C65_dynamic_charger               2.4678               0.001                33.3333             
C15_to_C26_dynamic_charger               1.5178               0.001                33.3333             
C20_to_C32_dynamic_charger               1.7682               0.001                8.3333              
C35_to_C34_dynamic_charger               2.4162               0.001                33.3333             
C80_to_C24_dynamic_charger               2.3212               0.001                33.3333             
C32_to_C63_dynamic_charger               1.8835               0.001                33.3333             
C46_to_C45_dynamic_charger               2.0134               0.001                33.3333             
C90_to_C10_dynamic_charger               2.4843               0.001                8.3333              
C61_to_C17_dynamic_charger               1.6823               0.001                33.3333             
C66_to_C65_dynamic_charger               2.4678               0.001                33.3333             
C47_to_C46_dynamic_charger               1.8156               0.001                8.3333              
C90_to_C10_dynamic_charger               2.4843               0.001                8.3333              
C65_to_C35_dynamic_charger               2.4376               0.001                33.3333             
C76_to_C68_dynamic_charger               2.4952               0.001                33.3333             
C57_to_C41_dynamic_charger               1.7794               0.001                8.3333              
C49_to_C36_dynamic_charger               1.5689               0.001                33.3333             
C54_to_C55_dynamic_charger               1.9709               0.001                33.3333             
C25_to_C4_dynamic_charger                2.3759               0.001                8.3333              
C23_to_C67_dynamic_charger               1.9662               0.001                8.3333              
C38_to_C44_dynamic_charger               2.0011               0.001                8.3333              
