VID                  Type   x                    y                    CID                                      Seq   
S8                   f      4.0                  83.0                 S8_static_charger                        1     
S3                   f      55.0                 79.0                 S3_static_charger                        1     
S17                  f      59.0                 17.0                 S17_static_charger                       1     
S20                  f      90.0                 44.0                 S20_static_charger                       1     
S13                  f      26.0                 37.0                 S13_static_charger                       1     
S6                   f      39.0                 96.0                 S6_static_charger                        1     
S10                  f      1.0                  56.0                 S10_static_charger                       1     
S12                  f      -5.0                 38.0                 S12_static_charger                       1     
S5                   f      32.0                 80.0                 S5_static_charger                        1     
S11                  f      13.0                 31.0                 S11_static_charger                       1     
S15                  f      39.0                 31.0                 S15_static_charger                       1     
S4                   f      69.0                 89.0                 S4_static_charger                        1     
S19                  f      74.0                 32.0                 S19_static_charger                       1     
S14                  f      28.0                 13.0                 S14_static_charger                       1     
S7                   f      23.0                 80.0                 S7_static_charger                        1     
S1                   f      73.0                 52.0                 S1_static_charger                        1     
S16                  f      48.0                 11.0                 S16_static_charger                       1     
S18                  f      73.0                 23.0                 S18_static_charger                       1     
S2                   f      90.0                 55.0                 S2_static_charger                        1     
S9                   f      18.0                 58.0                 S9_static_charger                        1     
I8                   i      43.92307692307692    26.76923076923077    I8_static_charger                        1     
I7                   i      20.0                 83.57142857142857    I7_static_charger                        1     
I3                   i      41.875               35.46875             I3_static_charger                        1     
I6                   i      59.28947368421053    72.42105263157895    I6_static_charger                        1     
DC_C67_C62_3         x      64.98585786475253    35.09899494673223    C67_to_C62_dynamic_charger               3     
DC_C95_C54_0         x      55.99565627759757    37.09990561525592    C95_to_C54_dynamic_charger               0     
DC_C50_C71_0         x      71.96696495737064    35.094385836083895   C50_to_C71_dynamic_charger               0     
DC_C85_C56_2         x      50.073480344516554   34.93217198967703    C85_to_C56_dynamic_charger               2     
DC_C6_C1_1           x      20.352448744210353   78.36064106315764    C6_to_C1_dynamic_charger                 1     
DC_C78_C53_2         x      15.970185760600003   52.0149071197        C78_to_C53_dynamic_charger               2     
DC_C52_C82_0         x      25.015205718931714   30.098837173056136   C52_to_C82_dynamic_charger               0     
DC_C9_C59_0          x      10.0                 34.9                 C9_to_C59_dynamic_charger                0     
DC_C82_C21_0         x      27.03236876811266    42.90538360090145    C82_to_C21_dynamic_charger               0     
DC_C72_C93_1         x      62.0                 58.5                 C72_to_C93_dynamic_charger               1     
DC_C77_C25_1         x      29.0                 4.0                  C77_to_C25_dynamic_charger               1     
DC_C95_C54_1         x      55.5                 48.5                 C95_to_C54_dynamic_charger               1     
DC_C87_C75_2         x      7.3448568451413365   11.364611436812197   C87_to_C75_dynamic_charger               2     
DC_C12_Depot_2       x      39.901198795156354   49.98456231174318    C12_to_Depot_dynamic_charger             2     
DC_C66_C9_0          x      40.90020746867263    36.99356177217243    C66_to_C9_dynamic_charger                0     
DC_C18_C84_2         x      56.952371684922724   28.912070802934256   C18_to_C84_dynamic_charger               2     
DC_C79_C7_0          x      6.078935223475265    68.06139406270299    C79_to_C7_dynamic_charger                0     
DC_C87_C75_0         x      11.965429464575992   23.90616568956341    C87_to_C75_dynamic_charger               0     
DC_C68_Depot_1       x      40.0                 56.63333333333333    C68_to_Depot_dynamic_charger             1     
DC_C14_C73_2         x      3.0065372043083576   54.967313978458215   C14_to_C73_dynamic_charger               2     
