CID                                      InvCost              VarCost              ChargingRate        
S19_static_charger                       23.2456              0.0                  7.6923              
S18_static_charger                       21.6573              0.0                  7.6923              
S12_static_charger                       16.4317              0.0                  7.6923              
S20_static_charger                       21.4377              0.0                  7.6923              
S9_static_charger                        15.0576              0.0                  7.6923              
S17_static_charger                       20.4554              0.0                  7.6923              
S16_static_charger                       19.5669              0.0                  7.6923              
S6_static_charger                        22.0229              0.0                  7.6923              
S5_static_charger                        20.8424              0.0                  7.6923              
S3_static_charger                        21.9617              0.0                  7.6923              
S2_static_charger                        20.2922              0.0                  7.6923              
S1_static_charger                        23.9424              0.0                  7.6923              
S13_static_charger                       21.1813              0.0                  7.6923              
S11_static_charger                       20.3916              0.0                  7.6923              
S4_static_charger                        20.6961              0.0                  7.6923              
S7_static_charger                        21.0942              0.0                  7.6923              
S10_static_charger                       17.491               0.0                  7.6923              
S15_static_charger                       18.6793              0.0                  7.6923              
S14_static_charger                       15.8989              0.0                  7.6923              
S8_static_charger                        16.1832              0.0                  7.6923              
I6_static_charger                        19.9402              0.0                  7.6923              
I4_static_charger                        16.0033              0.0                  7.6923              
C2_to_C43_dynamic_charger                1.5894               0.001                7.6923              
C10_to_C78_dynamic_charger               1.9061               0.001                7.6923              
C41_to_C72_dynamic_charger               2.065                0.001                7.6923              
C13_to_C16_dynamic_charger               1.9509               0.001                30.7692             
C82_to_C91_dynamic_charger               1.7391               0.001                7.6923              
C96_to_C80_dynamic_charger               2.3981               0.001                30.7692             
C42_to_C40_dynamic_charger               2.0572               0.001                7.6923              
Depot_to_C65_dynamic_charger             1.8803               0.001                30.7692             
C88_to_C100_dynamic_charger              2.0745               0.001                30.7692             
C4_to_C55_dynamic_charger                2.1151               0.001                30.7692             
C72_to_C93_dynamic_charger               2.4834               0.001                7.6923              
C51_to_C22_dynamic_charger               2.3841               0.001                30.7692             
C82_to_C91_dynamic_charger               1.7391               0.001                7.6923              
C98_to_C53_dynamic_charger               1.686                0.001                7.6923              
C39_to_C5_dynamic_charger                2.4358               0.001                7.6923              
C61_to_C54_dynamic_charger               1.8562               0.001                30.7692             
C41_to_C72_dynamic_charger               2.065                0.001                7.6923              
