CID                                      InvCost              VarCost              ChargingRate        
S4_static_charger                        16.8306              0.0                  5.2632              
S14_static_charger                       18.7467              0.0                  5.2632              
S17_static_charger                       22.3237              0.0                  5.2632              
S7_static_charger                        15.013               0.0                  5.2632              
S12_static_charger                       21.614               0.0                  5.2632              
S10_static_charger                       22.9023              0.0                  5.2632              
S1_static_charger                        22.226               0.0                  5.2632              
S13_static_charger                       21.9088              0.0                  5.2632              
S18_static_charger                       22.8094              0.0                  5.2632              
S6_static_charger                        22.7595              0.0                  5.2632              
S15_static_charger                       22.609               0.0                  5.2632              
S19_static_charger                       21.9962              0.0                  5.2632              
S8_static_charger                        18.3297              0.0                  5.2632              
S16_static_charger                       23.2967              0.0                  5.2632              
S11_static_charger                       21.0155              0.0                  5.2632              
S9_static_charger                        23.1617              0.0                  5.2632              
S20_static_charger                       16.5914              0.0                  5.2632              
S3_static_charger                        17.9703              0.0                  5.2632              
S2_static_charger                        16.075               0.0                  5.2632              
S5_static_charger                        15.4311              0.0                  5.2632              
I1_static_charger                        18.6824              0.0                  5.2632              
C79_to_C17_dynamic_charger               2.1404               0.001                21.0526             
C37_to_C39_dynamic_charger               1.859                0.001                21.0526             
C100_to_C2_dynamic_charger               2.4183               0.001                21.0526             
C83_to_C57_dynamic_charger               1.9432               0.001                5.2632              
C57_to_C77_dynamic_charger               2.3714               0.001                21.0526             
C1_to_C8_dynamic_charger                 2.2352               0.001                5.2632              
C62_to_C64_dynamic_charger               2.0591               0.001                21.0526             
C41_to_C42_dynamic_charger               2.1396               0.001                21.0526             
C57_to_C77_dynamic_charger               2.3714               0.001                21.0526             
C72_to_C38_dynamic_charger               2.2318               0.001                21.0526             
C38_to_C41_dynamic_charger               2.1965               0.001                21.0526             
C38_to_C41_dynamic_charger               2.1965               0.001                21.0526             
C33_to_C50_dynamic_charger               2.3765               0.001                21.0526             
C97_to_C75_dynamic_charger               1.6934               0.001                21.0526             
C96_to_C94_dynamic_charger               1.9576               0.001                5.2632              
C67_to_C34_dynamic_charger               1.5689               0.001                21.0526             
C54_to_C81_dynamic_charger               2.3072               0.001                5.2632              
C64_to_C51_dynamic_charger               1.6412               0.001                21.0526             
C6_to_C78_dynamic_charger                2.3317               0.001                5.2632              
C84_to_C92_dynamic_charger               1.6887               0.001                21.0526             
C89_to_C63_dynamic_charger               2.1164               0.001                5.2632              
C61_to_C70_dynamic_charger               1.928                0.001                5.2632              
C60_to_C79_dynamic_charger               2.4705               0.001                21.0526             
C64_to_C51_dynamic_charger               1.6412               0.001                21.0526             
C73_to_C47_dynamic_charger               1.5791               0.001                21.0526             
C66_to_C83_dynamic_charger               2.3232               0.001                5.2632              
C76_to_C89_dynamic_charger               1.6821               0.001                5.2632              
C51_to_C76_dynamic_charger               2.4348               0.001                21.0526             
C72_to_C38_dynamic_charger               2.2318               0.001                21.0526             
C37_to_C39_dynamic_charger               1.859                0.001                21.0526             
C97_to_C75_dynamic_charger               1.6934               0.001                21.0526             
