CID                                      InvCost              VarCost              ChargingRate        
S17_static_charger                       24.626               0.0                  2.0833              
S5_static_charger                        16.7494              0.0                  2.0833              
S19_static_charger                       22.0049              0.0                  2.0833              
S18_static_charger                       23.8869              0.0                  2.0833              
S20_static_charger                       20.9892              0.0                  2.0833              
S11_static_charger                       22.277               0.0                  2.0833              
S8_static_charger                        17.9612              0.0                  2.0833              
S9_static_charger                        20.4214              0.0                  2.0833              
S15_static_charger                       16.9847              0.0                  2.0833              
S3_static_charger                        16.183               0.0                  2.0833              
S12_static_charger                       21.0847              0.0                  2.0833              
S10_static_charger                       22.293               0.0                  2.0833              
S13_static_charger                       21.7416              0.0                  2.0833              
S16_static_charger                       24.0917              0.0                  2.0833              
S7_static_charger                        21.5528              0.0                  2.0833              
S6_static_charger                        20.8009              0.0                  2.0833              
S14_static_charger                       15.8054              0.0                  2.0833              
S1_static_charger                        15.4129              0.0                  2.0833              
S4_static_charger                        22.4397              0.0                  2.0833              
S2_static_charger                        15.5195              0.0                  2.0833              
I1_static_charger                        17.1509              0.0                  2.0833              
I18_static_charger                       19.0107              0.0                  2.0833              
I13_static_charger                       21.9754              0.0                  2.0833              
I33_static_charger                       24.9857              0.0                  2.0833              
I34_static_charger                       20.7797              0.0                  2.0833              
I32_static_charger                       17.6852              0.0                  2.0833              
I20_static_charger                       17.6171              0.0                  2.0833              
I16_static_charger                       19.2394              0.0                  2.0833              
I6_static_charger                        18.1519              0.0                  2.0833              
I27_static_charger                       16.4851              0.0                  2.0833              
I10_static_charger                       21.8395              0.0                  2.0833              
I9_static_charger                        17.5209              0.0                  2.0833              
I24_static_charger                       20.2867              0.0                  2.0833              
I28_static_charger                       16.6805              0.0                  2.0833              
I4_static_charger                        17.5303              0.0                  2.0833              
I29_static_charger                       21.4073              0.0                  2.0833              
I21_static_charger                       16.4266              0.0                  2.0833              
I5_static_charger                        23.5668              0.0                  2.0833              
I31_static_charger                       17.6941              0.0                  2.0833              
I15_static_charger                       17.8325              0.0                  2.0833              
I8_static_charger                        15.5432              0.0                  2.0833              
I19_static_charger                       23.9635              0.0                  2.0833              
I23_static_charger                       15.1953              0.0                  2.0833              
I25_static_charger                       24.1822              0.0                  2.0833              
I2_static_charger                        21.4224              0.0                  2.0833              
I11_static_charger                       22.0228              0.0                  2.0833              
I3_static_charger                        18.5149              0.0                  2.0833              
C73_to_C26_dynamic_charger               1.6118               0.001                8.3333              
C38_to_C86_dynamic_charger               2.0938               0.001                8.3333              
