VID                  Type   x                    y                    CID                                      Seq   
S16                  f      41.0                 5.0                  S16_static_charger                       1     
S6                   f      34.0                 71.0                 S6_static_charger                        1     
S5                   f      29.0                 59.0                 S5_static_charger                        1     
S12                  f      0.0                  26.0                 S12_static_charger                       1     
S3                   f      47.0                 57.0                 S3_static_charger                        1     
S10                  f      5.0                  39.0                 S10_static_charger                       1     
S4                   f      57.0                 65.0                 S4_static_charger                        1     
S1                   f      61.0                 37.0                 S1_static_charger                        1     
S17                  f      50.0                 9.0                  S17_static_charger                       1     
S7                   f      22.0                 58.0                 S7_static_charger                        1     
S20                  f      74.0                 30.0                 S20_static_charger                       1     
S19                  f      62.0                 21.0                 S19_static_charger                       1     
S8                   f      7.0                  61.0                 S8_static_charger                        1     
S13                  f      24.0                 25.0                 S13_static_charger                       1     
S9                   f      18.0                 41.0                 S9_static_charger                        1     
S15                  f      34.0                 20.0                 S15_static_charger                       1     
S2                   f      74.0                 39.0                 S2_static_charger                        1     
S11                  f      14.0                 20.0                 S11_static_charger                       1     
S18                  f      61.0                 14.0                 S18_static_charger                       1     
S14                  f      26.0                 6.0                  S14_static_charger                       1     
I1                   i      44.49315068493151    13.547945205479452   I1_static_charger                        1     
I4                   i      24.756756756756758   21.08108108108108    I4_static_charger                        1     
I2                   i      59.4                 26.6                 I2_static_charger                        1     
DC_C17_C45_0         x      5.0124034730716875   30.099227784573504   C17_to_C45_dynamic_charger               0     
DC_C9_C71_2          x      56.32524881225248    65.30099524900992    C9_to_C71_dynamic_charger                2     
DC_C43_C15_0         x      23.09615239330175    3.0274721123719286   C43_to_C15_dynamic_charger               0     
DC_C10_C31_3         x      30.98759652692831    52.0992277845735     C10_to_C31_dynamic_charger               3     
DC_C81_C51_1         x      52.972264991915935   55.35182333872271    C81_to_C51_dynamic_charger               1     
DC_C19_C11_3         x      19.929289323762692   64.92928932376269    C19_to_C11_dynamic_charger               3     
DC_C17_C45_1         x      5.5                  34.0                 C17_to_C45_dynamic_charger               1     
DC_C80_C12_1         x      53.96837722179663    36.322792407265545   C80_to_C12_dynamic_charger               1     
DC_C88_C52_2         x      26.662985615741352   46.033129458327835   C88_to_C52_dynamic_charger               2     
DC_C42_C100_0        x      23.92928931876269    12.07071068123731    C42_to_C100_dynamic_charger              0     
DC_C46_C48_1         x      5.697993113877331    49.34472476868267    C46_to_C48_dynamic_charger               1     
DC_C12_C26_1         x      47.5                 32.5                 C12_to_C26_dynamic_charger               1     
DC_C76_C54_0         x      49.05240974092686    41.914834170993856   C76_to_C54_dynamic_charger               0     
DC_C86_C38_2         x      4.992330350223052    5.099705447100316    C86_to_C38_dynamic_charger               2     
DC_C20_C66_2         x      47.65175954696667    70.30351909393335    C20_to_C66_dynamic_charger               2     
DC_C69_C70_0         x      37.0                 47.1                 C69_to_C70_dynamic_charger               0     
DC_C80_C12_0         x      55.905131665389895   36.96837722179663    C80_to_C12_dynamic_charger               0     
