VID                  Type   x                    y                    CID                                      Seq   
S1                   f      61.0                 37.0                 S1_static_charger                        1     
S16                  f      41.0                 5.0                  S16_static_charger                       1     
S9                   f      18.0                 41.0                 S9_static_charger                        1     
S7                   f      22.0                 58.0                 S7_static_charger                        1     
S17                  f      50.0                 9.0                  S17_static_charger                       1     
S11                  f      14.0                 20.0                 S11_static_charger                       1     
S2                   f      74.0                 39.0                 S2_static_charger                        1     
S20                  f      74.0                 30.0                 S20_static_charger                       1     
S18                  f      61.0                 14.0                 S18_static_charger                       1     
S15                  f      34.0                 20.0                 S15_static_charger                       1     
S19                  f      62.0                 21.0                 S19_static_charger                       1     
S5                   f      29.0                 59.0                 S5_static_charger                        1     
S4                   f      57.0                 65.0                 S4_static_charger                        1     
S8                   f      7.0                  61.0                 S8_static_charger                        1     
S3                   f      47.0                 57.0                 S3_static_charger                        1     
S12                  f      0.0                  26.0                 S12_static_charger                       1     
S6                   f      34.0                 71.0                 S6_static_charger                        1     
S14                  f      26.0                 6.0                  S14_static_charger                       1     
S10                  f      5.0                  39.0                 S10_static_charger                       1     
S13                  f      24.0                 25.0                 S13_static_charger                       1     
I2                   i      45.67132867132867    52.53146853146853    I2_static_charger                        1     
I21                  i      37.4                 47.0                 I21_static_charger                       1     
I8                   i      51.21487603305785    50.31404958677686    I8_static_charger                        1     
I27                  i      26.037735849056602   29.62264150943396    I27_static_charger                       1     
I10                  i      42.30434782608695    47.0                 I10_static_charger                       1     
I19                  i      47.255319148936174   50.319148936170215   I19_static_charger                       1     
I7                   i      26.455026455026456   29.47089947089947    I7_static_charger                        1     
I20                  i      52.16                12.56                I20_static_charger                       1     
I29                  i      56.095238095238095   38.04761904761905    I29_static_charger                       1     
I3                   i      17.096774193548388   40.87096774193548    I3_static_charger                        1     
I14                  i      21.805555555555557   27.083333333333332   I14_static_charger                       1     
I9                   i      48.38461538461539    65.0                 I9_static_charger                        1     
I24                  i      16.129032258064516   39.66129032258065    I24_static_charger                       1     
I6                   i      47.679245283018865   55.83018867924528    I6_static_charger                        1     
I17                  i      25.89887640449438    34.49438202247191    I17_static_charger                       1     
I25                  i      31.333333333333332   25.22222222222222    I25_static_charger                       1     
I26                  i      47.37313432835821    51.850746268656714   I26_static_charger                       1     
I23                  i      52.46153846153846    12.538461538461538   I23_static_charger                       1     
I30                  i      45.8421052631579     63.526315789473685   I30_static_charger                       1     
I1                   i      28.666666666666668   28.666666666666668   I1_static_charger                        1     
I5                   i      16.928571428571427   61.92857142857143    I5_static_charger                        1     
C92                  ic     22.0                 22.0                 I18_static_charger                       1     
C40                  ic     40.0                 25.0                 I16_static_charger                       1     
DC_C61_C16_0         x      11.955278640900008   23.910557281800017   C61_to_C16_dynamic_charger               0     
DC_C97_C98_1         x      22.96666666666667    21.0                 C97_to_C98_dynamic_charger               1     
DC_C85_C59_2         x      20.90715233423674    23.962860933694696   C85_to_C59_dynamic_charger               2     
DC_Depot_C1_2        x      40.960608069594514   48.90808549572053    Depot_to_C1_dynamic_charger              2     
DC_C69_C27_1         x      36.0                 43.5                 C69_to_C27_dynamic_charger               1     
DC_Depot_C97_2       x      25.058123817797874   21.081373344917022   Depot_to_C97_dynamic_charger             2     
DC_C31_C70_1         x      33.027735008084065   53.35182333872271    C31_to_C70_dynamic_charger               1     
DC_C71_C35_0         x      57.08944271819998    67.9552786409        C71_to_C35_dynamic_charger               0     
DC_C73_C21_0         x      44.03162277320337    17.094868319610104   C73_to_C21_dynamic_charger               0     
DC_C47_C49_1         x      7.0                  62.0                 C47_to_C49_dynamic_charger               1     
DC_C15_C42_0         x      29.93492085942645    5.075925664002471    C15_to_C42_dynamic_charger               0     
DC_C69_C27_2         x      35.02747211237193    40.09615239330175    C69_to_C27_dynamic_charger               2     
DC_C81_C34_0         x      55.09950371526972    54.00995037152697    C81_to_C34_dynamic_charger               0     
DC_C27_Depot_2       x      35.0                 36.7                 C27_to_Depot_dynamic_charger             2     
DC_C54_C4_0          x      56.97830695314215    28.90238128913968    C54_to_C4_dynamic_charger                0     
DC_C53_C40_2         x      39.955278640900005   25.089442718199983   C53_to_C40_dynamic_charger               2     
DC_C86_C14_1         x      9.5                  14.0                 C86_to_C14_dynamic_charger               1     
DC_C21_Depot_3       x      35.05547002078351    34.91679496882474    C21_to_Depot_dynamic_charger             3     
DC_C31_C70_0         x      31.083205024252184   52.05547001616812    C31_to_C70_dynamic_charger               0     
DC_C63_C30_0         x      27.082219220728756   68.94307900103394    C63_to_C30_dynamic_charger               0     
DC_Depot_C10_1       x      33.326796128939506   43.36601935530247    Depot_to_C10_dynamic_charger             1     
DC_Depot_C53_2       x      36.31842621363334    32.363147572733325   Depot_to_C53_dynamic_charger             2     
DC_C78_C29_1         x      62.00957826240167    48.63473912532776    C78_to_C29_dynamic_charger               1     
DC_C93_C61_1         x      15.0                 24.0                 C93_to_C61_dynamic_charger               1     
DC_C88_Depot_2       x      31.984403742602694   40.69612626397269    C88_to_Depot_dynamic_charger             2     
DC_C80_C77_2         x      53.044721359099995   42.91055728180002    C80_to_C77_dynamic_charger               2     
DC_C11_C7_0          x      20.0                 64.9                 C11_to_C7_dynamic_charger                0     
DC_C47_C49_2         x      6.016439898812423    67.90136060712547    C47_to_C49_dynamic_charger               2     
DC_C54_C4_2          x      55.02169304685785    20.09761871086032    C54_to_C4_dynamic_charger                2     
DC_C95_C94_2         x      25.968377226796633   26.905131680389896   C95_to_C94_dynamic_charger               2     
DC_C21_Depot_0       x      44.94452997921649    20.08320503117526    C21_to_Depot_dynamic_charger             0     
DC_Depot_C31_2       x      31.022903933630356   51.90265828207099    Depot_to_C31_dynamic_charger             2     
DC_C54_C4_1          x      56.0                 24.5                 C54_to_C4_dynamic_charger                1     
DC_Depot_C97_1       x      30.0                 28.0                 Depot_to_C97_dynamic_charger             1     
DC_Depot_C97_0       x      34.94187618220213    34.918626655082974   Depot_to_C97_dynamic_charger             0     
DC_Depot_C31_1       x      33.0                 43.5                 Depot_to_C31_dynamic_charger             1     
DC_Depot_C96_1       x      28.5                 31.0                 Depot_to_C96_dynamic_charger             1     
DC_C38_C15_0         x      5.1                  5.0                  C38_to_C15_dynamic_charger               0     
DC_C23_C75_1         x      52.0                 8.0                  C23_to_C75_dynamic_charger               1     
DC_C21_Depot_2       x      38.35182334026117    29.97226498960825    C21_to_Depot_dynamic_charger             2     
DC_C62_Depot_3       x      34.95685445100074    35.090213420634825   C62_to_Depot_dynamic_charger             3     
DC_C7_C52_1          x      22.356903559221962   47.64309644077804    C7_to_C52_dynamic_charger                1     
DC_C80_C77_1         x      54.5                 40.0                 C80_to_C77_dynamic_charger               1     
DC_C76_C28_1         x      45.0                 39.5                 C76_to_C28_dynamic_charger               1     
DC_C78_C29_3         x      63.97126521279499    42.09578262401671    C78_to_C29_dynamic_charger               3     
DC_C91_C86_0         x      14.900410679198263   18.99094642538166    C91_to_C86_dynamic_charger               0     
DC_C39_C67_3         x      66.92928932233411    5.070710677665881    C39_to_C67_dynamic_charger               3     
DC_C53_C40_1         x      38.5                 28.0                 C53_to_C40_dynamic_charger               1     
DC_C55_C26_3         x      45.09320046674794    29.963755374042467   C55_to_C26_dynamic_charger               3     
DC_C94_Depot_0       x      26.074740929253974   27.066436381559086   C94_to_Depot_dynamic_charger             0     
DC_C4_C25_2          x      61.63333333333333    20.0                 C4_to_C25_dynamic_charger                2     
DC_C2_Depot_0        x      35.0                 17.1                 C2_to_Depot_dynamic_charger              0     
DC_C9_C65_2          x      59.65397500627694    71.3025107295297     C9_to_C65_dynamic_charger                2     
DC_Depot_C53_3       x      36.955278640900005   31.089442718199983   Depot_to_C53_dynamic_charger             3     
DC_Depot_C19_0       x      34.93753049487936    35.0780868814008     Depot_to_C19_dynamic_charger             0     
DC_C41_Depot_0       x      41.975746437177605   7.09701425128957     C41_to_Depot_dynamic_charger             0     
DC_C95_C94_0         x      25.031622773203367   24.094868319610104   C95_to_C94_dynamic_charger               0     
DC_C31_C70_3         x      36.91679497574781    55.94452998383188    C31_to_C70_dynamic_charger               3     
DC_C88_Depot_1       x      29.015596257397306   46.30387373602731    C88_to_Depot_dynamic_charger             1     
DC_C55_C26_1         x      56.968933177750685   25.34541487531918    C55_to_C26_dynamic_charger               1     
DC_C16_C85_0         x      10.094868334610103   20.031622778203367   C16_to_C85_dynamic_charger               0     
DC_C41_Depot_1       x      38.5                 21.0                 C41_to_Depot_dynamic_charger             1     
DC_C46_C36_1         x      2.0                  52.03333333333333    C46_to_C36_dynamic_charger               1     
DC_C91_C86_1         x      9.5                  18.5                 C91_to_C86_dynamic_charger               1     
DC_C26_Depot_0       x      44.91055728180002    30.04472135909999    C26_to_Depot_dynamic_charger             0     
DC_C90_C64_2         x      20.36159994386251    73.64900003508593    C90_to_C64_dynamic_charger               2     
