CID                                      InvCost              VarCost              ChargingRate        
S13_static_charger                       21.599               0.0                  9.0909              
S17_static_charger                       15.6022              0.0                  9.0909              
S7_static_charger                        19.3192              0.0                  9.0909              
S2_static_charger                        17.1092              0.0                  9.0909              
S5_static_charger                        21.8937              0.0                  9.0909              
S12_static_charger                       22.8329              0.0                  9.0909              
S20_static_charger                       20.6706              0.0                  9.0909              
S14_static_charger                       16.8329              0.0                  9.0909              
S8_static_charger                        21.525               0.0                  9.0909              
S16_static_charger                       18.4424              0.0                  9.0909              
S4_static_charger                        20.6694              0.0                  9.0909              
S9_static_charger                        22.5728              0.0                  9.0909              
S19_static_charger                       16.4352              0.0                  9.0909              
S10_static_charger                       19.8034              0.0                  9.0909              
S11_static_charger                       15.225               0.0                  9.0909              
S15_static_charger                       23.3357              0.0                  9.0909              
S3_static_charger                        16.4318              0.0                  9.0909              
S18_static_charger                       20.3875              0.0                  9.0909              
S6_static_charger                        18.0418              0.0                  9.0909              
S1_static_charger                        18.6168              0.0                  9.0909              
I2_static_charger                        21.1594              0.0                  9.0909              
I3_static_charger                        18.8503              0.0                  9.0909              
C97_to_C42_dynamic_charger               2.0161               0.001                36.3636             
C21_to_C56_dynamic_charger               2.3263               0.001                36.3636             
C5_to_C89_dynamic_charger                1.897                0.001                36.3636             
C27_to_C52_dynamic_charger               1.5947               0.001                36.3636             
C45_to_C17_dynamic_charger               1.8415               0.001                9.0909              
C49_to_C36_dynamic_charger               2.4421               0.001                9.0909              
C76_to_C27_dynamic_charger               2.1172               0.001                36.3636             
C1_to_C51_dynamic_charger                2.1628               0.001                9.0909              
C74_to_C57_dynamic_charger               1.9356               0.001                9.0909              
C11_to_C64_dynamic_charger               1.9712               0.001                36.3636             
C10_to_C70_dynamic_charger               1.8658               0.001                36.3636             
C20_to_C71_dynamic_charger               2.4401               0.001                9.0909              
C64_to_C49_dynamic_charger               2.1772               0.001                9.0909              
C18_to_C7_dynamic_charger                2.1723               0.001                36.3636             
C63_to_C11_dynamic_charger               2.2469               0.001                9.0909              
C23_to_C75_dynamic_charger               2.1306               0.001                36.3636             
C14_to_C43_dynamic_charger               1.9785               0.001                36.3636             
C69_to_C31_dynamic_charger               1.8241               0.001                36.3636             
C11_to_C64_dynamic_charger               1.9712               0.001                36.3636             
C15_to_C41_dynamic_charger               1.6721               0.001                36.3636             
C23_to_C75_dynamic_charger               2.1306               0.001                36.3636             
C2_to_C72_dynamic_charger                1.5792               0.001                9.0909              
C66_to_C32_dynamic_charger               2.2445               0.001                36.3636             
C20_to_C71_dynamic_charger               2.4401               0.001                9.0909              
C86_to_C93_dynamic_charger               2.4894               0.001                36.3636             
C15_to_C41_dynamic_charger               1.6721               0.001                36.3636             
C64_to_C49_dynamic_charger               2.1772               0.001                9.0909              
C60_to_C99_dynamic_charger               1.6367               0.001                36.3636             
C47_to_C46_dynamic_charger               1.8857               0.001                36.3636             
C52_to_C69_dynamic_charger               2.423                0.001                36.3636             
C72_to_C39_dynamic_charger               1.7028               0.001                36.3636             
C38_to_C14_dynamic_charger               1.7072               0.001                36.3636             
C87_to_C100_dynamic_charger              2.4647               0.001                9.0909              
C55_to_C24_dynamic_charger               1.9346               0.001                36.3636             
C9_to_C65_dynamic_charger                1.5626               0.001                36.3636             
C12_to_C28_dynamic_charger               2.4772               0.001                9.0909              
C5_to_C89_dynamic_charger                1.897                0.001                36.3636             
C86_to_C93_dynamic_charger               2.4894               0.001                36.3636             
C26_to_C54_dynamic_charger               1.8305               0.001                36.3636             
C87_to_C100_dynamic_charger              2.4647               0.001                9.0909              
C42_to_C2_dynamic_charger                1.9771               0.001                36.3636             
C11_to_C64_dynamic_charger               1.9712               0.001                36.3636             
C4_to_C25_dynamic_charger                1.7259               0.001                36.3636             
C44_to_C38_dynamic_charger               1.7965               0.001                9.0909              
C12_to_C28_dynamic_charger               2.4772               0.001                9.0909              
C36_to_C48_dynamic_charger               2.079                0.001                9.0909              
C35_to_C34_dynamic_charger               1.7475               0.001                9.0909              
C39_to_C67_dynamic_charger               1.7453               0.001                36.3636             
C69_to_C31_dynamic_charger               1.8241               0.001                36.3636             
C1_to_C51_dynamic_charger                2.1628               0.001                9.0909              
C20_to_C71_dynamic_charger               2.4401               0.001                9.0909              
C65_to_C35_dynamic_charger               1.7221               0.001                36.3636             
C73_to_C40_dynamic_charger               2.1273               0.001                36.3636             
