VID                  Type   x                    y                    CID                                      Seq   
S18                  f      73.0                 23.0                 S18_static_charger                       1     
S6                   f      39.0                 96.0                 S6_static_charger                        1     
S13                  f      26.0                 37.0                 S13_static_charger                       1     
S8                   f      4.0                  83.0                 S8_static_charger                        1     
S20                  f      90.0                 44.0                 S20_static_charger                       1     
S5                   f      32.0                 80.0                 S5_static_charger                        1     
S14                  f      28.0                 13.0                 S14_static_charger                       1     
S4                   f      69.0                 89.0                 S4_static_charger                        1     
S3                   f      55.0                 79.0                 S3_static_charger                        1     
S17                  f      59.0                 17.0                 S17_static_charger                       1     
S2                   f      90.0                 55.0                 S2_static_charger                        1     
S12                  f      -5.0                 38.0                 S12_static_charger                       1     
S15                  f      39.0                 31.0                 S15_static_charger                       1     
S19                  f      74.0                 32.0                 S19_static_charger                       1     
S1                   f      73.0                 52.0                 S1_static_charger                        1     
S11                  f      13.0                 31.0                 S11_static_charger                       1     
S9                   f      18.0                 58.0                 S9_static_charger                        1     
S16                  f      48.0                 11.0                 S16_static_charger                       1     
S7                   f      23.0                 80.0                 S7_static_charger                        1     
S10                  f      1.0                  56.0                 S10_static_charger                       1     
I17                  i      26.22222222222222    50.0                 I17_static_charger                       1     
I14                  i      57.55                72.75                I14_static_charger                       1     
I4                   i      24.883435582822084   47.84049079754601    I4_static_charger                        1     
I18                  i      25.0                 55.0                 I18_static_charger                       1     
I15                  i      50.77981651376147    29.51834862385321    I15_static_charger                       1     
I3                   i      47.63157894736842    45.421052631578945   I3_static_charger                        1     
I22                  i      36.5945945945946     46.83783783783784    I22_static_charger                       1     
I25                  i      5.245901639344262    45.90163934426229    I25_static_charger                       1     
I28                  i      60.6140350877193     12.982456140350877   I28_static_charger                       1     
I11                  i      26.94736842105263    43.473684210526315   I11_static_charger                       1     
I10                  i      52.755102040816325   42.3469387755102     I10_static_charger                       1     
I23                  i      25.333333333333332   42.666666666666664   I23_static_charger                       1     
I21                  i      25.839080459770116   36.85057471264368    I21_static_charger                       1     
I26                  i      58.50561797752809    73.98876404494382    I26_static_charger                       1     
I24                  i      21.333333333333332   76.66666666666667    I24_static_charger                       1     
I20                  i      62.45                15.92                I20_static_charger                       1     
I6                   i      57.30769230769231    17.115384615384617   I6_static_charger                        1     
I19                  i      26.428571428571427   31.428571428571427   I19_static_charger                       1     
I27                  i      26.4375              48.0625              I27_static_charger                       1     
C67                  ic     64.0                 42.0                 I5_static_charger                        1     
C30                  ic     88.0                 30.0                 I16_static_charger                       1     
DC_C75_C74_1         x      10.023570226523548   10.023570226523548   C75_to_C74_dynamic_charger               1     
DC_Depot_C65_0       x      39.95527864090001    49.91055728180002    Depot_to_C65_dynamic_charger             0     
DC_C81_Depot_3       x      40.07474092925397    50.066436381559086   C81_to_Depot_dynamic_charger             3     
DC_Depot_C55_3       x      30.070710676237308   59.92928932376269    Depot_to_C55_dynamic_charger             3     
DC_C79_C7_0          x      6.078935223475265    68.06139406270299    C79_to_C7_dynamic_charger                0     
