VID                  Type   x                    y                    CID                                      Seq   
S14                  f      26.0                 6.0                  S14_static_charger                       1     
S20                  f      74.0                 30.0                 S20_static_charger                       1     
S4                   f      57.0                 65.0                 S4_static_charger                        1     
S13                  f      24.0                 25.0                 S13_static_charger                       1     
S12                  f      0.0                  26.0                 S12_static_charger                       1     
S17                  f      50.0                 9.0                  S17_static_charger                       1     
S5                   f      29.0                 59.0                 S5_static_charger                        1     
S1                   f      61.0                 37.0                 S1_static_charger                        1     
S7                   f      22.0                 58.0                 S7_static_charger                        1     
S9                   f      18.0                 41.0                 S9_static_charger                        1     
S3                   f      47.0                 57.0                 S3_static_charger                        1     
S19                  f      62.0                 21.0                 S19_static_charger                       1     
S6                   f      34.0                 71.0                 S6_static_charger                        1     
S10                  f      5.0                  39.0                 S10_static_charger                       1     
S18                  f      61.0                 14.0                 S18_static_charger                       1     
S15                  f      34.0                 20.0                 S15_static_charger                       1     
S2                   f      74.0                 39.0                 S2_static_charger                        1     
S11                  f      14.0                 20.0                 S11_static_charger                       1     
S16                  f      41.0                 5.0                  S16_static_charger                       1     
S8                   f      7.0                  61.0                 S8_static_charger                        1     
I1                   i      59.4                 26.6                 I1_static_charger                        1     
I4                   i      56.0                 38.0                 I4_static_charger                        1     
I3                   i      25.483870967741936   25.451612903225808   I3_static_charger                        1     
C75                  ic     49.0                 11.0                 I6_static_charger                        1     
DC_C73_C40_1         x      42.65175954696667    19.69648090606666    C73_to_C40_dynamic_charger               1     
DC_C28_C76_2         x      48.91520016841247    41.94700010525779    C28_to_C76_dynamic_charger               2     
DC_C80_C54_2         x      56.987596526928314   29.099227784573504   C80_to_C54_dynamic_charger               2     
DC_C14_C42_0         x      15.09761871086032    10.021693046857848   C14_to_C42_dynamic_charger               0     
DC_C2_C58_2          x      35.98895684722405    25.900611625016495   C2_to_C58_dynamic_charger                2     
DC_C60_C18_3         x      19.95527864090001    39.91055728180002    C60_to_C18_dynamic_charger               3     
DC_C56_C4_3          x      54.97574643675744    19.902985747029756   C56_to_C4_dynamic_charger                3     
DC_C11_C64_1         x      18.32051282051282    69.03076923076924    C11_to_C64_dynamic_charger               1     
DC_C10_C63_1         x      28.989459074487765   63.0316227765367     C10_to_C63_dynamic_charger               1     
DC_C23_C75_3         x      49.07071068123731    10.92928931876269    C23_to_C75_dynamic_charger               3     
DC_C15_C41_1         x      36.0                 6.0                  C15_to_C41_dynamic_charger               1     
DC_C19_C48_2         x      13.02425356324256    52.09701425297024    C19_to_C48_dynamic_charger               2     
DC_C47_C82_0         x      8.061394062702984    55.92106477652474    C47_to_C82_dynamic_charger               0     
DC_C60_C18_2         x      18.9850928803        37.9701857606        C60_to_C18_dynamic_charger               2     
DC_C23_C75_1         x      52.976429772920895   7.023570227079103    C23_to_C75_dynamic_charger               1     
DC_C82_C45_2         x      9.023570226153176    41.023570226153176   C82_to_C45_dynamic_charger               2     
DC_C96_Depot_0       x      22.085165829006144   27.05240974092686    C96_to_Depot_dynamic_charger             0     
DC_C44_C38_3         x      5.055470018732225    5.083205028098337    C44_to_C38_dynamic_charger               3     
DC_C67_C23_1         x      62.96666666666667    5.0                  C67_to_C23_dynamic_charger               1     
DC_C49_C36_3         x      2.0447213590999915   60.08944271819998    C49_to_C36_dynamic_charger               3     
DC_C38_C43_1         x      11.033129458327835   4.329652282408018    C38_to_C43_dynamic_charger               1     
DC_C80_C54_1         x      56.5                 33.0                 C80_to_C54_dynamic_charger               1     
DC_C82_C45_3         x      6.070710678459531    38.070710678459534   C82_to_C45_dynamic_charger               3     
DC_C46_C8_0          x      2.0847998315875342   47.94700010525779    C46_to_C8_dynamic_charger                0     
DC_C51_C30_2         x      43.03253957028677    59.32610231771405    C51_to_C30_dynamic_charger               2     
DC_C21_C13_3         x      30.0948683316101     24.968377222796633   C21_to_C13_dynamic_charger               3     
DC_C12_Depot_2       x      35.1                 35.0                 C12_to_Depot_dynamic_charger             2     
DC_C66_C71_1         x      51.694933277195844   71.31566670175259    C66_to_C71_dynamic_charger               1     
DC_C87_C37_0         x      27.902985747029756   18.02425356324256    C87_to_C37_dynamic_charger               0     
DC_C51_C30_1         x      45.96746042971323    58.67389768228595    C51_to_C30_dynamic_charger               1     
DC_C28_C76_1         x      45.0                 39.5                 C28_to_C76_dynamic_charger               1     
DC_C64_C49_0         x      14.929289321540468   76.92928932154047    C64_to_C49_dynamic_charger               0     
DC_C25_C39_1         x      62.5                 16.0                 C25_to_C39_dynamic_charger               1     
DC_C87_C37_2         x      20.097014252970244   19.97574643675744    C87_to_C37_dynamic_charger               2     
DC_C27_C52_0         x      34.906367085034134   40.035112343112196   C27_to_C52_dynamic_charger               0     
