VID                  Type   x                    y                    CID                                      Seq   
S9                   f      18.0                 58.0                 S9_static_charger                        1     
S2                   f      90.0                 55.0                 S2_static_charger                        1     
S13                  f      26.0                 37.0                 S13_static_charger                       1     
S19                  f      74.0                 32.0                 S19_static_charger                       1     
S3                   f      55.0                 79.0                 S3_static_charger                        1     
S12                  f      -5.0                 38.0                 S12_static_charger                       1     
S17                  f      59.0                 17.0                 S17_static_charger                       1     
S1                   f      73.0                 52.0                 S1_static_charger                        1     
S14                  f      28.0                 13.0                 S14_static_charger                       1     
S20                  f      90.0                 44.0                 S20_static_charger                       1     
S11                  f      13.0                 31.0                 S11_static_charger                       1     
S8                   f      4.0                  83.0                 S8_static_charger                        1     
S15                  f      39.0                 31.0                 S15_static_charger                       1     
S7                   f      23.0                 80.0                 S7_static_charger                        1     
S4                   f      69.0                 89.0                 S4_static_charger                        1     
S16                  f      48.0                 11.0                 S16_static_charger                       1     
S5                   f      32.0                 80.0                 S5_static_charger                        1     
S6                   f      39.0                 96.0                 S6_static_charger                        1     
S18                  f      73.0                 23.0                 S18_static_charger                       1     
S10                  f      1.0                  56.0                 S10_static_charger                       1     
I4                   i      41.8421052631579     15.0                 I4_static_charger                        1     
I9                   i      40.12200435729847    47.68191721132898    I9_static_charger                        1     
I18                  i      41.4527027027027     22.39864864864865    I18_static_charger                       1     
I12                  i      38.884696016771485   48.473794549266245   I12_static_charger                       1     
I3                   i      39.15151515151515    48.303030303030305   I3_static_charger                        1     
I16                  i      35.49425287356322    50.64367816091954    I16_static_charger                       1     
I19                  i      26.0                 48.0                 I19_static_charger                       1     
I17                  i      44.726027397260275   61.02739726027397    I17_static_charger                       1     
I20                  i      41.77777777777778    46.62222222222222    I20_static_charger                       1     
I7                   i      51.97604790419162    40.26946107784431    I7_static_charger                        1     
I24                  i      24.347826086956523   56.26086956521739    I24_static_charger                       1     
I8                   i      34.638297872340424   51.191489361702125   I8_static_charger                        1     
I21                  i      39.67877629063098    47.96558317399617    I21_static_charger                       1     
I10                  i      7.837837837837838    45.4054054054054     I10_static_charger                       1     
I2                   i      17.718446601941746   32.42718446601942    I2_static_charger                        1     
I1                   i      28.531073446327685   48.36158192090395    I1_static_charger                        1     
