VID                  Type   x                    y                    CID                                      Seq   
S8                   f      7.0                  61.0                 S8_static_charger                        1     
S3                   f      47.0                 57.0                 S3_static_charger                        1     
S17                  f      50.0                 9.0                  S17_static_charger                       1     
S16                  f      41.0                 5.0                  S16_static_charger                       1     
S18                  f      61.0                 14.0                 S18_static_charger                       1     
S15                  f      34.0                 20.0                 S15_static_charger                       1     
S2                   f      74.0                 39.0                 S2_static_charger                        1     
S13                  f      24.0                 25.0                 S13_static_charger                       1     
S5                   f      29.0                 59.0                 S5_static_charger                        1     
S20                  f      74.0                 30.0                 S20_static_charger                       1     
S7                   f      22.0                 58.0                 S7_static_charger                        1     
S4                   f      57.0                 65.0                 S4_static_charger                        1     
S19                  f      62.0                 21.0                 S19_static_charger                       1     
S10                  f      5.0                  39.0                 S10_static_charger                       1     
S14                  f      26.0                 6.0                  S14_static_charger                       1     
S11                  f      14.0                 20.0                 S11_static_charger                       1     
S12                  f      0.0                  26.0                 S12_static_charger                       1     
S9                   f      18.0                 41.0                 S9_static_charger                        1     
S6                   f      34.0                 71.0                 S6_static_charger                        1     
S1                   f      61.0                 37.0                 S1_static_charger                        1     
I5                   i      36.13157894736842    26.289473684210527   I5_static_charger                        1     
I3                   i      43.53125             41.21875             I3_static_charger                        1     
DC_C86_C17_3         x      4.991695452305114    29.900345427661367   C86_to_C17_dynamic_charger               3     
DC_C39_C55_0         x      60.02631174115842    12.096476384247547   C39_to_C55_dynamic_charger               0     
DC_C51_C3_0          x      49.04190581793137    57.90920406114869    C51_to_C3_dynamic_charger                0     
DC_C66_C9_3          x      54.95809418206863    60.09079593885131    C66_to_C9_dynamic_charger                3     
DC_C1_C81_2          x      54.905825810441215   53.96636636087186    C1_to_C81_dynamic_charger                2     
DC_C9_C20_0          x      54.91055728180002    60.04472135909999    C9_to_C20_dynamic_charger                0     
DC_C64_C63_0         x      15.083205030021416   76.94452997998572    C64_to_C63_dynamic_charger               0     
DC_C41_C15_1         x      37.967120202375156   6.327853367062525    C41_to_C15_dynamic_charger               1     
DC_C50_C30_0         x      46.95259001750309    47.088047110351404   C50_to_C30_dynamic_charger               0     
DC_C14_C43_0         x      15.075257668144916   9.9341495403732      C14_to_C43_dynamic_charger               0     
DC_C24_C12_0         x      64.9                 35.0                 C24_to_C12_dynamic_charger               0     
DC_C82_C47_1         x      12.646201979099006   50.02631174115842    C82_to_C47_dynamic_charger               1     
DC_C26_C73_2         x      44.00766964977695    17.099705447100316   C26_to_C73_dynamic_charger               2     
DC_C49_C64_0         x      6.070710678459531    68.07071067845953    C49_to_C64_dynamic_charger               0     
DC_C21_C77_3         x      52.96714793706908    42.905550319073605   C21_to_C77_dynamic_charger               3     
DC_C2_C21_1          x      38.36526087467224    18.00957826240167    C2_to_C21_dynamic_charger                1     
DC_C81_C71_3         x      56.98585786475254    67.90100505326777    C81_to_C71_dynamic_charger               3     
DC_C47_C49_1         x      7.0                  62.0                 C47_to_C49_dynamic_charger               1     
DC_C52_C88_0         x      26.988956847224056   43.099388374983505   C52_to_C88_dynamic_charger               0     
