CID                                      InvCost              VarCost              ChargingRate        
S16_static_charger                       22.4952              0.0                  7.1429              
S6_static_charger                        22.7744              0.0                  7.1429              
S5_static_charger                        17.992               0.0                  7.1429              
S12_static_charger                       22.7739              0.0                  7.1429              
S3_static_charger                        16.7535              0.0                  7.1429              
S10_static_charger                       15.4366              0.0                  7.1429              
S4_static_charger                        22.338               0.0                  7.1429              
S1_static_charger                        16.9869              0.0                  7.1429              
S17_static_charger                       18.5917              0.0                  7.1429              
S7_static_charger                        16.2319              0.0                  7.1429              
S20_static_charger                       15.8237              0.0                  7.1429              
S19_static_charger                       24.0076              0.0                  7.1429              
S8_static_charger                        15.6402              0.0                  7.1429              
S13_static_charger                       18.3754              0.0                  7.1429              
S9_static_charger                        21.7478              0.0                  7.1429              
S15_static_charger                       23.5758              0.0                  7.1429              
S2_static_charger                        20.3343              0.0                  7.1429              
S11_static_charger                       21.1319              0.0                  7.1429              
S18_static_charger                       15.3666              0.0                  7.1429              
S14_static_charger                       15.5438              0.0                  7.1429              
I1_static_charger                        21.9942              0.0                  7.1429              
I4_static_charger                        18.8065              0.0                  7.1429              
I2_static_charger                        15.0887              0.0                  7.1429              
C17_to_C45_dynamic_charger               1.5855               0.001                28.5714             
C9_to_C71_dynamic_charger                2.3079               0.001                28.5714             
C43_to_C15_dynamic_charger               2.3613               0.001                28.5714             
C10_to_C31_dynamic_charger               1.8778               0.001                7.1429              
C81_to_C51_dynamic_charger               1.9197               0.001                28.5714             
C19_to_C11_dynamic_charger               2.2742               0.001                28.5714             
C17_to_C45_dynamic_charger               1.5855               0.001                28.5714             
C80_to_C12_dynamic_charger               1.6603               0.001                7.1429              
C88_to_C52_dynamic_charger               1.832                0.001                28.5714             
C42_to_C100_dynamic_charger              1.5693               0.001                7.1429              
C46_to_C48_dynamic_charger               1.5076               0.001                28.5714             
C12_to_C26_dynamic_charger               1.9289               0.001                28.5714             
C76_to_C54_dynamic_charger               2.0434               0.001                7.1429              
C86_to_C38_dynamic_charger               2.0316               0.001                28.5714             
C20_to_C66_dynamic_charger               1.9265               0.001                7.1429              
C69_to_C70_dynamic_charger               2.2564               0.001                28.5714             
C80_to_C12_dynamic_charger               1.6603               0.001                7.1429              
C26_to_C40_dynamic_charger               1.9912               0.001                7.1429              
C35_to_C34_dynamic_charger               1.7876               0.001                28.5714             
C50_to_C33_dynamic_charger               2.1435               0.001                28.5714             
C89_to_C69_dynamic_charger               1.962                0.001                7.1429              
C69_to_C70_dynamic_charger               2.2564               0.001                28.5714             
C38_to_C44_dynamic_charger               2.2995               0.001                7.1429              
C71_to_C65_dynamic_charger               2.3028               0.001                28.5714             
C20_to_C66_dynamic_charger               1.9265               0.001                7.1429              
C56_to_C4_dynamic_charger                1.841                0.001                28.5714             
C63_to_C64_dynamic_charger               2.0723               0.001                7.1429              
C72_to_C56_dynamic_charger               2.2355               0.001                28.5714             
C67_to_C23_dynamic_charger               2.4984               0.001                7.1429              
C63_to_C64_dynamic_charger               2.0723               0.001                7.1429              
C52_to_C18_dynamic_charger               1.8894               0.001                28.5714             
C16_to_C86_dynamic_charger               1.7088               0.001                28.5714             
C31_to_C27_dynamic_charger               1.8199               0.001                28.5714             
C18_to_C83_dynamic_charger               2.4547               0.001                28.5714             
C24_to_C29_dynamic_charger               2.0562               0.001                7.1429              
C50_to_C33_dynamic_charger               2.1435               0.001                28.5714             
C81_to_C51_dynamic_charger               1.9197               0.001                28.5714             
C29_to_C68_dynamic_charger               1.6722               0.001                7.1429              
C19_to_C11_dynamic_charger               2.2742               0.001                28.5714             
C30_to_C20_dynamic_charger               1.5612               0.001                28.5714             
C63_to_C64_dynamic_charger               2.0723               0.001                7.1429              
C72_to_C56_dynamic_charger               2.2355               0.001                28.5714             
C80_to_C12_dynamic_charger               1.6603               0.001                7.1429              
Depot_to_C13_dynamic_charger             2.2516               0.001                7.1429              
C26_to_C40_dynamic_charger               1.9912               0.001                7.1429              
C65_to_C35_dynamic_charger               1.658                0.001                7.1429              
C64_to_C49_dynamic_charger               1.9203               0.001                28.5714             
C65_to_C35_dynamic_charger               1.658                0.001                7.1429              
C28_to_C1_dynamic_charger                1.8599               0.001                7.1429              
C28_to_C1_dynamic_charger                1.8599               0.001                7.1429              
C45_to_C8_dynamic_charger                2.302                0.001                28.5714             
C36_to_C47_dynamic_charger               1.6712               0.001                7.1429              
C8_to_C46_dynamic_charger                1.6558               0.001                7.1429              
C30_to_C20_dynamic_charger               1.5612               0.001                28.5714             
C86_to_C38_dynamic_charger               2.0316               0.001                28.5714             
C89_to_C69_dynamic_charger               1.962                0.001                7.1429              
C15_to_C57_dynamic_charger               2.1041               0.001                28.5714             
C80_to_C12_dynamic_charger               1.6603               0.001                7.1429              
C72_to_C56_dynamic_charger               2.2355               0.001                28.5714             
C5_to_C61_dynamic_charger                2.1854               0.001                28.5714             
C88_to_C52_dynamic_charger               1.832                0.001                28.5714             
C49_to_C36_dynamic_charger               1.5358               0.001                7.1429              
C26_to_C40_dynamic_charger               1.9912               0.001                7.1429              
C26_to_C40_dynamic_charger               1.9912               0.001                7.1429              
C10_to_C31_dynamic_charger               1.8778               0.001                7.1429              
C14_to_C43_dynamic_charger               2.0849               0.001                28.5714             
C39_to_C67_dynamic_charger               1.7235               0.001                7.1429              
C31_to_C27_dynamic_charger               1.8199               0.001                28.5714             
C30_to_C20_dynamic_charger               1.5612               0.001                28.5714             
C86_to_C38_dynamic_charger               2.0316               0.001                28.5714             
C18_to_C83_dynamic_charger               2.4547               0.001                28.5714             
C69_to_C70_dynamic_charger               2.2564               0.001                28.5714             
C12_to_C26_dynamic_charger               1.9289               0.001                28.5714             
C47_to_C19_dynamic_charger               2.0783               0.001                7.1429              
C38_to_C44_dynamic_charger               2.2995               0.001                7.1429              
C66_to_C32_dynamic_charger               1.7048               0.001                7.1429              
C46_to_C48_dynamic_charger               1.5076               0.001                28.5714             
C76_to_C54_dynamic_charger               2.0434               0.001                7.1429              
C9_to_C71_dynamic_charger                2.3079               0.001                28.5714             
C93_to_C84_dynamic_charger               1.6475               0.001                28.5714             
C23_to_C75_dynamic_charger               1.6858               0.001                7.1429              
C71_to_C65_dynamic_charger               2.3028               0.001                28.5714             
C10_to_C31_dynamic_charger               1.8778               0.001                7.1429              
C43_to_C15_dynamic_charger               2.3613               0.001                28.5714             
C19_to_C11_dynamic_charger               2.2742               0.001                28.5714             
C42_to_C100_dynamic_charger              1.5693               0.001                7.1429              
C20_to_C66_dynamic_charger               1.9265               0.001                7.1429              
C11_to_C62_dynamic_charger               2.006                0.001                28.5714             
C64_to_C49_dynamic_charger               1.9203               0.001                28.5714             
C39_to_C67_dynamic_charger               1.7235               0.001                7.1429              
C23_to_C75_dynamic_charger               1.6858               0.001                7.1429              
C67_to_C23_dynamic_charger               2.4984               0.001                7.1429              
C45_to_C8_dynamic_charger                2.302                0.001                28.5714             
C52_to_C18_dynamic_charger               1.8894               0.001                28.5714             
C19_to_C11_dynamic_charger               2.2742               0.001                28.5714             
C29_to_C68_dynamic_charger               1.6722               0.001                7.1429              
C18_to_C83_dynamic_charger               2.4547               0.001                28.5714             
C45_to_C8_dynamic_charger                2.302                0.001                28.5714             
C10_to_C31_dynamic_charger               1.8778               0.001                7.1429              
C23_to_C75_dynamic_charger               1.6858               0.001                7.1429              
C93_to_C84_dynamic_charger               1.6475               0.001                28.5714             
C9_to_C71_dynamic_charger                2.3079               0.001                28.5714             
C14_to_C43_dynamic_charger               2.0849               0.001                28.5714             
C36_to_C47_dynamic_charger               1.6712               0.001                7.1429              
C31_to_C27_dynamic_charger               1.8199               0.001                28.5714             
C49_to_C36_dynamic_charger               1.5358               0.001                7.1429              
C29_to_C68_dynamic_charger               1.6722               0.001                7.1429              
C38_to_C44_dynamic_charger               2.2995               0.001                7.1429              
C47_to_C19_dynamic_charger               2.0783               0.001                7.1429              
