CID                                      InvCost              VarCost              ChargingRate        
S14_static_charger                       16.7268              0.0                  6.25                
S20_static_charger                       23.7373              0.0                  6.25                
S4_static_charger                        18.0073              0.0                  6.25                
S13_static_charger                       23.184               0.0                  6.25                
S12_static_charger                       17.987               0.0                  6.25                
S17_static_charger                       19.0289              0.0                  6.25                
S5_static_charger                        24.2122              0.0                  6.25                
S1_static_charger                        16.4609              0.0                  6.25                
S7_static_charger                        24.4691              0.0                  6.25                
S9_static_charger                        24.2404              0.0                  6.25                
S3_static_charger                        21.4843              0.0                  6.25                
S19_static_charger                       24.7318              0.0                  6.25                
S6_static_charger                        18.8354              0.0                  6.25                
S10_static_charger                       18.7049              0.0                  6.25                
S18_static_charger                       15.0829              0.0                  6.25                
S15_static_charger                       23.3139              0.0                  6.25                
S2_static_charger                        24.3504              0.0                  6.25                
S11_static_charger                       22.9147              0.0                  6.25                
S16_static_charger                       22.628               0.0                  6.25                
S8_static_charger                        24.5896              0.0                  6.25                
I1_static_charger                        19.645               0.0                  6.25                
I4_static_charger                        20.9392              0.0                  6.25                
I3_static_charger                        18.4828              0.0                  6.25                
I6_static_charger                        24.8211              0.0                  6.25                
C73_to_C40_dynamic_charger               2.3727               0.001                25.0                
C28_to_C76_dynamic_charger               2.2273               0.001                25.0                
C80_to_C54_dynamic_charger               1.9004               0.001                25.0                
C14_to_C42_dynamic_charger               1.7011               0.001                25.0                
C2_to_C58_dynamic_charger                2.0226               0.001                6.25                
C60_to_C18_dynamic_charger               1.6318               0.001                25.0                
C56_to_C4_dynamic_charger                1.7564               0.001                25.0                
C11_to_C64_dynamic_charger               1.6182               0.001                25.0                
C10_to_C63_dynamic_charger               2.2948               0.001                6.25                
C23_to_C75_dynamic_charger               1.8736               0.001                6.25                
C15_to_C41_dynamic_charger               1.9682               0.001                25.0                
C19_to_C48_dynamic_charger               1.7737               0.001                6.25                
C47_to_C82_dynamic_charger               2.2916               0.001                6.25                
C60_to_C18_dynamic_charger               1.6318               0.001                25.0                
C23_to_C75_dynamic_charger               1.8736               0.001                6.25                
C82_to_C45_dynamic_charger               1.666                0.001                25.0                
C96_to_Depot_dynamic_charger             2.2571               0.001                6.25                
C44_to_C38_dynamic_charger               1.7114               0.001                25.0                
C67_to_C23_dynamic_charger               2.3708               0.001                25.0                
C49_to_C36_dynamic_charger               1.5171               0.001                6.25                
C38_to_C43_dynamic_charger               1.6792               0.001                25.0                
C80_to_C54_dynamic_charger               1.9004               0.001                25.0                
C82_to_C45_dynamic_charger               1.666                0.001                25.0                
C46_to_C8_dynamic_charger                1.5536               0.001                25.0                
C51_to_C30_dynamic_charger               2.4591               0.001                25.0                
C21_to_C13_dynamic_charger               1.6293               0.001                6.25                
C12_to_Depot_dynamic_charger             2.3072               0.001                25.0                
C66_to_C71_dynamic_charger               2.2332               0.001                6.25                
C87_to_C37_dynamic_charger               1.5347               0.001                6.25                
C51_to_C30_dynamic_charger               2.4591               0.001                25.0                
C28_to_C76_dynamic_charger               2.2273               0.001                25.0                
C64_to_C49_dynamic_charger               2.4868               0.001                25.0                
C25_to_C39_dynamic_charger               2.2174               0.001                25.0                
C87_to_C37_dynamic_charger               1.5347               0.001                6.25                
C27_to_C52_dynamic_charger               2.4499               0.001                6.25                
C48_to_C46_dynamic_charger               2.0347               0.001                6.25                
C52_to_C88_dynamic_charger               1.8889               0.001                25.0                
C30_to_C62_dynamic_charger               2.3457               0.001                6.25                
C66_to_C71_dynamic_charger               2.2332               0.001                6.25                
C18_to_C89_dynamic_charger               2.3351               0.001                25.0                
C26_to_C21_dynamic_charger               2.4825               0.001                6.25                
C88_to_C7_dynamic_charger                1.9012               0.001                25.0                
C56_to_C4_dynamic_charger                1.7564               0.001                25.0                
C8_to_C83_dynamic_charger                1.5978               0.001                25.0                
C24_to_C29_dynamic_charger               2.1936               0.001                6.25                
C7_to_C19_dynamic_charger                2.0445               0.001                6.25                
C96_to_Depot_dynamic_charger             2.2571               0.001                6.25                
Depot_to_C26_dynamic_charger             2.0326               0.001                25.0                
C38_to_C43_dynamic_charger               1.6792               0.001                25.0                
C21_to_C13_dynamic_charger               1.6293               0.001                6.25                
C25_to_C39_dynamic_charger               2.2174               0.001                25.0                
C96_to_Depot_dynamic_charger             2.2571               0.001                6.25                
Depot_to_C26_dynamic_charger             2.0326               0.001                25.0                
C12_to_Depot_dynamic_charger             2.3072               0.001                25.0                
C66_to_C71_dynamic_charger               2.2332               0.001                6.25                
C1_to_C70_dynamic_charger                1.94                 0.001                25.0                
C20_to_C66_dynamic_charger               2.1459               0.001                25.0                
C27_to_C52_dynamic_charger               2.4499               0.001                6.25                
C7_to_C19_dynamic_charger                2.0445               0.001                6.25                
C83_to_C84_dynamic_charger               2.2083               0.001                6.25                
C8_to_C83_dynamic_charger                1.5978               0.001                25.0                
C10_to_C63_dynamic_charger               2.2948               0.001                6.25                
C39_to_C67_dynamic_charger               1.833                0.001                6.25                
C39_to_C67_dynamic_charger               1.833                0.001                6.25                
C65_to_C34_dynamic_charger               2.1055               0.001                25.0                
C47_to_C82_dynamic_charger               2.2916               0.001                6.25                
C18_to_C89_dynamic_charger               2.3351               0.001                25.0                
C49_to_C36_dynamic_charger               1.5171               0.001                6.25                
C52_to_C88_dynamic_charger               1.8889               0.001                25.0                
C78_to_C81_dynamic_charger               2.1407               0.001                25.0                
C1_to_C70_dynamic_charger                1.94                 0.001                25.0                
C17_to_C86_dynamic_charger               2.1525               0.001                25.0                
C20_to_C66_dynamic_charger               2.1459               0.001                25.0                
C33_to_C79_dynamic_charger               2.3776               0.001                25.0                
C32_to_C20_dynamic_charger               2.4723               0.001                25.0                
C15_to_C41_dynamic_charger               1.9682               0.001                25.0                
C44_to_C38_dynamic_charger               1.7114               0.001                25.0                
C10_to_C63_dynamic_charger               2.2948               0.001                6.25                
C12_to_Depot_dynamic_charger             2.3072               0.001                25.0                
C50_to_C69_dynamic_charger               2.4548               0.001                25.0                
C80_to_C54_dynamic_charger               1.9004               0.001                25.0                
C38_to_C43_dynamic_charger               1.6792               0.001                25.0                
C21_to_C13_dynamic_charger               1.6293               0.001                6.25                
C65_to_C34_dynamic_charger               2.1055               0.001                25.0                
C51_to_C30_dynamic_charger               2.4591               0.001                25.0                
C43_to_C15_dynamic_charger               2.3477               0.001                25.0                
C46_to_C8_dynamic_charger                1.5536               0.001                25.0                
C7_to_C19_dynamic_charger                2.0445               0.001                6.25                
C50_to_C69_dynamic_charger               2.4548               0.001                25.0                
C11_to_C64_dynamic_charger               1.6182               0.001                25.0                
C82_to_C45_dynamic_charger               1.666                0.001                25.0                
C8_to_C83_dynamic_charger                1.5978               0.001                25.0                
C33_to_C79_dynamic_charger               2.3776               0.001                25.0                
C50_to_C69_dynamic_charger               2.4548               0.001                25.0                
C43_to_C15_dynamic_charger               2.3477               0.001                25.0                
C14_to_C42_dynamic_charger               1.7011               0.001                25.0                
C70_to_C65_dynamic_charger               2.0786               0.001                25.0                
C20_to_C66_dynamic_charger               2.1459               0.001                25.0                
C28_to_C76_dynamic_charger               2.2273               0.001                25.0                
C56_to_C4_dynamic_charger                1.7564               0.001                25.0                
C23_to_C75_dynamic_charger               1.8736               0.001                6.25                
C26_to_C21_dynamic_charger               2.4825               0.001                6.25                
C17_to_C86_dynamic_charger               2.1525               0.001                25.0                
C38_to_C43_dynamic_charger               1.6792               0.001                25.0                
C64_to_C49_dynamic_charger               2.4868               0.001                25.0                
Depot_to_C1_dynamic_charger              2.0706               0.001                6.25                
C88_to_C7_dynamic_charger                1.9012               0.001                25.0                
C25_to_C39_dynamic_charger               2.2174               0.001                25.0                
C35_to_C9_dynamic_charger                2.3209               0.001                6.25                
C19_to_C48_dynamic_charger               1.7737               0.001                6.25                
C23_to_C75_dynamic_charger               1.8736               0.001                6.25                
C46_to_C8_dynamic_charger                1.5536               0.001                25.0                
C44_to_C38_dynamic_charger               1.7114               0.001                25.0                
C73_to_C40_dynamic_charger               2.3727               0.001                25.0                
C83_to_C84_dynamic_charger               2.2083               0.001                6.25                
C21_to_C13_dynamic_charger               1.6293               0.001                6.25                
C35_to_C9_dynamic_charger                2.3209               0.001                6.25                
C82_to_C45_dynamic_charger               1.666                0.001                25.0                
C17_to_C86_dynamic_charger               2.1525               0.001                25.0                
C2_to_C58_dynamic_charger                2.0226               0.001                6.25                
C14_to_C42_dynamic_charger               1.7011               0.001                25.0                
Depot_to_C1_dynamic_charger              2.0706               0.001                6.25                
C73_to_C40_dynamic_charger               2.3727               0.001                25.0                
C60_to_C18_dynamic_charger               1.6318               0.001                25.0                
C18_to_C89_dynamic_charger               2.3351               0.001                25.0                
C1_to_C70_dynamic_charger                1.94                 0.001                25.0                
C48_to_C46_dynamic_charger               2.0347               0.001                6.25                
C26_to_C21_dynamic_charger               2.4825               0.001                6.25                
C11_to_C64_dynamic_charger               1.6182               0.001                25.0                
C27_to_C52_dynamic_charger               2.4499               0.001                6.25                
C27_to_C52_dynamic_charger               2.4499               0.001                6.25                
C48_to_C46_dynamic_charger               2.0347               0.001                6.25                
C24_to_C29_dynamic_charger               2.1936               0.001                6.25                
C83_to_C84_dynamic_charger               2.2083               0.001                6.25                
C49_to_C36_dynamic_charger               1.5171               0.001                6.25                
C49_to_C36_dynamic_charger               1.5171               0.001                6.25                
C51_to_C30_dynamic_charger               2.4591               0.001                25.0                
C96_to_Depot_dynamic_charger             2.2571               0.001                6.25                
Depot_to_C26_dynamic_charger             2.0326               0.001                25.0                
C87_to_C37_dynamic_charger               1.5347               0.001                6.25                
C43_to_C15_dynamic_charger               2.3477               0.001                25.0                
C47_to_C82_dynamic_charger               2.2916               0.001                6.25                
C70_to_C65_dynamic_charger               2.0786               0.001                25.0                
C78_to_C81_dynamic_charger               2.1407               0.001                25.0                
C32_to_C20_dynamic_charger               2.4723               0.001                25.0                
C24_to_C29_dynamic_charger               2.1936               0.001                6.25                
C11_to_C64_dynamic_charger               1.6182               0.001                25.0                
C30_to_C62_dynamic_charger               2.3457               0.001                6.25                
C17_to_C86_dynamic_charger               2.1525               0.001                25.0                
C20_to_C66_dynamic_charger               2.1459               0.001                25.0                
C78_to_C81_dynamic_charger               2.1407               0.001                25.0                
C56_to_C4_dynamic_charger                1.7564               0.001                25.0                
C10_to_C63_dynamic_charger               2.2948               0.001                6.25                
C35_to_C9_dynamic_charger                2.3209               0.001                6.25                
C46_to_C8_dynamic_charger                1.5536               0.001                25.0                
C67_to_C23_dynamic_charger               2.3708               0.001                25.0                
C67_to_C23_dynamic_charger               2.3708               0.001                25.0                
C88_to_C7_dynamic_charger                1.9012               0.001                25.0                
Depot_to_C26_dynamic_charger             2.0326               0.001                25.0                
C33_to_C79_dynamic_charger               2.3776               0.001                25.0                
C70_to_C65_dynamic_charger               2.0786               0.001                25.0                
C67_to_C23_dynamic_charger               2.3708               0.001                25.0                
C73_to_C40_dynamic_charger               2.3727               0.001                25.0                
C65_to_C34_dynamic_charger               2.1055               0.001                25.0                
C43_to_C15_dynamic_charger               2.3477               0.001                25.0                
C35_to_C9_dynamic_charger                2.3209               0.001                6.25                
C60_to_C18_dynamic_charger               1.6318               0.001                25.0                
C18_to_C89_dynamic_charger               2.3351               0.001                25.0                
Depot_to_C1_dynamic_charger              2.0706               0.001                6.25                
C44_to_C38_dynamic_charger               1.7114               0.001                25.0                
C52_to_C88_dynamic_charger               1.8889               0.001                25.0                
C19_to_C48_dynamic_charger               1.7737               0.001                6.25                
C32_to_C20_dynamic_charger               2.4723               0.001                25.0                
C15_to_C41_dynamic_charger               1.9682               0.001                25.0                
C66_to_C71_dynamic_charger               2.2332               0.001                6.25                
C33_to_C79_dynamic_charger               2.3776               0.001                25.0                
C2_to_C58_dynamic_charger                2.0226               0.001                6.25                
C39_to_C67_dynamic_charger               1.833                0.001                6.25                
C64_to_C49_dynamic_charger               2.4868               0.001                25.0                
C30_to_C62_dynamic_charger               2.3457               0.001                6.25                
C39_to_C67_dynamic_charger               1.833                0.001                6.25                
C78_to_C81_dynamic_charger               2.1407               0.001                25.0                
