CID                                      InvCost              VarCost              ChargingRate        
S4_static_charger                        24.5394              0.0                  2.6316              
S10_static_charger                       19.1982              0.0                  2.6316              
S13_static_charger                       24.8133              0.0                  2.6316              
S8_static_charger                        19.1039              0.0                  2.6316              
S3_static_charger                        18.0539              0.0                  2.6316              
S9_static_charger                        16.5812              0.0                  2.6316              
S16_static_charger                       16.7984              0.0                  2.6316              
S12_static_charger                       22.6232              0.0                  2.6316              
S2_static_charger                        18.1979              0.0                  2.6316              
S5_static_charger                        22.4921              0.0                  2.6316              
S15_static_charger                       24.2733              0.0                  2.6316              
S14_static_charger                       19.5177              0.0                  2.6316              
S20_static_charger                       17.4732              0.0                  2.6316              
S6_static_charger                        16.7                 0.0                  2.6316              
S17_static_charger                       17.6667              0.0                  2.6316              
S19_static_charger                       16.2441              0.0                  2.6316              
S7_static_charger                        22.6091              0.0                  2.6316              
S1_static_charger                        18.0455              0.0                  2.6316              
S18_static_charger                       20.4687              0.0                  2.6316              
S11_static_charger                       18.4564              0.0                  2.6316              
I8_static_charger                        17.366               0.0                  2.6316              
I25_static_charger                       19.9476              0.0                  2.6316              
I20_static_charger                       19.5349              0.0                  2.6316              
I18_static_charger                       22.2369              0.0                  2.6316              
I6_static_charger                        21.7073              0.0                  2.6316              
I4_static_charger                        19.1165              0.0                  2.6316              
I23_static_charger                       17.4987              0.0                  2.6316              
I22_static_charger                       17.1203              0.0                  2.6316              
I13_static_charger                       15.4857              0.0                  2.6316              
I19_static_charger                       22.4542              0.0                  2.6316              
I15_static_charger                       22.6624              0.0                  2.6316              
I2_static_charger                        20.5422              0.0                  2.6316              
I26_static_charger                       17.843               0.0                  2.6316              
I24_static_charger                       19.5714              0.0                  2.6316              
I9_static_charger                        20.1178              0.0                  2.6316              
I16_static_charger                       24.0459              0.0                  2.6316              
I21_static_charger                       18.1318              0.0                  2.6316              
I17_static_charger                       18.9492              0.0                  2.6316              
I5_static_charger                        16.7003              0.0                  2.6316              
I11_static_charger                       20.5753              0.0                  2.6316              
C7_to_C8_dynamic_charger                 2.1183               0.001                2.6316              
C58_to_C75_dynamic_charger               2.3108               0.001                10.5263             
C89_to_C51_dynamic_charger               1.9836               0.001                10.5263             
C98_to_Depot_dynamic_charger             2.0055               0.001                10.5263             
C53_to_C78_dynamic_charger               2.3887               0.001                10.5263             
C76_to_C89_dynamic_charger               2.1388               0.001                2.6316              
C20_to_C83_dynamic_charger               1.7382               0.001                10.5263             
C37_to_C38_dynamic_charger               1.8394               0.001                10.5263             
C31_to_C34_dynamic_charger               2.4664               0.001                10.5263             
Depot_to_C66_dynamic_charger             2.0904               0.001                2.6316              
C40_to_C43_dynamic_charger               1.8981               0.001                10.5263             
C71_to_C29_dynamic_charger               1.6523               0.001                2.6316              
C12_to_C16_dynamic_charger               2.3424               0.001                2.6316              
C84_to_C85_dynamic_charger               1.9759               0.001                10.5263             
C32_to_C27_dynamic_charger               1.9711               0.001                2.6316              
C46_to_C5_dynamic_charger                1.6784               0.001                2.6316              
C12_to_C16_dynamic_charger               2.3424               0.001                2.6316              
C63_to_C76_dynamic_charger               1.7462               0.001                10.5263             
C61_to_Depot_dynamic_charger             1.8836               0.001                2.6316              
