VID                  Type   x                    y                    CID                                      Seq   
S10                  f      1.0                  56.0                 S10_static_charger                       1     
S20                  f      90.0                 44.0                 S20_static_charger                       1     
S19                  f      74.0                 32.0                 S19_static_charger                       1     
S11                  f      13.0                 31.0                 S11_static_charger                       1     
S2                   f      90.0                 55.0                 S2_static_charger                        1     
S18                  f      73.0                 23.0                 S18_static_charger                       1     
S4                   f      69.0                 89.0                 S4_static_charger                        1     
S12                  f      -5.0                 38.0                 S12_static_charger                       1     
S9                   f      18.0                 58.0                 S9_static_charger                        1     
S1                   f      73.0                 52.0                 S1_static_charger                        1     
S17                  f      59.0                 17.0                 S17_static_charger                       1     
S13                  f      26.0                 37.0                 S13_static_charger                       1     
S14                  f      28.0                 13.0                 S14_static_charger                       1     
S5                   f      32.0                 80.0                 S5_static_charger                        1     
S15                  f      39.0                 31.0                 S15_static_charger                       1     
S7                   f      23.0                 80.0                 S7_static_charger                        1     
S16                  f      48.0                 11.0                 S16_static_charger                       1     
S6                   f      39.0                 96.0                 S6_static_charger                        1     
S8                   f      4.0                  83.0                 S8_static_charger                        1     
S3                   f      55.0                 79.0                 S3_static_charger                        1     
I12                  i      51.6875              35.5625              I12_static_charger                       1     
I2                   i      15.714285714285714   25.714285714285715   I2_static_charger                        1     
I9                   i      40.0                 37.5                 I9_static_charger                        1     
I5                   i      26.22222222222222    50.0                 I5_static_charger                        1     
I1                   i      8.0                  45.78947368421053    I1_static_charger                        1     
I11                  i      49.54081632653061    38.214285714285715   I11_static_charger                       1     
I6                   i      26.420749279538907   48.21325648414986    I6_static_charger                        1     
I13                  i      53.26086956521739    79.04347826086956    I13_static_charger                       1     
I10                  i      38.170731707317074   38.41463414634146    I10_static_charger                       1     
I4                   i      25.238095238095237   35.23809523809524    I4_static_charger                        1     
I8                   i      39.30555555555556    37.84722222222222    I8_static_charger                        1     
I17                  i      67.0                 35.0                 I17_static_charger                       1     
I15                  i      60.0                 71.0                 I15_static_charger                       1     
I3                   i      25.22222222222222    29.77777777777778    I3_static_charger                        1     
C67                  ic     64.0                 42.0                 I16_static_charger                       1     
C90                  ic     37.0                 47.0                 I7_static_charger                        1     
DC_C2_C4_0           x      21.962860933694696   75.09284766576326    C2_to_C4_dynamic_charger                 0     
DC_Depot_C80_0       x      40.09191450427947    49.960608069594514   Depot_to_C80_dynamic_charger             0     
DC_C64_C51_3         x      54.92928932376269    20.070710676237308   C64_to_C51_dynamic_charger               3     
DC_C100_C2_1         x      26.5                 71.0                 C100_to_C2_dynamic_charger               1     
DC_C81_C54_1         x      52.0                 59.0                 C81_to_C54_dynamic_charger               1     
DC_C77_C58_0         x      22.924742331855086   3.065850459626801    C77_to_C58_dynamic_charger               0     
DC_C40_C43_3         x      55.1                 85.0                 C40_to_C43_dynamic_charger               3     
DC_C43_C44_2         x      55.0                 83.03333333333333    C43_to_C44_dynamic_charger               2     
