CID                                      InvCost              VarCost              ChargingRate        
S15_static_charger                       18.5227              0.0                  0.295               
S16_static_charger                       19.0873              0.0                  0.295               
S12_static_charger                       24.3137              0.0                  0.295               
S3_static_charger                        17.8822              0.0                  0.295               
S4_static_charger                        17.0373              0.0                  0.295               
S7_static_charger                        24.45                0.0                  0.295               
S18_static_charger                       20.61                0.0                  0.295               
S5_static_charger                        24.5109              0.0                  0.295               
S11_static_charger                       23.9438              0.0                  0.295               
S1_static_charger                        22.0097              0.0                  0.295               
S10_static_charger                       22.6654              0.0                  0.295               
S9_static_charger                        18.9781              0.0                  0.295               
S6_static_charger                        22.9753              0.0                  0.295               
S20_static_charger                       18.3709              0.0                  0.295               
S14_static_charger                       22.5416              0.0                  0.295               
S17_static_charger                       15.0521              0.0                  0.295               
S2_static_charger                        21.8141              0.0                  0.295               
S19_static_charger                       20.8461              0.0                  0.295               
S13_static_charger                       18.2257              0.0                  0.295               
S8_static_charger                        22.4732              0.0                  0.295               
I19_static_charger                       23.7424              0.0                  0.295               
I9_static_charger                        20.3905              0.0                  0.295               
I14_static_charger                       16.7795              0.0                  0.295               
I7_static_charger                        15.9939              0.0                  0.295               
I8_static_charger                        20.6838              0.0                  0.295               
I16_static_charger                       23.2013              0.0                  0.295               
I2_static_charger                        24.1684              0.0                  0.295               
I20_static_charger                       17.8074              0.0                  0.295               
I15_static_charger                       16.53                0.0                  0.295               
I6_static_charger                        21.7529              0.0                  0.295               
I11_static_charger                       24.9285              0.0                  0.295               
I4_static_charger                        22.7146              0.0                  0.295               
I13_static_charger                       23.4715              0.0                  0.295               
C77_to_C80_dynamic_charger               1.8095               0.001                1.1799              
C98_to_C96_dynamic_charger               2.0901               0.001                1.1799              
C19_to_C18_dynamic_charger               2.0048               0.001                1.1799              
C89_to_C91_dynamic_charger               1.6098               0.001                0.295               
C74_to_C73_dynamic_charger               1.8152               0.001                0.295               
C89_to_C91_dynamic_charger               1.6098               0.001                0.295               
C40_to_C44_dynamic_charger               2.2383               0.001                1.1799              
C53_to_C54_dynamic_charger               1.8592               0.001                0.295               
C70_to_C71_dynamic_charger               2.4554               0.001                1.1799              
C82_to_C83_dynamic_charger               2.3043               0.001                1.1799              
C1_to_C98_dynamic_charger                1.8229               0.001                1.1799              
C15_to_C13_dynamic_charger               1.7269               0.001                0.295               
C31_to_C45_dynamic_charger               1.9909               0.001                0.295               
C49_to_Depot_dynamic_charger             2.3889               0.001                1.1799              
Depot_to_C41_dynamic_charger             2.1616               0.001                1.1799              
C62_to_C64_dynamic_charger               2.4891               0.001                1.1799              
C36_to_C39_dynamic_charger               2.2253               0.001                1.1799              
C89_to_C91_dynamic_charger               1.6098               0.001                0.295               
Depot_to_C1_dynamic_charger              1.9806               0.001                0.295               
C85_to_C88_dynamic_charger               2.3866               0.001                1.1799              
C10_to_C11_dynamic_charger               2.2001               0.001                1.1799              
C70_to_C71_dynamic_charger               2.4554               0.001                1.1799              
C39_to_C38_dynamic_charger               2.0322               0.001                1.1799              
C27_to_C30_dynamic_charger               1.704                0.001                0.295               
C35_to_C51_dynamic_charger               2.2203               0.001                0.295               
C90_to_C87_dynamic_charger               2.1135               0.001                0.295               
C53_to_C54_dynamic_charger               1.8592               0.001                0.295               
Depot_to_C1_dynamic_charger              1.9806               0.001                0.295               
Depot_to_C23_dynamic_charger             1.7315               0.001                0.295               
C37_to_C35_dynamic_charger               1.8287               0.001                1.1799              
C78_to_C81_dynamic_charger               1.7406               0.001                1.1799              
C27_to_C30_dynamic_charger               1.704                0.001                0.295               
C33_to_C31_dynamic_charger               2.4665               0.001                1.1799              
C98_to_C96_dynamic_charger               2.0901               0.001                1.1799              
C71_to_C76_dynamic_charger               1.5735               0.001                1.1799              
C97_to_C100_dynamic_charger              1.8733               0.001                1.1799              
C80_to_C72_dynamic_charger               2.3945               0.001                0.295               
C17_to_C15_dynamic_charger               2.2896               0.001                0.295               
Depot_to_C20_dynamic_charger             1.9244               0.001                1.1799              
C4_to_C6_dynamic_charger                 2.1854               0.001                0.295               
C8_to_Depot_dynamic_charger              2.1323               0.001                1.1799              
C90_to_C87_dynamic_charger               2.1135               0.001                0.295               
C27_to_C30_dynamic_charger               1.704                0.001                0.295               
Depot_to_C21_dynamic_charger             2.1963               0.001                0.295               
Depot_to_C75_dynamic_charger             2.4571               0.001                1.1799              
C5_to_Depot_dynamic_charger              1.5122               0.001                0.295               
C15_to_C13_dynamic_charger               1.7269               0.001                0.295               
C53_to_C54_dynamic_charger               1.8592               0.001                0.295               
C83_to_C84_dynamic_charger               2.0398               0.001                1.1799              
C72_to_C61_dynamic_charger               1.9582               0.001                1.1799              
Depot_to_C67_dynamic_charger             1.8979               0.001                0.295               
C59_to_C60_dynamic_charger               2.1575               0.001                0.295               
C30_to_C28_dynamic_charger               2.1085               0.001                1.1799              
C35_to_C51_dynamic_charger               2.2203               0.001                0.295               
C54_to_C55_dynamic_charger               2.319                0.001                0.295               
C35_to_C51_dynamic_charger               2.2203               0.001                0.295               
C83_to_C84_dynamic_charger               2.0398               0.001                1.1799              
C46_to_C47_dynamic_charger               1.6752               0.001                1.1799              
C5_to_Depot_dynamic_charger              1.5122               0.001                0.295               
C8_to_Depot_dynamic_charger              2.1323               0.001                1.1799              
C43_to_Depot_dynamic_charger             2.4719               0.001                1.1799              
C62_to_C64_dynamic_charger               2.4891               0.001                1.1799              
C80_to_C72_dynamic_charger               2.3945               0.001                0.295               
C11_to_C9_dynamic_charger                1.7073               0.001                0.295               
C31_to_C45_dynamic_charger               1.9909               0.001                0.295               
Depot_to_C21_dynamic_charger             2.1963               0.001                0.295               
C6_to_C7_dynamic_charger                 2.1311               0.001                1.1799              
C100_to_C99_dynamic_charger              2.1552               0.001                0.295               
C70_to_C71_dynamic_charger               2.4554               0.001                1.1799              
C40_to_C44_dynamic_charger               2.2383               0.001                1.1799              
C90_to_C87_dynamic_charger               2.1135               0.001                0.295               
Depot_to_C67_dynamic_charger             1.8979               0.001                0.295               
C8_to_Depot_dynamic_charger              2.1323               0.001                1.1799              
C77_to_C80_dynamic_charger               1.8095               0.001                1.1799              
C98_to_C96_dynamic_charger               2.0901               0.001                1.1799              
C93_to_C97_dynamic_charger               1.6107               0.001                1.1799              
C60_to_C58_dynamic_charger               1.7476               0.001                1.1799              
C77_to_C80_dynamic_charger               1.8095               0.001                1.1799              
C33_to_C31_dynamic_charger               2.4665               0.001                1.1799              
C5_to_Depot_dynamic_charger              1.5122               0.001                0.295               
C24_to_C29_dynamic_charger               2.1968               0.001                1.1799              
C60_to_C58_dynamic_charger               1.7476               0.001                1.1799              
C40_to_C44_dynamic_charger               2.2383               0.001                1.1799              
Depot_to_C23_dynamic_charger             1.7315               0.001                0.295               
C16_to_C19_dynamic_charger               1.5419               0.001                1.1799              
Depot_to_C67_dynamic_charger             1.8979               0.001                0.295               
C15_to_C13_dynamic_charger               1.7269               0.001                0.295               
C56_to_C53_dynamic_charger               2.0601               0.001                0.295               
C61_to_C66_dynamic_charger               1.9212               0.001                1.1799              
C4_to_C6_dynamic_charger                 2.1854               0.001                0.295               
C85_to_C88_dynamic_charger               2.3866               0.001                1.1799              
C61_to_C66_dynamic_charger               1.9212               0.001                1.1799              
C24_to_C29_dynamic_charger               2.1968               0.001                1.1799              
C46_to_C47_dynamic_charger               1.6752               0.001                1.1799              
C74_to_C73_dynamic_charger               1.8152               0.001                0.295               
C85_to_C88_dynamic_charger               2.3866               0.001                1.1799              
C43_to_Depot_dynamic_charger             2.4719               0.001                1.1799              
C36_to_C39_dynamic_charger               2.2253               0.001                1.1799              
C56_to_C53_dynamic_charger               2.0601               0.001                0.295               
C60_to_C58_dynamic_charger               1.7476               0.001                1.1799              
C49_to_Depot_dynamic_charger             2.3889               0.001                1.1799              
C61_to_C66_dynamic_charger               1.9212               0.001                1.1799              
C59_to_C60_dynamic_charger               2.1575               0.001                0.295               
C46_to_C47_dynamic_charger               1.6752               0.001                1.1799              
C5_to_Depot_dynamic_charger              1.5122               0.001                0.295               
C70_to_C71_dynamic_charger               2.4554               0.001                1.1799              
C82_to_C83_dynamic_charger               2.3043               0.001                1.1799              
C64_to_C68_dynamic_charger               1.8467               0.001                1.1799              
C89_to_C91_dynamic_charger               1.6098               0.001                0.295               
C83_to_C84_dynamic_charger               2.0398               0.001                1.1799              
C97_to_C100_dynamic_charger              1.8733               0.001                1.1799              
Depot_to_C75_dynamic_charger             2.4571               0.001                1.1799              
C64_to_C68_dynamic_charger               1.8467               0.001                1.1799              
C78_to_C81_dynamic_charger               1.7406               0.001                1.1799              
C83_to_C84_dynamic_charger               2.0398               0.001                1.1799              
C17_to_C15_dynamic_charger               2.2896               0.001                0.295               
Depot_to_C67_dynamic_charger             1.8979               0.001                0.295               
C72_to_C61_dynamic_charger               1.9582               0.001                1.1799              
C54_to_C55_dynamic_charger               2.319                0.001                0.295               
C49_to_Depot_dynamic_charger             2.3889               0.001                1.1799              
C100_to_C99_dynamic_charger              2.1552               0.001                0.295               
C80_to_C72_dynamic_charger               2.3945               0.001                0.295               
C93_to_C97_dynamic_charger               1.6107               0.001                1.1799              
C19_to_C18_dynamic_charger               2.0048               0.001                1.1799              
C16_to_C19_dynamic_charger               1.5419               0.001                1.1799              
Depot_to_C1_dynamic_charger              1.9806               0.001                0.295               
C47_to_C43_dynamic_charger               1.9808               0.001                1.1799              
C54_to_C55_dynamic_charger               2.319                0.001                0.295               
C93_to_C97_dynamic_charger               1.6107               0.001                1.1799              
C53_to_C54_dynamic_charger               1.8592               0.001                0.295               
C2_to_C4_dynamic_charger                 2.1266               0.001                1.1799              
C10_to_C11_dynamic_charger               2.2001               0.001                1.1799              
C36_to_C39_dynamic_charger               2.2253               0.001                1.1799              
C39_to_C38_dynamic_charger               2.0322               0.001                1.1799              
C62_to_C64_dynamic_charger               2.4891               0.001                1.1799              
C30_to_C28_dynamic_charger               2.1085               0.001                1.1799              
C61_to_C66_dynamic_charger               1.9212               0.001                1.1799              
C49_to_Depot_dynamic_charger             2.3889               0.001                1.1799              
Depot_to_C23_dynamic_charger             1.7315               0.001                0.295               
C43_to_Depot_dynamic_charger             2.4719               0.001                1.1799              
C33_to_C31_dynamic_charger               2.4665               0.001                1.1799              
C4_to_C6_dynamic_charger                 2.1854               0.001                0.295               
C8_to_Depot_dynamic_charger              2.1323               0.001                1.1799              
C31_to_C45_dynamic_charger               1.9909               0.001                0.295               
C46_to_C47_dynamic_charger               1.6752               0.001                1.1799              
C4_to_C6_dynamic_charger                 2.1854               0.001                0.295               
C24_to_C29_dynamic_charger               2.1968               0.001                1.1799              
C33_to_C31_dynamic_charger               2.4665               0.001                1.1799              
C2_to_C4_dynamic_charger                 2.1266               0.001                1.1799              
C1_to_C98_dynamic_charger                1.8229               0.001                1.1799              
C37_to_C35_dynamic_charger               1.8287               0.001                1.1799              
C82_to_C83_dynamic_charger               2.3043               0.001                1.1799              
Depot_to_C20_dynamic_charger             1.9244               0.001                1.1799              
Depot_to_C21_dynamic_charger             2.1963               0.001                0.295               
