CID                                      InvCost              VarCost              ChargingRate        
S1_static_charger                        16.1253              0.0                  2.1739              
S2_static_charger                        20.2017              0.0                  2.1739              
S5_static_charger                        15.3969              0.0                  2.1739              
S9_static_charger                        19.0336              0.0                  2.1739              
S4_static_charger                        23.1134              0.0                  2.1739              
S20_static_charger                       19.8988              0.0                  2.1739              
S18_static_charger                       21.7956              0.0                  2.1739              
S14_static_charger                       19.5789              0.0                  2.1739              
S10_static_charger                       20.9493              0.0                  2.1739              
S19_static_charger                       17.8592              0.0                  2.1739              
S3_static_charger                        15.8755              0.0                  2.1739              
S17_static_charger                       17.2161              0.0                  2.1739              
S16_static_charger                       20.5863              0.0                  2.1739              
S8_static_charger                        21.9749              0.0                  2.1739              
S15_static_charger                       20.8288              0.0                  2.1739              
S11_static_charger                       22.2601              0.0                  2.1739              
S6_static_charger                        19.2942              0.0                  2.1739              
S7_static_charger                        21.9539              0.0                  2.1739              
S12_static_charger                       19.9457              0.0                  2.1739              
S13_static_charger                       22.1572              0.0                  2.1739              
I23_static_charger                       22.1918              0.0                  2.1739              
I18_static_charger                       17.2804              0.0                  2.1739              
I17_static_charger                       19.5022              0.0                  2.1739              
I12_static_charger                       16.0237              0.0                  2.1739              
I14_static_charger                       21.3415              0.0                  2.1739              
I3_static_charger                        23.4103              0.0                  2.1739              
I9_static_charger                        18.9761              0.0                  2.1739              
I21_static_charger                       23.3265              0.0                  2.1739              
I22_static_charger                       20.286               0.0                  2.1739              
I7_static_charger                        15.8673              0.0                  2.1739              
I1_static_charger                        16.7862              0.0                  2.1739              
I8_static_charger                        24.3149              0.0                  2.1739              
I15_static_charger                       21.2838              0.0                  2.1739              
I11_static_charger                       16.7443              0.0                  2.1739              
I2_static_charger                        15.0482              0.0                  2.1739              
I20_static_charger                       16.4374              0.0                  2.1739              
I6_static_charger                        21.15                0.0                  2.1739              
I10_static_charger                       15.9158              0.0                  2.1739              
I13_static_charger                       16.7891              0.0                  2.1739              
I24_static_charger                       17.3794              0.0                  2.1739              
I4_static_charger                        16.7126              0.0                  2.1739              
I5_static_charger                        15.741               0.0                  2.1739              
C75_to_C72_dynamic_charger               1.9471               0.001                2.1739              
C94_to_Depot_dynamic_charger             1.96                 0.001                8.6957              
C68_to_C3_dynamic_charger                1.9209               0.001                8.6957              
C57_to_C41_dynamic_charger               2.1603               0.001                8.6957              
C21_to_C56_dynamic_charger               2.1696               0.001                2.1739              
C66_to_C32_dynamic_charger               2.1795               0.001                8.6957              
C9_to_C51_dynamic_charger                2.1601               0.001                8.6957              
C38_to_C86_dynamic_charger               1.8132               0.001                2.1739              
C81_to_C65_dynamic_charger               2.3922               0.001                8.6957              
Depot_to_C31_dynamic_charger             2.1961               0.001                8.6957              
C55_to_C54_dynamic_charger               1.6023               0.001                2.1739              
Depot_to_C31_dynamic_charger             2.1961               0.001                8.6957              
Depot_to_C89_dynamic_charger             2.052                0.001                8.6957              
