CID                                      InvCost              VarCost              ChargingRate        
S8_static_charger                        24.0129              0.0                  7.1429              
S3_static_charger                        21.4398              0.0                  7.1429              
S17_static_charger                       23.5463              0.0                  7.1429              
S20_static_charger                       19.9479              0.0                  7.1429              
S13_static_charger                       17.1702              0.0                  7.1429              
S6_static_charger                        24.7947              0.0                  7.1429              
S10_static_charger                       19.0576              0.0                  7.1429              
S12_static_charger                       18.426               0.0                  7.1429              
S5_static_charger                        24.1029              0.0                  7.1429              
S11_static_charger                       19.2525              0.0                  7.1429              
S15_static_charger                       18.8074              0.0                  7.1429              
S4_static_charger                        18.4599              0.0                  7.1429              
S19_static_charger                       20.6164              0.0                  7.1429              
S14_static_charger                       18.3041              0.0                  7.1429              
S7_static_charger                        16.0728              0.0                  7.1429              
S1_static_charger                        22.1518              0.0                  7.1429              
S16_static_charger                       23.6066              0.0                  7.1429              
S18_static_charger                       17.7674              0.0                  7.1429              
S2_static_charger                        23.8961              0.0                  7.1429              
S9_static_charger                        15.8983              0.0                  7.1429              
I8_static_charger                        24.2325              0.0                  7.1429              
I7_static_charger                        18.5828              0.0                  7.1429              
I3_static_charger                        17.7525              0.0                  7.1429              
I6_static_charger                        15.0206              0.0                  7.1429              
C67_to_C62_dynamic_charger               1.5863               0.001                7.1429              
C95_to_C54_dynamic_charger               1.9397               0.001                7.1429              
C50_to_C71_dynamic_charger               2.1093               0.001                28.5714             
C85_to_C56_dynamic_charger               2.3394               0.001                28.5714             
C6_to_C1_dynamic_charger                 1.6651               0.001                28.5714             
C78_to_C53_dynamic_charger               1.7249               0.001                28.5714             
C52_to_C82_dynamic_charger               2.3055               0.001                7.1429              
C9_to_C59_dynamic_charger                2.0497               0.001                28.5714             
C82_to_C21_dynamic_charger               1.5813               0.001                28.5714             
C72_to_C93_dynamic_charger               2.4047               0.001                28.5714             
C77_to_C25_dynamic_charger               1.5591               0.001                28.5714             
C95_to_C54_dynamic_charger               1.9397               0.001                7.1429              
C87_to_C75_dynamic_charger               2.2614               0.001                28.5714             
C12_to_Depot_dynamic_charger             2.1428               0.001                7.1429              
C66_to_C9_dynamic_charger                1.5833               0.001                7.1429              
C18_to_C84_dynamic_charger               2.1516               0.001                28.5714             
C79_to_C7_dynamic_charger                2.0563               0.001                28.5714             
C87_to_C75_dynamic_charger               2.2614               0.001                28.5714             
C68_to_Depot_dynamic_charger             2.349                0.001                28.5714             
C14_to_C73_dynamic_charger               1.5745               0.001                28.5714             
C67_to_C62_dynamic_charger               1.5863               0.001                7.1429              
C6_to_C1_dynamic_charger                 1.6651               0.001                28.5714             
C14_to_C73_dynamic_charger               1.5745               0.001                28.5714             
