VID                  Type   x                    y                    CID                                      Seq   
S2                   f      90.0                 55.0                 S2_static_charger                        1     
S15                  f      39.0                 31.0                 S15_static_charger                       1     
S14                  f      28.0                 13.0                 S14_static_charger                       1     
S3                   f      55.0                 79.0                 S3_static_charger                        1     
S7                   f      23.0                 80.0                 S7_static_charger                        1     
S10                  f      1.0                  56.0                 S10_static_charger                       1     
S16                  f      48.0                 11.0                 S16_static_charger                       1     
S17                  f      59.0                 17.0                 S17_static_charger                       1     
S12                  f      -5.0                 38.0                 S12_static_charger                       1     
S11                  f      13.0                 31.0                 S11_static_charger                       1     
S19                  f      74.0                 32.0                 S19_static_charger                       1     
S8                   f      4.0                  83.0                 S8_static_charger                        1     
S1                   f      73.0                 52.0                 S1_static_charger                        1     
S18                  f      73.0                 23.0                 S18_static_charger                       1     
S13                  f      26.0                 37.0                 S13_static_charger                       1     
S9                   f      18.0                 58.0                 S9_static_charger                        1     
S20                  f      90.0                 44.0                 S20_static_charger                       1     
S5                   f      32.0                 80.0                 S5_static_charger                        1     
S4                   f      69.0                 89.0                 S4_static_charger                        1     
S6                   f      39.0                 96.0                 S6_static_charger                        1     
I1                   i      8.326996197718632    65.93155893536121    I1_static_charger                        1     
I3                   i      54.68421052631579    45.10526315789474    I3_static_charger                        1     
I6                   i      74.93548387096774    32.74193548387097    I6_static_charger                        1     
I4                   i      88.0                 32.857142857142854   I4_static_charger                        1     
C30                  ic     88.0                 30.0                 I2_static_charger                        1     
DC_C79_C7_0          x      6.078935223475265    68.06139406270299    C79_to_C7_dynamic_charger                0     
DC_C56_C65_0         x      49.9051316683899     35.03162277720337    C56_to_C65_dynamic_charger               0     
DC_C63_C30_1         x      72.69723566903903    23.346624203930016   C63_to_C30_dynamic_charger               1     
DC_C22_C74_0         x      39.9029857493827     15.024253562654325   C22_to_C74_dynamic_charger               0     
DC_C94_C71_2         x      64.92474233185509    54.9341495403732     C94_to_C71_dynamic_charger               2     
DC_C77_C75_0         x      22.900611625016495   3.0110431527759447   C77_to_C75_dynamic_charger               0     
