VID                  Type   x                    y                    CID                                      Seq   
S1                   f      61.0                 37.0                 S1_static_charger                        1     
S2                   f      74.0                 39.0                 S2_static_charger                        1     
S5                   f      29.0                 59.0                 S5_static_charger                        1     
S9                   f      18.0                 41.0                 S9_static_charger                        1     
S4                   f      57.0                 65.0                 S4_static_charger                        1     
S20                  f      74.0                 30.0                 S20_static_charger                       1     
S18                  f      61.0                 14.0                 S18_static_charger                       1     
S14                  f      26.0                 6.0                  S14_static_charger                       1     
S10                  f      5.0                  39.0                 S10_static_charger                       1     
S19                  f      62.0                 21.0                 S19_static_charger                       1     
S3                   f      47.0                 57.0                 S3_static_charger                        1     
S17                  f      50.0                 9.0                  S17_static_charger                       1     
S16                  f      41.0                 5.0                  S16_static_charger                       1     
S8                   f      7.0                  61.0                 S8_static_charger                        1     
S15                  f      34.0                 20.0                 S15_static_charger                       1     
S11                  f      14.0                 20.0                 S11_static_charger                       1     
S6                   f      34.0                 71.0                 S6_static_charger                        1     
S7                   f      22.0                 58.0                 S7_static_charger                        1     
S12                  f      0.0                  26.0                 S12_static_charger                       1     
S13                  f      24.0                 25.0                 S13_static_charger                       1     
I23                  i      7.91044776119403     56.059701492537314   I23_static_charger                       1     
I18                  i      41.441717791411044   36.22699386503067    I18_static_charger                       1     
I17                  i      40.4639175257732     59.896907216494846   I17_static_charger                       1     
I12                  i      47.193548387096776   46.516129032258064   I12_static_charger                       1     
I14                  i      37.36923076923077    46.84615384615385    I14_static_charger                       1     
I3                   i      21.842105263157894   25.263157894736842   I3_static_charger                        1     
I9                   i      23.695652173913043   28.043478260869566   I9_static_charger                        1     
I21                  i      27.5                 55.0                 I21_static_charger                       1     
I22                  i      19.636363636363637   26.29090909090909    I22_static_charger                       1     
I7                   i      18.285714285714285   18.857142857142858   I7_static_charger                        1     
I1                   i      47.41379310344828    46.724137931034484   I1_static_charger                        1     
I8                   i      39.83870967741935    59.193548387096776   I8_static_charger                        1     
I15                  i      56.25                35.0                 I15_static_charger                       1     
I11                  i      14.6                 32.8                 I11_static_charger                       1     
I2                   i      36.55555555555556    28.77777777777778    I2_static_charger                        1     
I20                  i      42.142857142857146   35.0                 I20_static_charger                       1     
I6                   i      44.42857142857143    43.904761904761905   I6_static_charger                        1     
I10                  i      38.629629629629626   53.148148148148145   I10_static_charger                       1     
I13                  i      19.75609756097561    39.8780487804878     I13_static_charger                       1     
I24                  i      37.73913043478261    24.043478260869566   I24_static_charger                       1     
I4                   i      25.526315789473685   42.36842105263158    I4_static_charger                        1     
C92                  ic     22.0                 22.0                 I5_static_charger                        1     
DC_C75_C72_2         x      47.6790463554351     14.302384111412247   C75_to_C72_dynamic_charger               2     
DC_C94_Depot_0       x      26.074740929253974   27.066436381559086   C94_to_Depot_dynamic_charger             0     
DC_C68_C3_3          x      55.01643989746107    44.90136061523357    C68_to_C3_dynamic_charger                3     
DC_C57_C41_1         x      35.363147572733325   10.318426213633336   C57_to_C41_dynamic_charger               1     
DC_C21_C56_2         x      50.30976310625423    14.69023689374577    C21_to_C56_dynamic_charger               2     
DC_C66_C32_0         x      48.90384760669825    72.97252788762808    C66_to_C32_dynamic_charger               0     
DC_C9_C51_1          x      52.96837722179663    59.322792407265545   C9_to_C51_dynamic_charger                1     
DC_C38_C86_1         x      4.5                  11.5                 C38_to_C86_dynamic_charger               1     
DC_C81_C65_0         x      55.02911616104581    54.095667386293385   C81_to_C65_dynamic_charger               0     
DC_Depot_C31_0       x      34.97709606636965    35.09734171792901    Depot_to_C31_dynamic_charger             0     
DC_C55_C54_2         x      59.023570227079105   26.976429772920895   C55_to_C54_dynamic_charger               2     
DC_Depot_C31_2       x      32.34096797787679    46.30088609402367    Depot_to_C31_dynamic_charger             2     
DC_Depot_C89_0       x      34.9                 35.0                 Depot_to_C89_dynamic_charger             0     
DC_C80_C77_1         x      54.5                 40.0                 C80_to_C77_dynamic_charger               1     
DC_C45_C46_2         x      2.0371390663053033   47.90715233423674    C45_to_C46_dynamic_charger               2     
DC_C71_C9_2          x      55.67475118774752    62.699004750990085   C71_to_C9_dynamic_charger                2     
DC_C4_C26_0          x      54.92928932376269    20.070710676237308   C4_to_C26_dynamic_charger                0     
DC_C9_C51_3          x      49.094868334610105   58.03162277820337    C9_to_C51_dynamic_charger                3     
DC_C65_C35_0         x      62.008304547694884   76.90034542766136    C65_to_C35_dynamic_charger               0     
DC_C63_C10_1         x      28.010540925512235   65.96837722346329    C63_to_C10_dynamic_charger               1     
DC_C57_C41_3         x      41.91055728180002    7.0447213590999915   C57_to_C41_dynamic_charger               3     
DC_C17_C45_2         x      5.9875965269283125   37.9007722154265     C17_to_C45_dynamic_charger               2     
DC_C81_C65_1         x      58.5                 65.5                 C81_to_C65_dynamic_charger               1     
DC_Depot_C31_1       x      33.65903202212321    40.69911390597633    Depot_to_C31_dynamic_charger             1     
DC_C16_C91_1         x      11.699352686071702   19.660129462785658   C16_to_C91_dynamic_charger               1     
DC_Depot_C21_1       x      38.35182334026117    29.972264989608245   Depot_to_C21_dynamic_charger             1     
DC_Depot_C1_2        x      38.98686935653151    44.30269516524017    Depot_to_C1_dynamic_charger              2     
DC_C14_C38_2         x      5.089442718199983    5.0447213590999915   C14_to_C38_dynamic_charger               2     
DC_C49_C64_1         x      9.023570226153177    71.02357022615318    C49_to_C64_dynamic_charger               1     
DC_C35_C71_1         x      60.0                 66.5                 C35_to_C71_dynamic_charger               1     
DC_C62_C7_3          x      20.04472135909999    50.08944271819998    C62_to_C7_dynamic_charger                3     
DC_C57_C41_0         x      32.08944271819998    11.955278640900008   C57_to_C41_dynamic_charger               0     
DC_C27_Depot_1       x      35.0                 38.3                 C27_to_Depot_dynamic_charger             1     
DC_Depot_C6_0        x      34.91055728180002    34.95527864090001    Depot_to_C6_dynamic_charger              0     
DC_C20_C66_0         x      45.04472135909999    65.08944271819998    C20_to_C66_dynamic_charger               0     
DC_C55_C54_1         x      60.976429772920895   25.0235702270791     C55_to_C54_dynamic_charger               1     
DC_C27_Depot_3       x      35.0                 35.1                 C27_to_Depot_dynamic_charger             3     
DC_C93_C92_3         x      21.910557281800017   22.04472135909999    C93_to_C92_dynamic_charger               3     
DC_C66_C32_2         x      35.09615239330175    69.02747211237192    C66_to_C32_dynamic_charger               2     
DC_C64_C11_1         x      17.5                 71.0                 C64_to_C11_dynamic_charger               1     
DC_C97_C87_2         x      27.929289327096022   18.070710672903978   C97_to_C87_dynamic_charger               2     
DC_C97_C87_0         x      25.070710672903978   20.929289327096022   C97_to_C87_dynamic_charger               0     
DC_C72_C73_1         x      45.5                 16.5                 C72_to_C73_dynamic_charger               1     
DC_C78_C34_1         x      63.0                 53.5                 C78_to_C34_dynamic_charger               1     
DC_C63_C10_0         x      27.0316227765367     68.90513167038989    C63_to_C10_dynamic_charger               0     
DC_C88_Depot_3       x      34.95321122780808    35.08837879191806    C88_to_Depot_dynamic_charger             3     
DC_C66_C32_1         x      42.0                 71.0                 C66_to_C32_dynamic_charger               1     
DC_C71_C9_0          x      56.97574643675744    67.90298574702976    C71_to_C9_dynamic_charger                0     
DC_C34_C29_1         x      64.66411011674101    50.63343151763323    C34_to_C29_dynamic_charger               1     
DC_C55_C54_0         x      62.92928931876269    23.07071068123731    C55_to_C54_dynamic_charger               0     
DC_C27_Depot_2       x      35.0                 36.7                 C27_to_Depot_dynamic_charger             2     
DC_C75_C72_1         x      48.3209536445649     12.697615888587753   C75_to_C72_dynamic_charger               1     
DC_C7_C52_2          x      26.92928932233412    43.07071067766588    C7_to_C52_dynamic_charger                2     
DC_C38_C86_2         x      4.007669649776948    17.900294552899684   C38_to_C86_dynamic_charger               2     
DC_C45_C46_1         x      4.0                  43.0                 C45_to_C46_dynamic_charger               1     
DC_C81_C65_2         x      61.97088383895419    76.90433261370661    C81_to_C65_dynamic_charger               2     
