CID                                      InvCost              VarCost              ChargingRate        
S10_static_charger                       17.0604              0.0                  2.0833              
S4_static_charger                        23.9339              0.0                  2.0833              
S12_static_charger                       18.8253              0.0                  2.0833              
S17_static_charger                       22.1563              0.0                  2.0833              
S11_static_charger                       22.8894              0.0                  2.0833              
S2_static_charger                        23.8122              0.0                  2.0833              
S13_static_charger                       15.5629              0.0                  2.0833              
S16_static_charger                       23.0258              0.0                  2.0833              
S5_static_charger                        18.1444              0.0                  2.0833              
S3_static_charger                        16.5745              0.0                  2.0833              
S20_static_charger                       15.5339              0.0                  2.0833              
S19_static_charger                       20.0726              0.0                  2.0833              
S1_static_charger                        23.6603              0.0                  2.0833              
S9_static_charger                        21.5794              0.0                  2.0833              
S14_static_charger                       19.3578              0.0                  2.0833              
S6_static_charger                        16.9451              0.0                  2.0833              
S8_static_charger                        19.6445              0.0                  2.0833              
S15_static_charger                       20.4704              0.0                  2.0833              
S7_static_charger                        20.3532              0.0                  2.0833              
S18_static_charger                       22.3353              0.0                  2.0833              
I15_static_charger                       23.9254              0.0                  2.0833              
I13_static_charger                       16.4222              0.0                  2.0833              
I6_static_charger                        16.0639              0.0                  2.0833              
I18_static_charger                       20.8587              0.0                  2.0833              
I11_static_charger                       15.4005              0.0                  2.0833              
I20_static_charger                       22.3361              0.0                  2.0833              
I24_static_charger                       21.4611              0.0                  2.0833              
I5_static_charger                        17.2056              0.0                  2.0833              
I19_static_charger                       20.2605              0.0                  2.0833              
I22_static_charger                       19.6241              0.0                  2.0833              
I21_static_charger                       18.2523              0.0                  2.0833              
I8_static_charger                        24.2928              0.0                  2.0833              
I4_static_charger                        19.2417              0.0                  2.0833              
I14_static_charger                       15.9437              0.0                  2.0833              
I12_static_charger                       19.7938              0.0                  2.0833              
I23_static_charger                       16.7626              0.0                  2.0833              
I16_static_charger                       16.2842              0.0                  2.0833              
I10_static_charger                       24.4637              0.0                  2.0833              
I7_static_charger                        24.1996              0.0                  2.0833              
C32_to_C20_dynamic_charger               2.4098               0.001                8.3333              
C32_to_C20_dynamic_charger               2.4098               0.001                8.3333              
C85_to_C93_dynamic_charger               2.491                0.001                8.3333              
Depot_to_C75_dynamic_charger             2.369                0.001                2.0833              
C22_to_C41_dynamic_charger               2.3396               0.001                8.3333              
C78_to_C81_dynamic_charger               2.3433               0.001                2.0833              
C45_to_C82_dynamic_charger               2.306                0.001                8.3333              
C55_to_C24_dynamic_charger               1.6501               0.001                8.3333              
Depot_to_C28_dynamic_charger             1.8058               0.001                8.3333              
C35_to_C34_dynamic_charger               2.2436               0.001                8.3333              
C54_to_C4_dynamic_charger                2.4864               0.001                8.3333              
C6_to_Depot_dynamic_charger              2.0791               0.001                2.0833              
C64_to_C32_dynamic_charger               1.7246               0.001                8.3333              
C85_to_C93_dynamic_charger               2.491                0.001                8.3333              
C34_to_C76_dynamic_charger               2.1457               0.001                2.0833              
C50_to_C66_dynamic_charger               2.2176               0.001                8.3333              
C12_to_C26_dynamic_charger               1.8424               0.001                2.0833              
C88_to_Depot_dynamic_charger             2.4582               0.001                2.0833              
