CID                                      InvCost              VarCost              ChargingRate        
S14_static_charger                       23.9649              0.0                  7.1429              
S18_static_charger                       22.0969              0.0                  7.1429              
S1_static_charger                        22.6605              0.0                  7.1429              
S20_static_charger                       18.4023              0.0                  7.1429              
S7_static_charger                        16.0307              0.0                  7.1429              
S16_static_charger                       24.5098              0.0                  7.1429              
S11_static_charger                       22.8616              0.0                  7.1429              
S17_static_charger                       17.555               0.0                  7.1429              
S12_static_charger                       20.2402              0.0                  7.1429              
S13_static_charger                       19.4474              0.0                  7.1429              
S15_static_charger                       23.3218              0.0                  7.1429              
S8_static_charger                        24.2285              0.0                  7.1429              
S5_static_charger                        20.6731              0.0                  7.1429              
S4_static_charger                        21.0142              0.0                  7.1429              
S3_static_charger                        15.828               0.0                  7.1429              
S10_static_charger                       19.1683              0.0                  7.1429              
S9_static_charger                        20.3319              0.0                  7.1429              
S2_static_charger                        15.9553              0.0                  7.1429              
S6_static_charger                        24.9565              0.0                  7.1429              
S19_static_charger                       18.62                0.0                  7.1429              
I3_static_charger                        15.5974              0.0                  7.1429              
I4_static_charger                        19.9836              0.0                  7.1429              
I2_static_charger                        21.5672              0.0                  7.1429              
C51_to_C84_dynamic_charger               2.0143               0.001                7.1429              
C50_to_C95_dynamic_charger               1.8915               0.001                28.5714             
C87_to_C86_dynamic_charger               2.398                0.001                7.1429              
C89_to_C51_dynamic_charger               2.2471               0.001                28.5714             
C96_to_C93_dynamic_charger               1.6388               0.001                28.5714             
C68_to_Depot_dynamic_charger             1.538                0.001                7.1429              
C86_to_C58_dynamic_charger               1.5416               0.001                28.5714             
C91_to_C56_dynamic_charger               2.4972               0.001                28.5714             
C88_to_C55_dynamic_charger               2.0902               0.001                7.1429              
C10_to_C87_dynamic_charger               2.3892               0.001                7.1429              
C10_to_C87_dynamic_charger               2.3892               0.001                7.1429              
C81_to_C61_dynamic_charger               2.0706               0.001                7.1429              
C72_to_C41_dynamic_charger               1.6477               0.001                28.5714             
C71_to_C54_dynamic_charger               1.7233               0.001                28.5714             
C67_to_C34_dynamic_charger               2.2858               0.001                28.5714             
C90_to_C65_dynamic_charger               2.1085               0.001                7.1429              
C9_to_C97_dynamic_charger                1.9324               0.001                28.5714             
C33_to_C89_dynamic_charger               2.1342               0.001                28.5714             
C22_to_C64_dynamic_charger               2.1303               0.001                28.5714             
C59_to_C74_dynamic_charger               2.3861               0.001                28.5714             
C61_to_C68_dynamic_charger               2.4892               0.001                7.1429              
C84_to_C50_dynamic_charger               2.317                0.001                28.5714             
C70_to_C3_dynamic_charger                1.6743               0.001                7.1429              
Depot_to_C69_dynamic_charger             1.6035               0.001                28.5714             
C62_to_C67_dynamic_charger               2.1053               0.001                28.5714             
C93_to_C72_dynamic_charger               2.3027               0.001                28.5714             
Depot_to_C69_dynamic_charger             1.6035               0.001                28.5714             
C93_to_C72_dynamic_charger               2.3027               0.001                28.5714             
C41_to_C38_dynamic_charger               2.1985               0.001                28.5714             
