CID                                      InvCost              VarCost              ChargingRate        
S9_static_charger                        23.2384              0.0                  2.6316              
S2_static_charger                        17.4507              0.0                  2.6316              
S13_static_charger                       21.1044              0.0                  2.6316              
S19_static_charger                       20.1773              0.0                  2.6316              
S3_static_charger                        20.7922              0.0                  2.6316              
S12_static_charger                       15.1715              0.0                  2.6316              
S17_static_charger                       22.1395              0.0                  2.6316              
S1_static_charger                        24.7873              0.0                  2.6316              
S14_static_charger                       16.1907              0.0                  2.6316              
S20_static_charger                       22.3844              0.0                  2.6316              
S11_static_charger                       21.193               0.0                  2.6316              
S8_static_charger                        16.1602              0.0                  2.6316              
S15_static_charger                       24.8747              0.0                  2.6316              
S7_static_charger                        16.823               0.0                  2.6316              
S4_static_charger                        16.0467              0.0                  2.6316              
S16_static_charger                       20.9513              0.0                  2.6316              
S5_static_charger                        18.0371              0.0                  2.6316              
S6_static_charger                        21.7298              0.0                  2.6316              
S18_static_charger                       22.5653              0.0                  2.6316              
S10_static_charger                       19.195               0.0                  2.6316              
I4_static_charger                        20.59                0.0                  2.6316              
I9_static_charger                        21.4438              0.0                  2.6316              
I18_static_charger                       19.7514              0.0                  2.6316              
I12_static_charger                       19.7017              0.0                  2.6316              
I3_static_charger                        18.3237              0.0                  2.6316              
I16_static_charger                       23.929               0.0                  2.6316              
I19_static_charger                       21.9123              0.0                  2.6316              
I17_static_charger                       24.8323              0.0                  2.6316              
I20_static_charger                       17.6806              0.0                  2.6316              
I7_static_charger                        20.6176              0.0                  2.6316              
I24_static_charger                       23.9796              0.0                  2.6316              
I8_static_charger                        20.2535              0.0                  2.6316              
I21_static_charger                       15.2788              0.0                  2.6316              
I10_static_charger                       17.8416              0.0                  2.6316              
I2_static_charger                        15.8185              0.0                  2.6316              
I1_static_charger                        17.8353              0.0                  2.6316              
I15_static_charger                       15.832               0.0                  2.6316              
I13_static_charger                       18.588               0.0                  2.6316              
I5_static_charger                        23.7476              0.0                  2.6316              
C94_to_C67_dynamic_charger               2.1107               0.001                10.5263             
C19_to_C49_dynamic_charger               1.5002               0.001                10.5263             
Depot_to_C94_dynamic_charger             2.0975               0.001                2.6316              
C90_to_Depot_dynamic_charger             2.1913               0.001                10.5263             
C59_to_C97_dynamic_charger               1.9629               0.001                10.5263             
Depot_to_C42_dynamic_charger             2.1969               0.001                2.6316              
C58_to_C74_dynamic_charger               2.0146               0.001                2.6316              
C90_to_Depot_dynamic_charger             2.1913               0.001                10.5263             
C97_to_C75_dynamic_charger               1.6336               0.001                10.5263             
Depot_to_C66_dynamic_charger             1.8841               0.001                10.5263             
C10_to_C53_dynamic_charger               2.3623               0.001                2.6316              
C99_to_C52_dynamic_charger               2.478                0.001                10.5263             
C67_to_C50_dynamic_charger               1.8545               0.001                2.6316              
Depot_to_C66_dynamic_charger             1.8841               0.001                10.5263             
C32_to_C62_dynamic_charger               1.889                0.001                2.6316              
C44_to_C37_dynamic_charger               1.8862               0.001                10.5263             
C71_to_C34_dynamic_charger               1.8928               0.001                2.6316              
C4_to_C6_dynamic_charger                 1.614                0.001                2.6316              
C84_to_C63_dynamic_charger               2.1784               0.001                2.6316              
Depot_to_C94_dynamic_charger             2.0975               0.001                2.6316              
C47_to_C14_dynamic_charger               1.8076               0.001                10.5263             
C13_to_C15_dynamic_charger               2.0303               0.001                10.5263             
C18_to_C19_dynamic_charger               1.9467               0.001                2.6316              
C76_to_C85_dynamic_charger               2.1386               0.001                10.5263             
C39_to_C41_dynamic_charger               2.3721               0.001                2.6316              
C32_to_C62_dynamic_charger               1.889                0.001                2.6316              
Depot_to_C94_dynamic_charger             2.0975               0.001                2.6316              
C96_to_C81_dynamic_charger               2.2215               0.001                10.5263             
C77_to_C25_dynamic_charger               1.6172               0.001                10.5263             
C19_to_C49_dynamic_charger               1.5002               0.001                10.5263             
C71_to_C34_dynamic_charger               1.8928               0.001                2.6316              
C58_to_C74_dynamic_charger               2.0146               0.001                2.6316              
C70_to_C68_dynamic_charger               2.1664               0.001                2.6316              
C46_to_C5_dynamic_charger                2.2037               0.001                2.6316              
C40_to_C43_dynamic_charger               2.1106               0.001                2.6316              
C4_to_C6_dynamic_charger                 1.614                0.001                2.6316              
C25_to_C23_dynamic_charger               2.2845               0.001                10.5263             
C53_to_C98_dynamic_charger               2.2092               0.001                10.5263             
C9_to_C13_dynamic_charger                1.7379               0.001                10.5263             
C25_to_C23_dynamic_charger               2.2845               0.001                10.5263             
C77_to_C25_dynamic_charger               1.6172               0.001                10.5263             
C97_to_C75_dynamic_charger               1.6336               0.001                10.5263             
C61_to_Depot_dynamic_charger             2.3944               0.001                10.5263             
C99_to_C52_dynamic_charger               2.478                0.001                10.5263             
Depot_to_C42_dynamic_charger             2.1969               0.001                2.6316              
C62_to_C95_dynamic_charger               2.4398               0.001                10.5263             
C96_to_C81_dynamic_charger               2.2215               0.001                10.5263             
Depot_to_C91_dynamic_charger             1.8194               0.001                10.5263             
C75_to_C58_dynamic_charger               2.2313               0.001                10.5263             
C87_to_C59_dynamic_charger               2.4512               0.001                2.6316              
C89_to_C51_dynamic_charger               1.9833               0.001                2.6316              
C94_to_C67_dynamic_charger               2.1107               0.001                10.5263             
C13_to_C15_dynamic_charger               2.0303               0.001                10.5263             
C70_to_C68_dynamic_charger               2.1664               0.001                2.6316              
C16_to_C17_dynamic_charger               1.7315               0.001                10.5263             
C65_to_C99_dynamic_charger               2.0008               0.001                10.5263             
C72_to_C54_dynamic_charger               2.3245               0.001                2.6316              
C67_to_C50_dynamic_charger               1.8545               0.001                2.6316              
C41_to_C40_dynamic_charger               2.2723               0.001                2.6316              
C92_to_C80_dynamic_charger               1.6476               0.001                2.6316              
C79_to_C78_dynamic_charger               2.2841               0.001                10.5263             
C13_to_C15_dynamic_charger               2.0303               0.001                10.5263             
C10_to_C53_dynamic_charger               2.3623               0.001                2.6316              
C75_to_C58_dynamic_charger               2.2313               0.001                10.5263             
Depot_to_C55_dynamic_charger             2.091                0.001                10.5263             
C53_to_C98_dynamic_charger               2.2092               0.001                10.5263             
C58_to_C74_dynamic_charger               2.0146               0.001                2.6316              
C83_to_C57_dynamic_charger               2.4134               0.001                10.5263             
C87_to_C59_dynamic_charger               2.4512               0.001                2.6316              
C25_to_C23_dynamic_charger               2.2845               0.001                10.5263             
C1_to_C61_dynamic_charger                1.9279               0.001                10.5263             
