VID                  Type   x                    y                    CID                                      Seq   
S16                  f      41.0                 5.0                  S16_static_charger                       1     
S2                   f      74.0                 39.0                 S2_static_charger                        1     
S12                  f      0.0                  26.0                 S12_static_charger                       1     
S10                  f      5.0                  39.0                 S10_static_charger                       1     
S4                   f      57.0                 65.0                 S4_static_charger                        1     
S14                  f      26.0                 6.0                  S14_static_charger                       1     
S20                  f      74.0                 30.0                 S20_static_charger                       1     
S1                   f      61.0                 37.0                 S1_static_charger                        1     
S19                  f      62.0                 21.0                 S19_static_charger                       1     
S3                   f      47.0                 57.0                 S3_static_charger                        1     
S9                   f      18.0                 41.0                 S9_static_charger                        1     
S15                  f      34.0                 20.0                 S15_static_charger                       1     
S17                  f      50.0                 9.0                  S17_static_charger                       1     
S11                  f      14.0                 20.0                 S11_static_charger                       1     
S5                   f      29.0                 59.0                 S5_static_charger                        1     
S8                   f      7.0                  61.0                 S8_static_charger                        1     
S18                  f      61.0                 14.0                 S18_static_charger                       1     
S13                  f      24.0                 25.0                 S13_static_charger                       1     
S6                   f      34.0                 71.0                 S6_static_charger                        1     
S7                   f      22.0                 58.0                 S7_static_charger                        1     
I1                   i      27.119266055045873   21.96330275229358    I1_static_charger                        1     
I3                   i      26.595744680851062   24.319148936170212   I3_static_charger                        1     
I4                   i      46.2                 17.6                 I4_static_charger                        1     
DC_C43_C15_1         x      25.365384131100583   3.6758240374573097   C43_to_C15_dynamic_charger               1     
DC_C48_C19_2         x      14.97574643675744    59.90298574702976    C48_to_C19_dynamic_charger               2     
DC_C29_C28_3         x      41.097717634697915   37.02124296406476    C29_to_C28_dynamic_charger               3     
DC_C71_C66_2         x      49.08479983158753    72.94700010525779    C71_to_C66_dynamic_charger               2     
DC_C81_C51_2         x      51.02773500808406    56.64817666127729    C81_to_C51_dynamic_charger               2     
DC_C52_Depot_1       x      31.0                 39.0                 C52_to_Depot_dynamic_charger             1     
DC_C48_C19_1         x      14.0                 56.0                 C48_to_C19_dynamic_charger               1     
DC_C20_C32_2         x      35.09284766576326    68.9628609336947     C20_to_C32_dynamic_charger               2     
DC_C49_C36_0         x      5.9552786409000085   67.91055728180002    C49_to_C36_dynamic_charger               0     
DC_C64_C49_1         x      11.976429773846823   73.97642977384682    C64_to_C49_dynamic_charger               1     
