VID                  Type   x                    y                    CID                                      Seq   
S18                  f      73.0                 23.0                 S18_static_charger                       1     
S7                   f      23.0                 80.0                 S7_static_charger                        1     
S12                  f      -5.0                 38.0                 S12_static_charger                       1     
S20                  f      90.0                 44.0                 S20_static_charger                       1     
S15                  f      39.0                 31.0                 S15_static_charger                       1     
S9                   f      18.0                 58.0                 S9_static_charger                        1     
S17                  f      59.0                 17.0                 S17_static_charger                       1     
S11                  f      13.0                 31.0                 S11_static_charger                       1     
S3                   f      55.0                 79.0                 S3_static_charger                        1     
S13                  f      26.0                 37.0                 S13_static_charger                       1     
S8                   f      4.0                  83.0                 S8_static_charger                        1     
S19                  f      74.0                 32.0                 S19_static_charger                       1     
S5                   f      32.0                 80.0                 S5_static_charger                        1     
S6                   f      39.0                 96.0                 S6_static_charger                        1     
S4                   f      69.0                 89.0                 S4_static_charger                        1     
S10                  f      1.0                  56.0                 S10_static_charger                       1     
S16                  f      48.0                 11.0                 S16_static_charger                       1     
S1                   f      73.0                 52.0                 S1_static_charger                        1     
S14                  f      28.0                 13.0                 S14_static_charger                       1     
S2                   f      90.0                 55.0                 S2_static_charger                        1     
I1                   i      20.75208913649025    73.30640668523677    I1_static_charger                        1     
I4                   i      60.6140350877193     12.982456140350877   I4_static_charger                        1     
DC_C77_C25_1         x      27.032879797624844   3.672146632937474    C77_to_C25_dynamic_charger               1     
DC_C61_C54_2         x      54.91055728180002    60.04472135909999    C61_to_C54_dynamic_charger               2     
DC_C77_C25_3         x      34.90136060712546    4.983560101187577    C77_to_C25_dynamic_charger               3     
DC_C85_C56_1         x      58.642173218494484   27.022609336774323   C85_to_C56_dynamic_charger               1     
DC_C85_C56_0         x      62.926519655483446   23.06782801032297    C85_to_C56_dynamic_charger               0     
DC_C75_C97_1         x      4.664110116741018    9.366568482366773    C75_to_C97_dynamic_charger               1     
DC_C56_C20_3         x      42.03713906802944    15.092847670073603   C56_to_C20_dynamic_charger               3     
DC_Depot_C69_0       x      39.90238128913968    50.02169304685785    Depot_to_C69_dynamic_charger             0     
DC_C24_C57_1         x      35.31251016430938    18.359362294613277   C24_to_C57_dynamic_charger               1     
DC_C53_C98_1         x      22.031622778203367   50.677207592734455   C53_to_C98_dynamic_charger               1     
DC_C37_C41_1         x      62.64309644077804    79.64309644077804    C37_to_C41_dynamic_charger               1     
DC_C51_C84_2         x      56.97830695314215    28.90238128913968    C51_to_C84_dynamic_charger               2     
DC_C99_C9_0          x      25.9                 35.0                 C99_to_C9_dynamic_charger                0     
DC_C41_C72_2         x      62.95527864090001    65.08944271819998    C41_to_C72_dynamic_charger               2     
DC_C33_C89_1         x      76.0                 15.0                 C33_to_C89_dynamic_charger               1     
DC_C57_C86_1         x      26.966870541672165   24.662985615741352   C57_to_C86_dynamic_charger               1     
DC_C57_C86_2         x      24.033129458327835   24.337014384258648   C57_to_C86_dynamic_charger               2     
DC_C5_C8_1           x      17.5                 82.5                 C5_to_C8_dynamic_charger                 1     
DC_C52_C82_2         x      26.328264760356095   38.633720942314625   C52_to_C82_dynamic_charger               2     
DC_C53_C98_0         x      20.0948683346101     50.03162277820337    C53_to_C98_dynamic_charger               0     
DC_C91_C67_0         x      49.1                 42.0                 C91_to_C67_dynamic_charger               0     
DC_C98_Depot_0       x      26.098994946732233   51.98585786475254    C98_to_Depot_dynamic_charger             0     
DC_C28_C33_2         x      85.08137334964675    25.058123821176252   C28_to_C33_dynamic_charger               2     
DC_C11_C13_3         x      5.051449574614917    35.08574929102486    C11_to_C13_dynamic_charger               3     
DC_C8_C45_1          x      17.5                 81.0                 C8_to_C45_dynamic_charger                1     
