CID                                      InvCost              VarCost              ChargingRate        
S13_static_charger                       20.103               0.0                  2.6316              
S8_static_charger                        18.579               0.0                  2.6316              
S2_static_charger                        20.5719              0.0                  2.6316              
S4_static_charger                        16.3888              0.0                  2.6316              
S17_static_charger                       17.6651              0.0                  2.6316              
S10_static_charger                       16.7303              0.0                  2.6316              
S12_static_charger                       16.1151              0.0                  2.6316              
S3_static_charger                        22.7499              0.0                  2.6316              
S9_static_charger                        17.6532              0.0                  2.6316              
S20_static_charger                       21.0157              0.0                  2.6316              
S14_static_charger                       22.0004              0.0                  2.6316              
S1_static_charger                        20.0338              0.0                  2.6316              
S5_static_charger                        19.5165              0.0                  2.6316              
S15_static_charger                       18.5035              0.0                  2.6316              
S7_static_charger                        20.5516              0.0                  2.6316              
S6_static_charger                        17.4209              0.0                  2.6316              
S16_static_charger                       15.6903              0.0                  2.6316              
S19_static_charger                       20.7613              0.0                  2.6316              
S11_static_charger                       16.4477              0.0                  2.6316              
S18_static_charger                       23.7707              0.0                  2.6316              
I14_static_charger                       23.3993              0.0                  2.6316              
I28_static_charger                       23.1256              0.0                  2.6316              
I17_static_charger                       22.7202              0.0                  2.6316              
I30_static_charger                       21.1504              0.0                  2.6316              
I1_static_charger                        21.3801              0.0                  2.6316              
I18_static_charger                       21.9074              0.0                  2.6316              
I4_static_charger                        19.8688              0.0                  2.6316              
I24_static_charger                       16.1371              0.0                  2.6316              
I5_static_charger                        20.1383              0.0                  2.6316              
I25_static_charger                       21.6561              0.0                  2.6316              
I7_static_charger                        23.775               0.0                  2.6316              
I20_static_charger                       21.0693              0.0                  2.6316              
I12_static_charger                       22.3715              0.0                  2.6316              
I10_static_charger                       17.1676              0.0                  2.6316              
I3_static_charger                        21.8399              0.0                  2.6316              
I9_static_charger                        20.4259              0.0                  2.6316              
I23_static_charger                       16.8113              0.0                  2.6316              
I29_static_charger                       22.8558              0.0                  2.6316              
I26_static_charger                       19.2067              0.0                  2.6316              
I15_static_charger                       18.7323              0.0                  2.6316              
C70_to_C68_dynamic_charger               2.208                0.001                10.5263             
C76_to_C63_dynamic_charger               1.5718               0.001                2.6316              
C66_to_C64_dynamic_charger               2.2431               0.001                10.5263             
C31_to_C26_dynamic_charger               2.0203               0.001                2.6316              
C61_to_Depot_dynamic_charger             2.4025               0.001                2.6316              
C96_to_Depot_dynamic_charger             1.6878               0.001                10.5263             
C23_to_C25_dynamic_charger               1.5568               0.001                10.5263             
C31_to_C26_dynamic_charger               2.0203               0.001                2.6316              
Depot_to_C65_dynamic_charger             1.5125               0.001                10.5263             
C12_to_C15_dynamic_charger               2.3589               0.001                10.5263             
C13_to_C47_dynamic_charger               1.9599               0.001                10.5263             
Depot_to_C80_dynamic_charger             2.3584               0.001                10.5263             
C43_to_C40_dynamic_charger               1.9959               0.001                10.5263             
C72_to_C41_dynamic_charger               1.6252               0.001                10.5263             
C39_to_C43_dynamic_charger               1.9106               0.001                10.5263             
Depot_to_C65_dynamic_charger             1.5125               0.001                10.5263             
C9_to_C97_dynamic_charger                1.5431               0.001                10.5263             
C76_to_C63_dynamic_charger               1.5718               0.001                2.6316              
C8_to_C3_dynamic_charger                 1.9235               0.001                10.5263             
C13_to_C47_dynamic_charger               1.9599               0.001                10.5263             
C96_to_Depot_dynamic_charger             1.6878               0.001                10.5263             
C14_to_C13_dynamic_charger               1.5574               0.001                10.5263             
Depot_to_C80_dynamic_charger             2.3584               0.001                10.5263             
C11_to_C9_dynamic_charger                2.4567               0.001                10.5263             
C1_to_C61_dynamic_charger                1.8747               0.001                10.5263             
C66_to_C64_dynamic_charger               2.2431               0.001                10.5263             
C39_to_C43_dynamic_charger               1.9106               0.001                10.5263             
C75_to_C77_dynamic_charger               2.2993               0.001                10.5263             
C24_to_C83_dynamic_charger               1.5387               0.001                10.5263             
C56_to_C92_dynamic_charger               1.5188               0.001                2.6316              
C85_to_C89_dynamic_charger               1.6581               0.001                2.6316              
C25_to_C20_dynamic_charger               1.5894               0.001                10.5263             
C63_to_C33_dynamic_charger               2.0333               0.001                10.5263             
C91_to_C95_dynamic_charger               2.1943               0.001                10.5263             
C60_to_Depot_dynamic_charger             2.2894               0.001                10.5263             
C77_to_C74_dynamic_charger               1.9583               0.001                10.5263             
C16_to_C17_dynamic_charger               1.5813               0.001                2.6316              
Depot_to_C100_dynamic_charger            2.2339               0.001                10.5263             
C51_to_Depot_dynamic_charger             2.2808               0.001                10.5263             
C37_to_C38_dynamic_charger               2.0015               0.001                2.6316              
C54_to_C81_dynamic_charger               2.1196               0.001                10.5263             
C91_to_C95_dynamic_charger               2.1943               0.001                10.5263             
Depot_to_C66_dynamic_charger             2.1182               0.001                2.6316              
C33_to_C30_dynamic_charger               2.4269               0.001                2.6316              
C14_to_C13_dynamic_charger               1.5574               0.001                10.5263             
C44_to_C36_dynamic_charger               1.81                 0.001                2.6316              
C87_to_C10_dynamic_charger               2.1969               0.001                2.6316              
Depot_to_C42_dynamic_charger             1.6607               0.001                2.6316              
Depot_to_C55_dynamic_charger             2.1277               0.001                2.6316              
C87_to_C10_dynamic_charger               2.1969               0.001                2.6316              
C60_to_Depot_dynamic_charger             2.2894               0.001                10.5263             
C26_to_C27_dynamic_charger               1.804                0.001                10.5263             
C59_to_C87_dynamic_charger               2.3626               0.001                2.6316              
C62_to_C32_dynamic_charger               2.4382               0.001                10.5263             
Depot_to_C55_dynamic_charger             2.1277               0.001                2.6316              
C98_to_Depot_dynamic_charger             1.5666               0.001                10.5263             
C50_to_C67_dynamic_charger               2.4772               0.001                10.5263             
C61_to_Depot_dynamic_charger             2.4025               0.001                2.6316              
C81_to_Depot_dynamic_charger             2.4059               0.001                10.5263             
C84_to_C85_dynamic_charger               2.1505               0.001                2.6316              
C100_to_C45_dynamic_charger              1.7689               0.001                10.5263             
C56_to_C92_dynamic_charger               1.5188               0.001                2.6316              
C84_to_C85_dynamic_charger               2.1505               0.001                2.6316              
C1_to_C61_dynamic_charger                1.8747               0.001                10.5263             
C62_to_C32_dynamic_charger               2.4382               0.001                10.5263             
C13_to_C47_dynamic_charger               1.9599               0.001                10.5263             
C84_to_C85_dynamic_charger               2.1505               0.001                2.6316              
C21_to_C48_dynamic_charger               1.9894               0.001                10.5263             
C8_to_C3_dynamic_charger                 1.9235               0.001                10.5263             
C23_to_C25_dynamic_charger               1.5568               0.001                10.5263             
C24_to_C83_dynamic_charger               1.5387               0.001                10.5263             
C26_to_C27_dynamic_charger               1.804                0.001                10.5263             
C50_to_C67_dynamic_charger               2.4772               0.001                10.5263             
C58_to_C75_dynamic_charger               1.568                0.001                2.6316              
C1_to_C61_dynamic_charger                1.8747               0.001                10.5263             
C98_to_Depot_dynamic_charger             1.5666               0.001                10.5263             
C12_to_C15_dynamic_charger               2.3589               0.001                10.5263             
C43_to_C40_dynamic_charger               1.9959               0.001                10.5263             
Depot_to_C66_dynamic_charger             2.1182               0.001                2.6316              
Depot_to_C42_dynamic_charger             1.6607               0.001                2.6316              
C77_to_C74_dynamic_charger               1.9583               0.001                10.5263             
Depot_to_C100_dynamic_charger            2.2339               0.001                10.5263             
C4_to_C2_dynamic_charger                 1.562                0.001                2.6316              
C100_to_C45_dynamic_charger              1.7689               0.001                10.5263             
C46_to_C60_dynamic_charger               1.9578               0.001                10.5263             
C46_to_C60_dynamic_charger               1.9578               0.001                10.5263             
C44_to_C36_dynamic_charger               1.81                 0.001                2.6316              
C79_to_C78_dynamic_charger               1.6218               0.001                10.5263             
C8_to_C3_dynamic_charger                 1.9235               0.001                10.5263             
C53_to_C14_dynamic_charger               2.2764               0.001                2.6316              
C71_to_C72_dynamic_charger               2.0463               0.001                2.6316              
C50_to_C67_dynamic_charger               2.4772               0.001                10.5263             
C72_to_C41_dynamic_charger               1.6252               0.001                10.5263             
C9_to_C97_dynamic_charger                1.5431               0.001                10.5263             
C44_to_C36_dynamic_charger               1.81                 0.001                2.6316              
C46_to_C60_dynamic_charger               1.9578               0.001                10.5263             
C96_to_Depot_dynamic_charger             1.6878               0.001                10.5263             
C84_to_C85_dynamic_charger               2.1505               0.001                2.6316              
C72_to_C41_dynamic_charger               1.6252               0.001                10.5263             
Depot_to_C65_dynamic_charger             1.5125               0.001                10.5263             
C4_to_C2_dynamic_charger                 1.562                0.001                2.6316              
C48_to_Depot_dynamic_charger             1.896                0.001                10.5263             
C52_to_C99_dynamic_charger               1.58                 0.001                10.5263             
