CID                                      InvCost              VarCost              ChargingRate        
S1_static_charger                        24.0868              0.0                  2.2222              
S7_static_charger                        17.482               0.0                  2.2222              
S16_static_charger                       16.1886              0.0                  2.2222              
S13_static_charger                       18.2812              0.0                  2.2222              
S17_static_charger                       16.2124              0.0                  2.2222              
S5_static_charger                        21.8088              0.0                  2.2222              
S14_static_charger                       23.0775              0.0                  2.2222              
S8_static_charger                        16.7916              0.0                  2.2222              
S19_static_charger                       18.7362              0.0                  2.2222              
S15_static_charger                       18.7193              0.0                  2.2222              
S10_static_charger                       22.6251              0.0                  2.2222              
S9_static_charger                        22.0237              0.0                  2.2222              
S12_static_charger                       24.4737              0.0                  2.2222              
S3_static_charger                        18.6694              0.0                  2.2222              
S11_static_charger                       24.1812              0.0                  2.2222              
S6_static_charger                        21.2363              0.0                  2.2222              
S4_static_charger                        18.3825              0.0                  2.2222              
S18_static_charger                       15.4961              0.0                  2.2222              
S2_static_charger                        19.0865              0.0                  2.2222              
S20_static_charger                       19.6621              0.0                  2.2222              
I11_static_charger                       24.9471              0.0                  2.2222              
I21_static_charger                       18.9231              0.0                  2.2222              
I18_static_charger                       22.9936              0.0                  2.2222              
I17_static_charger                       19.3                 0.0                  2.2222              
I2_static_charger                        24.4504              0.0                  2.2222              
I9_static_charger                        15.2197              0.0                  2.2222              
I1_static_charger                        24.2485              0.0                  2.2222              
I13_static_charger                       23.7473              0.0                  2.2222              
I3_static_charger                        21.4473              0.0                  2.2222              
I6_static_charger                        17.8767              0.0                  2.2222              
I10_static_charger                       19.3575              0.0                  2.2222              
I8_static_charger                        18.6178              0.0                  2.2222              
I14_static_charger                       22.179               0.0                  2.2222              
I22_static_charger                       19.4551              0.0                  2.2222              
I16_static_charger                       23.9699              0.0                  2.2222              
I7_static_charger                        16.3131              0.0                  2.2222              
I5_static_charger                        15.3314              0.0                  2.2222              
C48_to_C7_dynamic_charger                2.3448               0.001                2.2222              
C56_to_C39_dynamic_charger               1.9685               0.001                8.8889              
C47_to_C46_dynamic_charger               1.7963               0.001                8.8889              
C100_to_C14_dynamic_charger              1.6582               0.001                2.2222              
C6_to_Depot_dynamic_charger              1.7662               0.001                2.2222              
C63_to_C32_dynamic_charger               1.9285               0.001                2.2222              
C87_to_C13_dynamic_charger               1.6582               0.001                8.8889              
C44_to_C37_dynamic_charger               2.2873               0.001                8.8889              
C84_to_C5_dynamic_charger                2.2505               0.001                8.8889              
C86_to_C44_dynamic_charger               1.9535               0.001                8.8889              
C48_to_C7_dynamic_charger                2.3448               0.001                2.2222              
C34_to_C35_dynamic_charger               1.9375               0.001                8.8889              
C80_to_C24_dynamic_charger               2.4775               0.001                8.8889              
C86_to_C44_dynamic_charger               1.9535               0.001                8.8889              
C49_to_C36_dynamic_charger               2.1559               0.001                8.8889              
C89_to_C60_dynamic_charger               2.4366               0.001                2.2222              
C8_to_C45_dynamic_charger                1.8599               0.001                8.8889              
C54_to_C4_dynamic_charger                2.1675               0.001                8.8889              
C9_to_Depot_dynamic_charger              1.5941               0.001                8.8889              
C14_to_C43_dynamic_charger               1.5805               0.001                8.8889              
C19_to_C49_dynamic_charger               1.5463               0.001                2.2222              
Depot_to_C26_dynamic_charger             1.6749               0.001                8.8889              
C10_to_C63_dynamic_charger               1.6617               0.001                8.8889              
C15_to_C42_dynamic_charger               2.0353               0.001                2.2222              
C34_to_C35_dynamic_charger               1.9375               0.001                8.8889              
C67_to_C23_dynamic_charger               2.0622               0.001                8.8889              
Depot_to_C26_dynamic_charger             1.6749               0.001                8.8889              
C23_to_C75_dynamic_charger               1.9895               0.001                8.8889              
C42_to_C57_dynamic_charger               2.1168               0.001                2.2222              
Depot_to_C26_dynamic_charger             1.6749               0.001                8.8889              
C47_to_C46_dynamic_charger               1.7963               0.001                8.8889              
C39_to_C67_dynamic_charger               2.4953               0.001                8.8889              
C19_to_C49_dynamic_charger               1.5463               0.001                2.2222              
C28_to_C68_dynamic_charger               2.4361               0.001                8.8889              
C28_to_C68_dynamic_charger               2.4361               0.001                8.8889              
C7_to_C52_dynamic_charger                2.4128               0.001                8.8889              
C21_to_C58_dynamic_charger               1.6791               0.001                8.8889              
C83_to_C8_dynamic_charger                1.5174               0.001                8.8889              
C87_to_C13_dynamic_charger               1.6582               0.001                8.8889              
Depot_to_C1_dynamic_charger              2.4437               0.001                8.8889              
C50_to_C33_dynamic_charger               2.2392               0.001                8.8889              
C55_to_C54_dynamic_charger               1.6177               0.001                8.8889              
C17_to_C84_dynamic_charger               2.3397               0.001                8.8889              
C80_to_C24_dynamic_charger               2.4775               0.001                8.8889              
C90_to_C64_dynamic_charger               1.9747               0.001                2.2222              
C20_to_C65_dynamic_charger               1.9577               0.001                8.8889              
C71_to_C9_dynamic_charger                1.5582               0.001                2.2222              
C23_to_C75_dynamic_charger               1.9895               0.001                8.8889              
C91_to_C38_dynamic_charger               1.7869               0.001                8.8889              
C8_to_C45_dynamic_charger                1.8599               0.001                8.8889              
C42_to_C57_dynamic_charger               2.1168               0.001                2.2222              
C7_to_C52_dynamic_charger                2.4128               0.001                8.8889              
C41_to_C2_dynamic_charger                1.9304               0.001                2.2222              
C86_to_C44_dynamic_charger               1.9535               0.001                8.8889              
C6_to_Depot_dynamic_charger              1.7662               0.001                2.2222              
C47_to_C46_dynamic_charger               1.7963               0.001                8.8889              
C14_to_C43_dynamic_charger               1.5805               0.001                8.8889              
C91_to_C38_dynamic_charger               1.7869               0.001                8.8889              
C2_to_Depot_dynamic_charger              1.9767               0.001                8.8889              
C20_to_C65_dynamic_charger               1.9577               0.001                8.8889              
C38_to_C86_dynamic_charger               1.5442               0.001                8.8889              
C12_to_Depot_dynamic_charger             1.9584               0.001                8.8889              
C31_to_C62_dynamic_charger               2.3097               0.001                8.8889              
C49_to_C36_dynamic_charger               2.1559               0.001                8.8889              
C39_to_C67_dynamic_charger               2.4953               0.001                8.8889              
C28_to_C68_dynamic_charger               2.4361               0.001                8.8889              
C21_to_C58_dynamic_charger               1.6791               0.001                8.8889              
C2_to_Depot_dynamic_charger              1.9767               0.001                8.8889              
