VID                  Type   x                    y                    CID                                      Seq   
S2                   f      74.0                 39.0                 S2_static_charger                        1     
S10                  f      5.0                  39.0                 S10_static_charger                       1     
S7                   f      22.0                 58.0                 S7_static_charger                        1     
S8                   f      7.0                  61.0                 S8_static_charger                        1     
S3                   f      47.0                 57.0                 S3_static_charger                        1     
S14                  f      26.0                 6.0                  S14_static_charger                       1     
S6                   f      34.0                 71.0                 S6_static_charger                        1     
S18                  f      61.0                 14.0                 S18_static_charger                       1     
S9                   f      18.0                 41.0                 S9_static_charger                        1     
S1                   f      61.0                 37.0                 S1_static_charger                        1     
S15                  f      34.0                 20.0                 S15_static_charger                       1     
S17                  f      50.0                 9.0                  S17_static_charger                       1     
S11                  f      14.0                 20.0                 S11_static_charger                       1     
S20                  f      74.0                 30.0                 S20_static_charger                       1     
S19                  f      62.0                 21.0                 S19_static_charger                       1     
S5                   f      29.0                 59.0                 S5_static_charger                        1     
S4                   f      57.0                 65.0                 S4_static_charger                        1     
S13                  f      24.0                 25.0                 S13_static_charger                       1     
S12                  f      0.0                  26.0                 S12_static_charger                       1     
S16                  f      41.0                 5.0                  S16_static_charger                       1     
I4                   i      33.959537572254334   39.421965317919074   I4_static_charger                        1     
I2                   i      59.285714285714285   26.428571428571427   I2_static_charger                        1     
I3                   i      38.75                36.25                I3_static_charger                        1     
DC_C14_C42_3         x      23.90238128913968    11.978306953142152   C14_to_C42_dynamic_charger               3     
DC_C61_C93_0         x      12.1                 24.0                 C61_to_C93_dynamic_charger               0     
DC_C65_C35_3         x      62.991695452305116   65.09965457233864    C65_to_C35_dynamic_charger               3     
DC_C20_C32_1         x      40.0                 67.0                 C20_to_C32_dynamic_charger               1     
DC_C52_C7_2          x      20.07071067766588    49.92928932233412    C52_to_C7_dynamic_charger                2     
DC_C25_C67_1         x      65.6710721239886     14.966959070085496   C25_to_C67_dynamic_charger               1     
DC_C24_C29_3         x      64.01414213524747    41.90100505326777    C24_to_C29_dynamic_charger               3     
DC_C9_C66_0          x      54.95809418206863    60.09079593885131    C9_to_C66_dynamic_charger                0     
DC_C66_C90_1         x      40.0                 70.0                 C66_to_C90_dynamic_charger               1     
DC_C46_C84_1         x      6.5                  39.5                 C46_to_C84_dynamic_charger               1     
DC_C63_C64_1         x      21.0                 73.0                 C63_to_C64_dynamic_charger               1     
DC_C42_C57_1         x      28.0                 12.0                 C42_to_C57_dynamic_charger               1     
DC_C10_C70_1         x      33.5                 58.0                 C10_to_C70_dynamic_charger               1     
DC_Depot_C69_1       x      35.672146632937476   39.032879797624844   Depot_to_C69_dynamic_charger             1     
DC_C47_C8_3          x      9.984794281068288    43.09883717305613    C47_to_C8_dynamic_charger                3     
DC_C5_C59_2          x      20.92928931876269    24.07071068123731    C5_to_C59_dynamic_charger                2     
DC_Depot_C69_0       x      35.01643989881242    35.09863939287454    Depot_to_C69_dynamic_charger             0     
DC_C72_C4_0          x      47.08944271819998    16.04472135909999    C72_to_C4_dynamic_charger                0     
DC_C21_C54_0         x      45.08                20.06                C21_to_C54_dynamic_charger               0     
DC_C12_C28_3         x      41.09761871086032    36.97830695314215    C12_to_C28_dynamic_charger               3     
DC_C64_C49_2         x      6.070710678459531    68.07071067845953    C64_to_C49_dynamic_charger               2     
DC_C45_C17_0         x      5.9875965269283125   37.9007722154265     C45_to_C17_dynamic_charger               0     
DC_C86_C38_1         x      4.335889883258982    13.633431517633227   C86_to_C38_dynamic_charger               1     
DC_C63_C64_2         x      15.083205030021414   76.94452997998572    C63_to_C64_dynamic_charger               2     
DC_C7_C46_1          x      13.966870541672165   49.32965228240802    C7_to_C46_dynamic_charger                1     
DC_C55_C26_3         x      45.09320046674794    29.963755374042467   C55_to_C26_dynamic_charger               3     
DC_C37_C95_0         x      20.078086883839827   20.06246950707186    C37_to_C95_dynamic_charger               0     
DC_C1_C77_0          x      41.08944271819998    48.95527864090001    C1_to_C77_dynamic_charger                0     
DC_C5_C59_0          x      15.07071068123731    29.92928931876269    C5_to_C59_dynamic_charger                0     
DC_C25_C67_0         x      65.0132163719658     19.900877210256485   C25_to_C67_dynamic_charger               0     
DC_C12_C28_2         x      44.03253957028677    36.32610231771405    C12_to_C28_dynamic_charger               2     
DC_C29_C68_1         x      60.0                 40.5                 C29_to_C68_dynamic_charger               1     
DC_C9_C66_2          x      51.01396860597713    68.63640135371622    C9_to_C66_dynamic_charger                2     
DC_C59_C100_1        x      19.5                 21.0                 C59_to_C100_dynamic_charger              1     
DC_C39_C55_0         x      60.02631174115842    12.096476384247547   C39_to_C55_dynamic_charger               0     
DC_C67_C23_1         x      61.0                 5.0                  C67_to_C23_dynamic_charger               1     
DC_C35_C34_3         x      64.9803883864339     55.09805806783049    C35_to_C34_dynamic_charger               3     
DC_C61_C93_2         x      15.966666666666667   24.0                 C61_to_C93_dynamic_charger               2     
DC_C29_C68_2         x      56.093632914965866   39.035112343112196   C29_to_C68_dynamic_charger               2     
DC_C11_C62_2         x      23.95038610771325    58.086824311501815   C11_to_C62_dynamic_charger               2     
DC_C7_C46_3          x      2.099388374983504    48.01104315277595    C7_to_C46_dynamic_charger                3     
DC_C9_C66_3          x      49.04190581793137    72.90920406114869    C9_to_C66_dynamic_charger                3     
DC_C12_C28_0         x      49.90238128913968    35.02169304685785    C12_to_C28_dynamic_charger               0     
