CID                                      InvCost              VarCost              ChargingRate        
S16_static_charger                       24.0008              0.0                  0.4386              
S18_static_charger                       23.7007              0.0                  0.4386              
S10_static_charger                       23.453               0.0                  0.4386              
S12_static_charger                       18.8205              0.0                  0.4386              
S8_static_charger                        20.2241              0.0                  0.4386              
S3_static_charger                        15.5498              0.0                  0.4386              
S17_static_charger                       22.0863              0.0                  0.4386              
S2_static_charger                        18.3711              0.0                  0.4386              
S15_static_charger                       16.1307              0.0                  0.4386              
S1_static_charger                        20.4047              0.0                  0.4386              
S11_static_charger                       17.9514              0.0                  0.4386              
S20_static_charger                       19.1366              0.0                  0.4386              
S6_static_charger                        15.95                0.0                  0.4386              
S7_static_charger                        22.2852              0.0                  0.4386              
S5_static_charger                        21.0476              0.0                  0.4386              
S4_static_charger                        24.0951              0.0                  0.4386              
S13_static_charger                       22.3757              0.0                  0.4386              
S14_static_charger                       19.2933              0.0                  0.4386              
S9_static_charger                        22.3249              0.0                  0.4386              
S19_static_charger                       17.5666              0.0                  0.4386              
C87_to_C96_dynamic_charger               2.079                0.001                1.7544              
C93_to_Depot_dynamic_charger             1.8097               0.001                1.7544              
C81_to_C78_dynamic_charger               2.2906               0.001                1.7544              
C85_to_C76_dynamic_charger               1.7197               0.001                1.7544              
Depot_to_C89_dynamic_charger             2.3828               0.001                1.7544              
C73_to_C80_dynamic_charger               1.9151               0.001                0.4386              
C59_to_C60_dynamic_charger               1.6181               0.001                1.7544              
Depot_to_C90_dynamic_charger             1.6634               0.001                1.7544              
C68_to_C64_dynamic_charger               1.7853               0.001                0.4386              
C37_to_C35_dynamic_charger               2.1192               0.001                1.7544              
C73_to_C80_dynamic_charger               1.9151               0.001                0.4386              
C98_to_C95_dynamic_charger               1.5337               0.001                1.7544              
C32_to_C6_dynamic_charger                1.5525               0.001                1.7544              
C23_to_C26_dynamic_charger               1.6484               0.001                1.7544              
C16_to_C19_dynamic_charger               2.484                0.001                1.7544              
C100_to_C99_dynamic_charger              2.034                0.001                1.7544              
C93_to_Depot_dynamic_charger             1.8097               0.001                1.7544              
C1_to_C2_dynamic_charger                 1.7151               0.001                1.7544              
C13_to_C15_dynamic_charger               1.5912               0.001                1.7544              
C25_to_C23_dynamic_charger               1.5062               0.001                0.4386              
C87_to_C96_dynamic_charger               2.079                0.001                1.7544              
C31_to_C33_dynamic_charger               2.1237               0.001                0.4386              
C31_to_C33_dynamic_charger               2.1237               0.001                0.4386              
C92_to_C97_dynamic_charger               1.7125               0.001                1.7544              
C77_to_C87_dynamic_charger               1.5551               0.001                1.7544              
