VID                  Type   x                    y                    CID                                      Seq   
S2                   f      74.0                 39.0                 S2_static_charger                        1     
S9                   f      18.0                 41.0                 S9_static_charger                        1     
S20                  f      74.0                 30.0                 S20_static_charger                       1     
S7                   f      22.0                 58.0                 S7_static_charger                        1     
S3                   f      47.0                 57.0                 S3_static_charger                        1     
S1                   f      61.0                 37.0                 S1_static_charger                        1     
S11                  f      14.0                 20.0                 S11_static_charger                       1     
S4                   f      57.0                 65.0                 S4_static_charger                        1     
S15                  f      34.0                 20.0                 S15_static_charger                       1     
S10                  f      5.0                  39.0                 S10_static_charger                       1     
S5                   f      29.0                 59.0                 S5_static_charger                        1     
S17                  f      50.0                 9.0                  S17_static_charger                       1     
S13                  f      24.0                 25.0                 S13_static_charger                       1     
S8                   f      7.0                  61.0                 S8_static_charger                        1     
S14                  f      26.0                 6.0                  S14_static_charger                       1     
S18                  f      61.0                 14.0                 S18_static_charger                       1     
S16                  f      41.0                 5.0                  S16_static_charger                       1     
S19                  f      62.0                 21.0                 S19_static_charger                       1     
S6                   f      34.0                 71.0                 S6_static_charger                        1     
S12                  f      0.0                  26.0                 S12_static_charger                       1     
I1                   i      17.516556291390728   48.50993377483444    I1_static_charger                        1     
I6                   i      32.925925925925924   45.370370370370374   I6_static_charger                        1     
I13                  i      47.666666666666664   50.666666666666664   I13_static_charger                       1     
I3                   i      24.0                 24.0                 I3_static_charger                        1     
I4                   i      25.5                 25.5                 I4_static_charger                        1     
I9                   i      36.55555555555556    28.77777777777778    I9_static_charger                        1     
I10                  i      39.18604651162791    18.25581395348837    I10_static_charger                       1     
I11                  i      42.82608695652174    19.347826086956523   I11_static_charger                       1     
I8                   i      35.81578947368421    46.526315789473685   I8_static_charger                        1     
I7                   i      32.59139784946237    45.236559139784944   I7_static_charger                        1     
I14                  i      51.26315789473684    38.36842105263158    I14_static_charger                       1     
C73                  ic     44.0                 17.0                 I12_static_charger                       1     
DC_C69_Depot_1       x      36.0                 41.0                 C69_to_Depot_dynamic_charger             1     
