CID                                      InvCost              VarCost              ChargingRate        
S2_static_charger                        20.5301              0.0                  6.6667              
S6_static_charger                        24.9614              0.0                  6.6667              
S19_static_charger                       22.137               0.0                  6.6667              
S14_static_charger                       15.5076              0.0                  6.6667              
S9_static_charger                        18.5239              0.0                  6.6667              
S20_static_charger                       22.1913              0.0                  6.6667              
S13_static_charger                       21.0575              0.0                  6.6667              
S17_static_charger                       19.4408              0.0                  6.6667              
S3_static_charger                        23.2806              0.0                  6.6667              
S10_static_charger                       17.9921              0.0                  6.6667              
S11_static_charger                       21.8107              0.0                  6.6667              
S15_static_charger                       17.8942              0.0                  6.6667              
S16_static_charger                       18.9957              0.0                  6.6667              
S7_static_charger                        20.5566              0.0                  6.6667              
S8_static_charger                        19.7777              0.0                  6.6667              
S5_static_charger                        17.9362              0.0                  6.6667              
S12_static_charger                       18.6222              0.0                  6.6667              
S1_static_charger                        23.2877              0.0                  6.6667              
S18_static_charger                       21.0857              0.0                  6.6667              
S4_static_charger                        22.8757              0.0                  6.6667              
I3_static_charger                        21.8259              0.0                  6.6667              
I5_static_charger                        19.5967              0.0                  6.6667              
I2_static_charger                        17.6943              0.0                  6.6667              
I1_static_charger                        18.4985              0.0                  6.6667              
I6_static_charger                        21.0954              0.0                  6.6667              
C100_to_C14_dynamic_charger              1.9408               0.001                26.6667             
C68_to_C76_dynamic_charger               1.869                0.001                6.6667              
C14_to_C42_dynamic_charger               2.3715               0.001                6.6667              
C54_to_C80_dynamic_charger               2.0792               0.001                26.6667             
C32_to_C31_dynamic_charger               1.7941               0.001                6.6667              
C12_to_Depot_dynamic_charger             2.3527               0.001                26.6667             
C70_to_C52_dynamic_charger               1.8057               0.001                6.6667              
C51_to_C3_dynamic_charger                2.4945               0.001                6.6667              
C78_to_C33_dynamic_charger               2.1408               0.001                26.6667             
C35_to_C9_dynamic_charger                1.6845               0.001                26.6667             
C19_to_C88_dynamic_charger               2.1179               0.001                26.6667             
C49_to_C64_dynamic_charger               1.934                0.001                6.6667              
C45_to_C82_dynamic_charger               1.8256               0.001                26.6667             
C54_to_C80_dynamic_charger               2.0792               0.001                26.6667             
C74_to_C57_dynamic_charger               2.3207               0.001                26.6667             
