CID                                      InvCost              VarCost              ChargingRate        
S19_static_charger                       21.9774              0.0                  2.2222              
S18_static_charger                       15.4565              0.0                  2.2222              
S17_static_charger                       17.9348              0.0                  2.2222              
S1_static_charger                        19.0904              0.0                  2.2222              
S5_static_charger                        20.9441              0.0                  2.2222              
S10_static_charger                       22.1272              0.0                  2.2222              
S12_static_charger                       20.653               0.0                  2.2222              
S7_static_charger                        21.5872              0.0                  2.2222              
S9_static_charger                        20.9191              0.0                  2.2222              
S14_static_charger                       19.0317              0.0                  2.2222              
S6_static_charger                        23.1538              0.0                  2.2222              
S15_static_charger                       20.2131              0.0                  2.2222              
S11_static_charger                       17.2263              0.0                  2.2222              
S8_static_charger                        15.3232              0.0                  2.2222              
S3_static_charger                        20.7925              0.0                  2.2222              
S20_static_charger                       17.8127              0.0                  2.2222              
S2_static_charger                        24.3563              0.0                  2.2222              
S4_static_charger                        16.0069              0.0                  2.2222              
S13_static_charger                       18.5196              0.0                  2.2222              
S16_static_charger                       20.4484              0.0                  2.2222              
I4_static_charger                        16.2692              0.0                  2.2222              
I11_static_charger                       18.4464              0.0                  2.2222              
I3_static_charger                        17.35                0.0                  2.2222              
I17_static_charger                       24.6167              0.0                  2.2222              
I6_static_charger                        20.8526              0.0                  2.2222              
I8_static_charger                        23.1735              0.0                  2.2222              
I9_static_charger                        21.6684              0.0                  2.2222              
I18_static_charger                       20.6598              0.0                  2.2222              
I12_static_charger                       15.1776              0.0                  2.2222              
I7_static_charger                        23.6431              0.0                  2.2222              
I2_static_charger                        16.319               0.0                  2.2222              
I15_static_charger                       23.5628              0.0                  2.2222              
I13_static_charger                       16.7218              0.0                  2.2222              
Depot_to_C68_dynamic_charger             2.0846               0.001                8.8889              
Depot_to_C68_dynamic_charger             2.0846               0.001                8.8889              
C69_to_Depot_dynamic_charger             1.6151               0.001                2.2222              
C86_to_C61_dynamic_charger               2.0895               0.001                8.8889              
C14_to_C38_dynamic_charger               1.9247               0.001                8.8889              
C70_to_C32_dynamic_charger               1.6657               0.001                8.8889              
C39_to_C67_dynamic_charger               1.6688               0.001                2.2222              
C76_to_C28_dynamic_charger               2.2173               0.001                8.8889              
C65_to_C35_dynamic_charger               1.9597               0.001                2.2222              
C52_to_C7_dynamic_charger                1.9993               0.001                2.2222              
C8_to_C46_dynamic_charger                2.406                0.001                8.8889              
Depot_to_C52_dynamic_charger             1.9875               0.001                8.8889              
C16_to_C44_dynamic_charger               1.5584               0.001                2.2222              
C32_to_C30_dynamic_charger               2.1982               0.001                8.8889              
C32_to_C30_dynamic_charger               2.1982               0.001                8.8889              
C65_to_C35_dynamic_charger               1.9597               0.001                2.2222              
C71_to_C9_dynamic_charger                2.2444               0.001                8.8889              
C66_to_C65_dynamic_charger               1.63                 0.001                2.2222              
C18_to_Depot_dynamic_charger             2.4325               0.001                2.2222              
C53_to_Depot_dynamic_charger             2.2385               0.001                8.8889              
C87_to_C13_dynamic_charger               2.0662               0.001                8.8889              
C13_to_Depot_dynamic_charger             1.9173               0.001                8.8889              
C39_to_C67_dynamic_charger               1.6688               0.001                2.2222              
C97_to_C87_dynamic_charger               2.0541               0.001                2.2222              
C94_to_Depot_dynamic_charger             2.0722               0.001                2.2222              
Depot_to_C6_dynamic_charger              2.2167               0.001                2.2222              
C81_to_C79_dynamic_charger               2.4613               0.001                2.2222              
C81_to_C79_dynamic_charger               2.4613               0.001                2.2222              
C58_to_C2_dynamic_charger                2.4291               0.001                8.8889              
C18_to_Depot_dynamic_charger             2.4325               0.001                2.2222              
C47_to_C48_dynamic_charger               1.6551               0.001                8.8889              
C64_to_C49_dynamic_charger               1.6026               0.001                8.8889              
Depot_to_C58_dynamic_charger             2.1623               0.001                8.8889              
C41_to_Depot_dynamic_charger             2.0123               0.001                8.8889              
C39_to_C67_dynamic_charger               1.6688               0.001                2.2222              
C97_to_C87_dynamic_charger               2.0541               0.001                2.2222              
C52_to_C7_dynamic_charger                1.9993               0.001                2.2222              
C82_to_Depot_dynamic_charger             1.5738               0.001                8.8889              
C66_to_C65_dynamic_charger               1.63                 0.001                2.2222              
Depot_to_C6_dynamic_charger              2.2167               0.001                2.2222              
C16_to_C44_dynamic_charger               1.5584               0.001                2.2222              
C67_to_C23_dynamic_charger               2.1301               0.001                8.8889              
C23_to_C41_dynamic_charger               1.5542               0.001                2.2222              
C36_to_C47_dynamic_charger               2.4166               0.001                2.2222              
C5_to_Depot_dynamic_charger              2.3873               0.001                2.2222              
C40_to_C21_dynamic_charger               1.9305               0.001                2.2222              
C15_to_C43_dynamic_charger               1.5415               0.001                8.8889              
C40_to_C21_dynamic_charger               1.9305               0.001                2.2222              
C40_to_C21_dynamic_charger               1.9305               0.001                2.2222              
C90_to_C10_dynamic_charger               1.7101               0.001                8.8889              
Depot_to_C58_dynamic_charger             2.1623               0.001                8.8889              
C20_to_C66_dynamic_charger               2.0751               0.001                8.8889              
C29_to_C24_dynamic_charger               2.4171               0.001                8.8889              
Depot_to_C52_dynamic_charger             1.9875               0.001                8.8889              
C80_to_C12_dynamic_charger               2.0679               0.001                2.2222              
C15_to_C43_dynamic_charger               1.5415               0.001                8.8889              
C80_to_C12_dynamic_charger               2.0679               0.001                2.2222              
C93_to_C99_dynamic_charger               1.7276               0.001                8.8889              
C21_to_C74_dynamic_charger               1.5774               0.001                8.8889              
Depot_to_C89_dynamic_charger             2.2282               0.001                8.8889              
C64_to_C49_dynamic_charger               1.6026               0.001                8.8889              
C28_to_Depot_dynamic_charger             1.7854               0.001                8.8889              
C82_to_Depot_dynamic_charger             1.5738               0.001                8.8889              
C41_to_Depot_dynamic_charger             2.0123               0.001                8.8889              
C53_to_Depot_dynamic_charger             2.2385               0.001                8.8889              
C53_to_Depot_dynamic_charger             2.2385               0.001                8.8889              
C20_to_C66_dynamic_charger               2.0751               0.001                8.8889              
Depot_to_C68_dynamic_charger             2.0846               0.001                8.8889              
C80_to_C12_dynamic_charger               2.0679               0.001                2.2222              
C65_to_C35_dynamic_charger               1.9597               0.001                2.2222              
C81_to_C79_dynamic_charger               2.4613               0.001                2.2222              
C29_to_C24_dynamic_charger               2.4171               0.001                8.8889              
C82_to_Depot_dynamic_charger             1.5738               0.001                8.8889              
C21_to_C74_dynamic_charger               1.5774               0.001                8.8889              
C67_to_C23_dynamic_charger               2.1301               0.001                8.8889              
C80_to_C12_dynamic_charger               2.0679               0.001                2.2222              
C66_to_C65_dynamic_charger               1.63                 0.001                2.2222              
C71_to_C9_dynamic_charger                2.2444               0.001                8.8889              
C36_to_C47_dynamic_charger               2.4166               0.001                2.2222              
C76_to_C28_dynamic_charger               2.2173               0.001                8.8889              
Depot_to_C89_dynamic_charger             2.2282               0.001                8.8889              
C46_to_C83_dynamic_charger               2.0418               0.001                8.8889              
C4_to_C72_dynamic_charger                1.6524               0.001                8.8889              
C18_to_Depot_dynamic_charger             2.4325               0.001                2.2222              
C15_to_C43_dynamic_charger               1.5415               0.001                8.8889              
C82_to_Depot_dynamic_charger             1.5738               0.001                8.8889              
C14_to_C38_dynamic_charger               1.9247               0.001                8.8889              
C56_to_C4_dynamic_charger                1.8682               0.001                2.2222              
C43_to_C42_dynamic_charger               2.4018               0.001                8.8889              
C86_to_C61_dynamic_charger               2.0895               0.001                8.8889              
C71_to_C9_dynamic_charger                2.2444               0.001                8.8889              
C19_to_C11_dynamic_charger               2.2312               0.001                8.8889              
C5_to_Depot_dynamic_charger              2.3873               0.001                2.2222              
C29_to_C24_dynamic_charger               2.4171               0.001                8.8889              
C43_to_C42_dynamic_charger               2.4018               0.001                8.8889              
C58_to_C2_dynamic_charger                2.4291               0.001                8.8889              
C86_to_C61_dynamic_charger               2.0895               0.001                8.8889              
C26_to_Depot_dynamic_charger             2.0983               0.001                2.2222              
C58_to_C2_dynamic_charger                2.4291               0.001                8.8889              
C5_to_Depot_dynamic_charger              2.3873               0.001                2.2222              
C67_to_C23_dynamic_charger               2.1301               0.001                8.8889              
C47_to_C48_dynamic_charger               1.6551               0.001                8.8889              
C61_to_C5_dynamic_charger                1.5049               0.001                8.8889              
C21_to_C74_dynamic_charger               1.5774               0.001                8.8889              
Depot_to_C6_dynamic_charger              2.2167               0.001                2.2222              
C61_to_C5_dynamic_charger                1.5049               0.001                8.8889              
C89_to_C60_dynamic_charger               1.7797               0.001                8.8889              
C19_to_C11_dynamic_charger               2.2312               0.001                8.8889              
C90_to_C10_dynamic_charger               1.7101               0.001                8.8889              
C32_to_C30_dynamic_charger               2.1982               0.001                8.8889              
C49_to_C36_dynamic_charger               2.4733               0.001                2.2222              
C100_to_C98_dynamic_charger              2.417                0.001                8.8889              
C23_to_C41_dynamic_charger               1.5542               0.001                2.2222              
C28_to_Depot_dynamic_charger             1.7854               0.001                8.8889              
C49_to_C36_dynamic_charger               2.4733               0.001                2.2222              
C58_to_C2_dynamic_charger                2.4291               0.001                8.8889              
C81_to_C79_dynamic_charger               2.4613               0.001                2.2222              
Depot_to_C52_dynamic_charger             1.9875               0.001                8.8889              
C52_to_C7_dynamic_charger                1.9993               0.001                2.2222              
C76_to_C28_dynamic_charger               2.2173               0.001                8.8889              
C94_to_Depot_dynamic_charger             2.0722               0.001                2.2222              
C12_to_C26_dynamic_charger               1.8828               0.001                8.8889              
C28_to_Depot_dynamic_charger             1.7854               0.001                8.8889              
C69_to_Depot_dynamic_charger             1.6151               0.001                2.2222              
C23_to_C41_dynamic_charger               1.5542               0.001                2.2222              
C15_to_C43_dynamic_charger               1.5415               0.001                8.8889              
C56_to_C4_dynamic_charger                1.8682               0.001                2.2222              
C4_to_C72_dynamic_charger                1.6524               0.001                8.8889              
C100_to_C98_dynamic_charger              2.417                0.001                8.8889              
C34_to_C29_dynamic_charger               2.2905               0.001                2.2222              
C64_to_C49_dynamic_charger               1.6026               0.001                8.8889              
C76_to_C28_dynamic_charger               2.2173               0.001                8.8889              
C93_to_C99_dynamic_charger               1.7276               0.001                8.8889              
Depot_to_C1_dynamic_charger              1.5433               0.001                8.8889              
C13_to_Depot_dynamic_charger             1.9173               0.001                8.8889              
C47_to_C48_dynamic_charger               1.6551               0.001                8.8889              
C20_to_C66_dynamic_charger               2.0751               0.001                8.8889              
C56_to_C4_dynamic_charger                1.8682               0.001                2.2222              
C19_to_C11_dynamic_charger               2.2312               0.001                8.8889              
C4_to_C72_dynamic_charger                1.6524               0.001                8.8889              
C69_to_Depot_dynamic_charger             1.6151               0.001                2.2222              
C43_to_C42_dynamic_charger               2.4018               0.001                8.8889              
C46_to_C83_dynamic_charger               2.0418               0.001                8.8889              
C70_to_C32_dynamic_charger               1.6657               0.001                8.8889              
C23_to_C41_dynamic_charger               1.5542               0.001                2.2222              
C36_to_C47_dynamic_charger               2.4166               0.001                2.2222              
C38_to_C86_dynamic_charger               1.9092               0.001                8.8889              
Depot_to_C1_dynamic_charger              1.5433               0.001                8.8889              
Depot_to_C1_dynamic_charger              1.5433               0.001                8.8889              
C8_to_C46_dynamic_charger                2.406                0.001                8.8889              
C65_to_C35_dynamic_charger               1.9597               0.001                2.2222              
C21_to_C74_dynamic_charger               1.5774               0.001                8.8889              
C7_to_C19_dynamic_charger                2.2945               0.001                8.8889              
C34_to_C29_dynamic_charger               2.2905               0.001                2.2222              
C89_to_C60_dynamic_charger               1.7797               0.001                8.8889              
C97_to_C87_dynamic_charger               2.0541               0.001                2.2222              
Depot_to_C1_dynamic_charger              1.5433               0.001                8.8889              
C18_to_Depot_dynamic_charger             2.4325               0.001                2.2222              
C7_to_C19_dynamic_charger                2.2945               0.001                8.8889              
Depot_to_C68_dynamic_charger             2.0846               0.001                8.8889              
C61_to_C5_dynamic_charger                1.5049               0.001                8.8889              
C26_to_Depot_dynamic_charger             2.0983               0.001                2.2222              
C14_to_C38_dynamic_charger               1.9247               0.001                8.8889              
C70_to_C32_dynamic_charger               1.6657               0.001                8.8889              
C93_to_C99_dynamic_charger               1.7276               0.001                8.8889              
C34_to_C29_dynamic_charger               2.2905               0.001                2.2222              
C86_to_C61_dynamic_charger               2.0895               0.001                8.8889              
C89_to_C60_dynamic_charger               1.7797               0.001                8.8889              
C46_to_C83_dynamic_charger               2.0418               0.001                8.8889              
C100_to_C98_dynamic_charger              2.417                0.001                8.8889              
C39_to_C67_dynamic_charger               1.6688               0.001                2.2222              
C12_to_C26_dynamic_charger               1.8828               0.001                8.8889              
C87_to_C13_dynamic_charger               2.0662               0.001                8.8889              
Depot_to_C52_dynamic_charger             1.9875               0.001                8.8889              
C40_to_C21_dynamic_charger               1.9305               0.001                2.2222              
C26_to_Depot_dynamic_charger             2.0983               0.001                2.2222              
C75_to_C56_dynamic_charger               1.8415               0.001                2.2222              
C16_to_C44_dynamic_charger               1.5584               0.001                2.2222              
