VID                  Type   x                    y                    CID                                      Seq   
S19                  f      62.0                 21.0                 S19_static_charger                       1     
S5                   f      29.0                 59.0                 S5_static_charger                        1     
S16                  f      41.0                 5.0                  S16_static_charger                       1     
S12                  f      0.0                  26.0                 S12_static_charger                       1     
S20                  f      74.0                 30.0                 S20_static_charger                       1     
S14                  f      26.0                 6.0                  S14_static_charger                       1     
S3                   f      47.0                 57.0                 S3_static_charger                        1     
S10                  f      5.0                  39.0                 S10_static_charger                       1     
S4                   f      57.0                 65.0                 S4_static_charger                        1     
S9                   f      18.0                 41.0                 S9_static_charger                        1     
S8                   f      7.0                  61.0                 S8_static_charger                        1     
S15                  f      34.0                 20.0                 S15_static_charger                       1     
S11                  f      14.0                 20.0                 S11_static_charger                       1     
S2                   f      74.0                 39.0                 S2_static_charger                        1     
S1                   f      61.0                 37.0                 S1_static_charger                        1     
S7                   f      22.0                 58.0                 S7_static_charger                        1     
S18                  f      61.0                 14.0                 S18_static_charger                       1     
S6                   f      34.0                 71.0                 S6_static_charger                        1     
S17                  f      50.0                 9.0                  S17_static_charger                       1     
S13                  f      24.0                 25.0                 S13_static_charger                       1     
I3                   i      19.75609756097561    39.8780487804878     I3_static_charger                        1     
I2                   i      19.375               20.625               I2_static_charger                        1     
I5                   i      21.217391304347824   62.869565217391305   I5_static_charger                        1     
I6                   i      20.22374429223744    65.12785388127854    I6_static_charger                        1     
I4                   i      20.870967741935484   24.258064516129032   I4_static_charger                        1     
I12                  i      44.285714285714285   20.714285714285715   I12_static_charger                       1     
I14                  i      45.5                 16.5                 I14_static_charger                       1     
I8                   i      24.4375              28.5                 I8_static_charger                        1     
I11                  i      42.411764705882355   54.64705882352941    I11_static_charger                       1     
I15                  i      46.35849056603774    53.660377358490564   I15_static_charger                       1     
I9                   i      35.714285714285715   42.5                 I9_static_charger                        1     
I10                  i      38.96363636363636    55.50909090909091    I10_static_charger                       1     
DC_C100_C85_1        x      17.0                 20.0                 C100_to_C85_dynamic_charger              1     
DC_C95_C94_1         x      25.5                 25.5                 C95_to_C94_dynamic_charger               1     
DC_C67_C39_0         x      66.92928932233411    5.070710677665881    C67_to_C39_dynamic_charger               0     
DC_C15_C42_1         x      27.0                 8.5                  C15_to_C42_dynamic_charger               1     
DC_C90_C10_0         x      30.98585786475254    66.90100505326777    C90_to_C10_dynamic_charger               0     
DC_Depot_C1_2        x      38.98686935653151    44.30269516524017    Depot_to_C1_dynamic_charger              2     
DC_C39_C4_2          x      55.05299989474221    19.915200168412465   C39_to_C4_dynamic_charger                2     
DC_C20_C66_0         x      45.04472135909999    65.08944271819998    C20_to_C66_dynamic_charger               0     
DC_C76_C28_1         x      45.0                 39.5                 C76_to_C28_dynamic_charger               1     
DC_C88_Depot_2       x      34.95321122780808    35.08837879191806    C88_to_Depot_dynamic_charger             2     
DC_Depot_C6_1        x      30.0                 32.5                 Depot_to_C6_dynamic_charger              1     
DC_C12_Depot_0       x      49.9                 35.0                 C12_to_Depot_dynamic_charger             0     
DC_C49_C64_2         x      14.929289321540468   76.92928932154047    C49_to_C64_dynamic_charger               2     
DC_C82_C18_0         x      15.05812382117625    46.91862665035325    C82_to_C18_dynamic_charger               0     
DC_C71_C9_3          x      55.02425356324256    60.09701425297024    C71_to_C9_dynamic_charger                3     
DC_C98_C100_0        x      18.968377226796633   20.905131680389896   C98_to_C100_dynamic_charger              0     
DC_C87_C13_1         x      29.0                 21.5                 C87_to_C13_dynamic_charger               1     
DC_C10_C30_2         x      36.63333333333333    60.0                 C10_to_C30_dynamic_charger               2     
DC_C82_C18_2         x      18.31395872627458    42.36045778321559    C82_to_C18_dynamic_charger               2     
DC_C22_C41_0         x      44.92928932709602    9.929289327096024    C22_to_C41_dynamic_charger               0     
DC_C89_C60_1         x      21.5                 34.5                 C89_to_C60_dynamic_charger               1     
DC_C17_C16_1         x      7.5                  25.0                 C17_to_C16_dynamic_charger               1     
DC_C26_Depot_1       x      41.636852427266675   31.681573786366663   C26_to_Depot_dynamic_charger             1     
DC_C22_C41_2         x      43.023570224301324   8.023570224301325    C22_to_C41_dynamic_charger               2     
DC_C27_Depot_2       x      35.0                 36.7                 C27_to_Depot_dynamic_charger             2     
DC_C81_C34_2         x      64.90049628473028    54.99004962847303    C81_to_C34_dynamic_charger               2     
DC_C86_C61_1         x      6.693333333333333    20.02                C86_to_C61_dynamic_charger               1     
