CID                                      InvCost              VarCost              ChargingRate        
S19_static_charger                       23.4757              0.0                  2.0833              
S8_static_charger                        17.8262              0.0                  2.0833              
S17_static_charger                       17.6625              0.0                  2.0833              
S9_static_charger                        24.359               0.0                  2.0833              
S16_static_charger                       21.7271              0.0                  2.0833              
S13_static_charger                       16.8974              0.0                  2.0833              
S11_static_charger                       20.5696              0.0                  2.0833              
S20_static_charger                       23.0506              0.0                  2.0833              
S10_static_charger                       18.8134              0.0                  2.0833              
S18_static_charger                       15.6962              0.0                  2.0833              
S5_static_charger                        24.5061              0.0                  2.0833              
S3_static_charger                        19.9073              0.0                  2.0833              
S2_static_charger                        21.7503              0.0                  2.0833              
S6_static_charger                        22.6271              0.0                  2.0833              
S14_static_charger                       23.3428              0.0                  2.0833              
S12_static_charger                       16.4508              0.0                  2.0833              
S15_static_charger                       20.5804              0.0                  2.0833              
S1_static_charger                        17.48                0.0                  2.0833              
S7_static_charger                        23.267               0.0                  2.0833              
S4_static_charger                        17.7293              0.0                  2.0833              
I14_static_charger                       16.3871              0.0                  2.0833              
I18_static_charger                       21.7043              0.0                  2.0833              
I17_static_charger                       18.1072              0.0                  2.0833              
I11_static_charger                       17.3002              0.0                  2.0833              
I22_static_charger                       16.9625              0.0                  2.0833              
I7_static_charger                        21.7925              0.0                  2.0833              
I2_static_charger                        17.0833              0.0                  2.0833              
I8_static_charger                        19.0539              0.0                  2.0833              
I13_static_charger                       20.0415              0.0                  2.0833              
I9_static_charger                        20.9117              0.0                  2.0833              
I24_static_charger                       23.4671              0.0                  2.0833              
I27_static_charger                       24.7942              0.0                  2.0833              
I15_static_charger                       20.6264              0.0                  2.0833              
I4_static_charger                        23.1341              0.0                  2.0833              
I26_static_charger                       20.1248              0.0                  2.0833              
I10_static_charger                       23.3842              0.0                  2.0833              
I20_static_charger                       22.3145              0.0                  2.0833              
I5_static_charger                        18.1435              0.0                  2.0833              
I19_static_charger                       24.7618              0.0                  2.0833              
C60_to_C17_dynamic_charger               2.1125               0.001                2.0833              
