CID                                      InvCost              VarCost              ChargingRate        
S5_static_charger                        24.3558              0.0                  0.4367              
S16_static_charger                       15.2799              0.0                  0.4367              
S9_static_charger                        15.5601              0.0                  0.4367              
S2_static_charger                        24.6175              0.0                  0.4367              
S10_static_charger                       18.7186              0.0                  0.4367              
S14_static_charger                       17.9231              0.0                  0.4367              
S17_static_charger                       16.5436              0.0                  0.4367              
S13_static_charger                       23.0166              0.0                  0.4367              
S20_static_charger                       18.7956              0.0                  0.4367              
S3_static_charger                        18.5441              0.0                  0.4367              
S12_static_charger                       19.6922              0.0                  0.4367              
S7_static_charger                        19.7079              0.0                  0.4367              
S19_static_charger                       20.9207              0.0                  0.4367              
S4_static_charger                        19.008               0.0                  0.4367              
S15_static_charger                       15.0218              0.0                  0.4367              
S6_static_charger                        21.3016              0.0                  0.4367              
S1_static_charger                        17.8546              0.0                  0.4367              
S18_static_charger                       22.6268              0.0                  0.4367              
S8_static_charger                        21.3023              0.0                  0.4367              
S11_static_charger                       17.4929              0.0                  0.4367              
C6_to_C29_dynamic_charger                2.3577               0.001                1.7467              
C98_to_C95_dynamic_charger               1.7822               0.001                1.7467              
C26_to_C28_dynamic_charger               2.2144               0.001                0.4367              
C99_to_C1_dynamic_charger                2.3795               0.001                1.7467              
Depot_to_C89_dynamic_charger             1.927                0.001                1.7467              
C85_to_C76_dynamic_charger               2.4249               0.001                0.4367              
C13_to_C15_dynamic_charger               1.7344               0.001                1.7467              
C59_to_C60_dynamic_charger               2.1251               0.001                1.7467              
C17_to_C25_dynamic_charger               1.8847               0.001                0.4367              
C5_to_C93_dynamic_charger                2.2453               0.001                1.7467              
C79_to_C81_dynamic_charger               2.0816               0.001                1.7467              
C31_to_C33_dynamic_charger               2.2577               0.001                0.4367              
C82_to_C85_dynamic_charger               1.875                0.001                1.7467              
C82_to_C85_dynamic_charger               1.875                0.001                1.7467              
Depot_to_C90_dynamic_charger             2.2353               0.001                1.7467              
C73_to_C80_dynamic_charger               1.5083               0.001                0.4367              
C55_to_C49_dynamic_charger               2.035                0.001                0.4367              
C11_to_C9_dynamic_charger                1.8696               0.001                1.7467              
C46_to_C44_dynamic_charger               2.1486               0.001                1.7467              
C82_to_C85_dynamic_charger               1.875                0.001                1.7467              
C85_to_C76_dynamic_charger               2.4249               0.001                0.4367              
C28_to_C34_dynamic_charger               1.6408               0.001                0.4367              
C54_to_C55_dynamic_charger               1.6711               0.001                0.4367              
C92_to_C97_dynamic_charger               1.9719               0.001                0.4367              
C11_to_C9_dynamic_charger                1.8696               0.001                1.7467              
C37_to_C35_dynamic_charger               1.8498               0.001                0.4367              
C49_to_C65_dynamic_charger               2.205                0.001                1.7467              
C68_to_C64_dynamic_charger               2.4302               0.001                1.7467              
C57_to_C59_dynamic_charger               2.0007               0.001                0.4367              
C73_to_C80_dynamic_charger               1.5083               0.001                0.4367              
C93_to_Depot_dynamic_charger             1.7202               0.001                1.7467              
C26_to_C28_dynamic_charger               2.2144               0.001                0.4367              
C78_to_C77_dynamic_charger               1.7329               0.001                1.7467              
C98_to_C95_dynamic_charger               1.7822               0.001                1.7467              
Depot_to_C90_dynamic_charger             2.2353               0.001                1.7467              
C2_to_C75_dynamic_charger                2.3552               0.001                0.4367              
C21_to_Depot_dynamic_charger             1.9616               0.001                0.4367              
C59_to_C60_dynamic_charger               2.1251               0.001                1.7467              
C85_to_C76_dynamic_charger               2.4249               0.001                0.4367              
C47_to_C52_dynamic_charger               2.159                0.001                0.4367              
C9_to_C13_dynamic_charger                1.674                0.001                0.4367              
C49_to_C65_dynamic_charger               2.205                0.001                1.7467              
C15_to_C12_dynamic_charger               2.2594               0.001                1.7467              
Depot_to_C48_dynamic_charger             2.4142               0.001                1.7467              
C51_to_C45_dynamic_charger               1.8921               0.001                1.7467              
C69_to_Depot_dynamic_charger             2.0122               0.001                1.7467              
C32_to_C6_dynamic_charger                2.0571               0.001                1.7467              
C23_to_C26_dynamic_charger               2.3126               0.001                0.4367              
C26_to_C28_dynamic_charger               2.2144               0.001                0.4367              
C48_to_C43_dynamic_charger               1.7728               0.001                1.7467              
C49_to_C65_dynamic_charger               2.205                0.001                1.7467              
C53_to_C54_dynamic_charger               2.1545               0.001                1.7467              
C72_to_C74_dynamic_charger               1.9054               0.001                1.7467              
C77_to_C87_dynamic_charger               2.4865               0.001                0.4367              
Depot_to_C89_dynamic_charger             1.927                0.001                1.7467              
C8_to_C10_dynamic_charger                2.3885               0.001                0.4367              
C99_to_C1_dynamic_charger                2.3795               0.001                1.7467              
C77_to_C87_dynamic_charger               2.4865               0.001                0.4367              
C81_to_C78_dynamic_charger               1.9925               0.001                1.7467              
Depot_to_C48_dynamic_charger             2.4142               0.001                1.7467              
C78_to_C77_dynamic_charger               1.7329               0.001                1.7467              
C1_to_C2_dynamic_charger                 1.5471               0.001                1.7467              
C25_to_C23_dynamic_charger               1.743                0.001                1.7467              
Depot_to_C89_dynamic_charger             1.927                0.001                1.7467              
C69_to_Depot_dynamic_charger             2.0122               0.001                1.7467              
C25_to_C23_dynamic_charger               1.743                0.001                1.7467              
C92_to_C97_dynamic_charger               1.9719               0.001                0.4367              
C37_to_C35_dynamic_charger               1.8498               0.001                0.4367              
C87_to_C96_dynamic_charger               1.613                0.001                1.7467              
C93_to_Depot_dynamic_charger             1.7202               0.001                1.7467              
Depot_to_C90_dynamic_charger             2.2353               0.001                1.7467              
C72_to_C74_dynamic_charger               1.9054               0.001                1.7467              
C79_to_C81_dynamic_charger               2.0816               0.001                1.7467              
C87_to_C96_dynamic_charger               1.613                0.001                1.7467              
C17_to_C25_dynamic_charger               1.8847               0.001                0.4367              
Depot_to_C48_dynamic_charger             2.4142               0.001                1.7467              
C98_to_C95_dynamic_charger               1.7822               0.001                1.7467              
Depot_to_C8_dynamic_charger              2.0498               0.001                1.7467              
C23_to_C26_dynamic_charger               2.3126               0.001                0.4367              
C55_to_C49_dynamic_charger               2.035                0.001                0.4367              
C100_to_C99_dynamic_charger              1.8581               0.001                1.7467              
C21_to_Depot_dynamic_charger             1.9616               0.001                0.4367              
C69_to_Depot_dynamic_charger             2.0122               0.001                1.7467              
C25_to_C23_dynamic_charger               1.743                0.001                1.7467              
C68_to_C64_dynamic_charger               2.4302               0.001                1.7467              
C17_to_C25_dynamic_charger               1.8847               0.001                0.4367              
C6_to_C29_dynamic_charger                2.3577               0.001                1.7467              
C93_to_Depot_dynamic_charger             1.7202               0.001                1.7467              
C65_to_C68_dynamic_charger               1.616                0.001                1.7467              
C45_to_C46_dynamic_charger               1.8641               0.001                1.7467              
C2_to_C75_dynamic_charger                2.3552               0.001                0.4367              
C49_to_C65_dynamic_charger               2.205                0.001                1.7467              
C11_to_C9_dynamic_charger                1.8696               0.001                1.7467              
C23_to_C26_dynamic_charger               2.3126               0.001                0.4367              
C79_to_C81_dynamic_charger               2.0816               0.001                1.7467              
C59_to_C60_dynamic_charger               2.1251               0.001                1.7467              
C1_to_C2_dynamic_charger                 1.5471               0.001                1.7467              
C28_to_C34_dynamic_charger               1.6408               0.001                0.4367              
C28_to_C34_dynamic_charger               1.6408               0.001                0.4367              
C9_to_C13_dynamic_charger                1.674                0.001                0.4367              
Depot_to_C89_dynamic_charger             1.927                0.001                1.7467              
C5_to_C93_dynamic_charger                2.2453               0.001                1.7467              
C32_to_C6_dynamic_charger                2.0571               0.001                1.7467              
C77_to_C87_dynamic_charger               2.4865               0.001                0.4367              
C28_to_C34_dynamic_charger               1.6408               0.001                0.4367              
C8_to_C10_dynamic_charger                2.3885               0.001                0.4367              
C85_to_C76_dynamic_charger               2.4249               0.001                0.4367              
C67_to_Depot_dynamic_charger             2.4388               0.001                0.4367              
C82_to_C85_dynamic_charger               1.875                0.001                1.7467              
Depot_to_C8_dynamic_charger              2.0498               0.001                1.7467              
C45_to_C46_dynamic_charger               1.8641               0.001                1.7467              
Depot_to_C48_dynamic_charger             2.4142               0.001                1.7467              
C78_to_C77_dynamic_charger               1.7329               0.001                1.7467              
C2_to_C75_dynamic_charger                2.3552               0.001                0.4367              
C87_to_C96_dynamic_charger               1.613                0.001                1.7467              
C5_to_C93_dynamic_charger                2.2453               0.001                1.7467              
C81_to_C78_dynamic_charger               1.9925               0.001                1.7467              
C32_to_C6_dynamic_charger                2.0571               0.001                1.7467              
C8_to_C10_dynamic_charger                2.3885               0.001                0.4367              
C16_to_C19_dynamic_charger               1.9335               0.001                0.4367              
C13_to_C15_dynamic_charger               1.7344               0.001                1.7467              
C48_to_C43_dynamic_charger               1.7728               0.001                1.7467              
C31_to_C33_dynamic_charger               2.2577               0.001                0.4367              
C100_to_C99_dynamic_charger              1.8581               0.001                1.7467              
C16_to_C19_dynamic_charger               1.9335               0.001                0.4367              
