CID                                      InvCost              VarCost              ChargingRate        
S12_static_charger                       23.4893              0.0                  0.295               
S18_static_charger                       19.4883              0.0                  0.295               
S19_static_charger                       15.2941              0.0                  0.295               
S16_static_charger                       24.9538              0.0                  0.295               
S5_static_charger                        22.8904              0.0                  0.295               
S8_static_charger                        19.181               0.0                  0.295               
S14_static_charger                       17.8845              0.0                  0.295               
S10_static_charger                       15.6467              0.0                  0.295               
S4_static_charger                        22.0675              0.0                  0.295               
S2_static_charger                        19.4153              0.0                  0.295               
S15_static_charger                       24.3215              0.0                  0.295               
S7_static_charger                        19.6901              0.0                  0.295               
S20_static_charger                       24.2322              0.0                  0.295               
S6_static_charger                        16.6234              0.0                  0.295               
S1_static_charger                        21.1632              0.0                  0.295               
S13_static_charger                       15.2312              0.0                  0.295               
S3_static_charger                        22.9291              0.0                  0.295               
S17_static_charger                       24.5667              0.0                  0.295               
S9_static_charger                        22.0697              0.0                  0.295               
S11_static_charger                       24.0795              0.0                  0.295               
I2_static_charger                        24.386               0.0                  0.295               
I12_static_charger                       17.5852              0.0                  0.295               
I8_static_charger                        17.7041              0.0                  0.295               
I15_static_charger                       17.6825              0.0                  0.295               
I20_static_charger                       22.4804              0.0                  0.295               
I7_static_charger                        19.7649              0.0                  0.295               
I13_static_charger                       21.2997              0.0                  0.295               
I14_static_charger                       17.1885              0.0                  0.295               
I9_static_charger                        18.3253              0.0                  0.295               
I5_static_charger                        19.0966              0.0                  0.295               
I1_static_charger                        17.0491              0.0                  0.295               
I17_static_charger                       23.8688              0.0                  0.295               
I11_static_charger                       21.0838              0.0                  0.295               
I18_static_charger                       22.6706              0.0                  0.295               
I3_static_charger                        22.7961              0.0                  0.295               
I4_static_charger                        21.7698              0.0                  0.295               
Depot_to_C67_dynamic_charger             2.3188               0.001                1.1799              
C47_to_C43_dynamic_charger               2.3068               0.001                0.295               
C80_to_C72_dynamic_charger               2.2536               0.001                0.295               
C46_to_C47_dynamic_charger               1.649                0.001                0.295               
C89_to_C91_dynamic_charger               1.9917               0.001                1.1799              
C5_to_Depot_dynamic_charger              1.8567               0.001                1.1799              
