CID                                      InvCost              VarCost              ChargingRate        
S10_static_charger                       24.0103              0.0                  2.6316              
S20_static_charger                       15.8522              0.0                  2.6316              
S19_static_charger                       24.1668              0.0                  2.6316              
S11_static_charger                       23.2231              0.0                  2.6316              
S2_static_charger                        16.2521              0.0                  2.6316              
S18_static_charger                       18.7925              0.0                  2.6316              
S4_static_charger                        24.6676              0.0                  2.6316              
S12_static_charger                       18.8575              0.0                  2.6316              
S9_static_charger                        22.041               0.0                  2.6316              
S1_static_charger                        22.0354              0.0                  2.6316              
S17_static_charger                       20.628               0.0                  2.6316              
S13_static_charger                       17.0651              0.0                  2.6316              
S14_static_charger                       23.3702              0.0                  2.6316              
S5_static_charger                        20.597               0.0                  2.6316              
S15_static_charger                       19.8128              0.0                  2.6316              
S7_static_charger                        20.5559              0.0                  2.6316              
S16_static_charger                       15.5735              0.0                  2.6316              
S6_static_charger                        16.6391              0.0                  2.6316              
S8_static_charger                        15.1719              0.0                  2.6316              
S3_static_charger                        16.5522              0.0                  2.6316              
I12_static_charger                       16.4647              0.0                  2.6316              
I2_static_charger                        15.0598              0.0                  2.6316              
I9_static_charger                        19.996               0.0                  2.6316              
I5_static_charger                        19.0069              0.0                  2.6316              
I1_static_charger                        22.9707              0.0                  2.6316              
I11_static_charger                       19.8524              0.0                  2.6316              
I6_static_charger                        20.3411              0.0                  2.6316              
I13_static_charger                       18.9067              0.0                  2.6316              
I10_static_charger                       19.0168              0.0                  2.6316              
I4_static_charger                        24.1751              0.0                  2.6316              
I8_static_charger                        21.7482              0.0                  2.6316              
I17_static_charger                       16.1319              0.0                  2.6316              
I15_static_charger                       21.1139              0.0                  2.6316              
I3_static_charger                        21.4906              0.0                  2.6316              
I16_static_charger                       22.0915              0.0                  2.6316              
I7_static_charger                        16.3392              0.0                  2.6316              
C2_to_C4_dynamic_charger                 2.4938               0.001                2.6316              
Depot_to_C80_dynamic_charger             1.8853               0.001                10.5263             
C64_to_C51_dynamic_charger               2.3419               0.001                10.5263             
C100_to_C2_dynamic_charger               1.6444               0.001                10.5263             
C81_to_C54_dynamic_charger               1.8825               0.001                10.5263             
C77_to_C58_dynamic_charger               2.276                0.001                2.6316              
C40_to_C43_dynamic_charger               2.3199               0.001                2.6316              
C43_to_C44_dynamic_charger               2.2837               0.001                10.5263             
C20_to_C22_dynamic_charger               1.5362               0.001                10.5263             
C30_to_C28_dynamic_charger               1.687                0.001                10.5263             
C60_to_C79_dynamic_charger               1.79                 0.001                10.5263             
C33_to_C32_dynamic_charger               2.112                0.001                2.6316              
C75_to_C97_dynamic_charger               1.6706               0.001                2.6316              
C58_to_C75_dynamic_charger               1.6619               0.001                10.5263             
C61_to_Depot_dynamic_charger             2.2218               0.001                2.6316              
C33_to_C32_dynamic_charger               2.112                0.001                2.6316              
C16_to_C17_dynamic_charger               2.3417               0.001                10.5263             
C53_to_C60_dynamic_charger               1.5682               0.001                10.5263             
Depot_to_C100_dynamic_charger            1.6617               0.001                2.6316              
C87_to_C9_dynamic_charger                1.9053               0.001                2.6316              
Depot_to_C65_dynamic_charger             1.6852               0.001                2.6316              
C19_to_C49_dynamic_charger               1.8425               0.001                10.5263             
C43_to_C44_dynamic_charger               2.2837               0.001                10.5263             
C4_to_C6_dynamic_charger                 1.794                0.001                10.5263             
C25_to_C23_dynamic_charger               1.5673               0.001                10.5263             
C31_to_C34_dynamic_charger               1.8                  0.001                10.5263             
C83_to_C57_dynamic_charger               2.2154               0.001                10.5263             
C7_to_C8_dynamic_charger                 1.5368               0.001                10.5263             
Depot_to_C100_dynamic_charger            1.6617               0.001                2.6316              
C100_to_C2_dynamic_charger               1.6444               0.001                10.5263             
C91_to_Depot_dynamic_charger             2.1523               0.001                10.5263             
C75_to_C97_dynamic_charger               1.6706               0.001                2.6316              
C7_to_C8_dynamic_charger                 1.5368               0.001                10.5263             
C18_to_C19_dynamic_charger               1.6815               0.001                10.5263             
